object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,35.0,200.0,0.0,207.0,6.0,203.08571,2.1142857
1,0,2,0,Callose,1.0,0.0,44.0,107.0,17.0,112.0,28.0,109.181816,22.704546
2,0,3,0,Callose,1.0,0.0,59.0,476.0,38.0,484.0,47.0,479.44067,42.033897
3,0,4,0,Callose,1.0,0.0,111.0,202.0,49.0,213.0,62.0,206.96396,55.351353
4,0,5,0,Callose,1.0,0.0,163.0,107.0,61.0,118.0,80.0,111.57055,70.63804
5,0,6,0,Callose,1.0,0.0,41.0,861.0,73.0,868.0,81.0,864.0732,76.36585
6,0,7,0,Callose,1.0,0.0,26.0,89.0,87.0,94.0,93.0,91.0,89.5
7,0,8,0,Callose,1.0,0.0,29.0,605.0,101.0,610.0,108.0,607.10345,104.034485
8,0,9,0,Callose,1.0,0.0,37.0,587.0,118.0,591.0,128.0,588.4595,122.37838
9,0,10,0,Callose,1.0,0.0,47.0,472.0,120.0,478.0,131.0,474.42554,124.95744
10,0,11,0,Callose,1.0,0.0,61.0,863.0,121.0,870.0,132.0,865.63934,126.37705
11,0,12,0,Callose,1.0,0.0,77.0,861.0,150.0,870.0,163.0,864.7143,156.80519
12,0,13,0,Callose,1.0,0.0,31.0,328.0,160.0,335.0,167.0,331.1613,163.29033
13,0,14,0,Callose,1.0,0.0,126.0,191.0,165.0,202.0,181.0,196.5238,171.7619
14,0,15,0,Callose,1.0,0.0,77.0,471.0,188.0,481.0,197.0,475.96103,192.1039
15,0,16,0,Callose,1.0,0.0,127.0,858.0,191.0,873.0,203.0,865.2047,195.94489
16,0,17,0,Callose,1.0,0.0,72.0,670.0,198.0,678.0,209.0,673.6667,203.27777
17,0,18,0,Callose,1.0,0.0,57.0,252.0,207.0,263.0,214.0,257.0,209.94737
18,0,19,0,Callose,1.0,0.0,30.0,570.0,215.0,575.0,222.0,571.93335,218.06667
19,0,20,0,Callose,1.0,0.0,41.0,855.0,215.0,863.0,224.0,858.5122,218.82927
20,0,21,0,Callose,1.0,0.0,61.0,97.0,220.0,105.0,230.0,99.90164,225.2295
21,0,22,0,Callose,1.0,0.0,62.0,720.0,226.0,728.0,237.0,723.0806,231.25807
22,0,23,0,Callose,1.0,0.0,109.0,1009.0,233.0,1019.0,248.0,1013.77985,240.23853
23,0,24,0,Callose,1.0,0.0,37.0,241.0,234.0,248.0,240.0,243.94595,236.43243
24,0,25,0,Callose,1.0,0.0,20.0,406.0,235.0,411.0,240.0,407.7,236.9
25,0,26,0,Callose,1.0,0.0,26.0,200.0,243.0,205.0,249.0,202.11539,245.84616
26,0,27,0,Callose,1.0,0.0,96.0,928.0,256.0,938.0,268.0,932.3958,261.34375
27,0,28,0,Callose,1.0,0.0,27.0,462.0,260.0,467.0,268.0,464.07407,263.2963
28,0,29,0,Callose,1.0,0.0,85.0,504.0,267.0,512.0,280.0,507.45883,272.9647
29,0,30,0,Callose,1.0,0.0,27.0,797.0,268.0,802.0,274.0,799.0741,270.4074
30,0,31,0,Callose,1.0,0.0,46.0,335.0,270.0,343.0,277.0,338.5435,273.23914
31,0,32,0,Callose,1.0,0.0,60.0,541.0,274.0,546.0,290.0,543.1,281.75
32,0,33,0,Callose,1.0,0.0,24.0,199.0,278.0,203.0,285.0,200.58333,281.20834
33,0,34,0,Callose,1.0,0.0,60.0,367.0,279.0,375.0,291.0,370.81668,284.5
34,0,35,0,Callose,1.0,0.0,47.0,724.0,299.0,733.0,306.0,728.04254,301.65958
35,0,36,0,Callose,1.0,0.0,35.0,864.0,304.0,870.0,313.0,866.34283,308.0
36,0,37,0,Callose,1.0,0.0,112.0,1010.0,311.0,1022.0,326.0,1015.4911,318.44644
37,0,38,0,Callose,1.0,0.0,120.0,707.0,324.0,719.0,337.0,712.7083,330.225
38,0,39,0,Callose,1.0,0.0,108.0,249.0,325.0,260.0,338.0,254.33333,330.87036
39,0,40,0,Callose,1.0,0.0,45.0,563.0,328.0,572.0,337.0,566.6222,331.93332
40,0,41,0,Callose,1.0,0.0,27.0,491.0,337.0,498.0,344.0,493.48148,340.14816
41,0,42,0,Callose,1.0,0.0,99.0,739.0,341.0,748.0,356.0,742.899,347.64645
42,0,43,0,Callose,1.0,0.0,42.0,971.0,341.0,975.0,354.0,972.5476,346.64285
43,0,44,0,Callose,1.0,0.0,64.0,783.0,342.0,793.0,351.0,786.6875,346.82812
44,0,45,0,Callose,1.0,0.0,27.0,366.0,348.0,371.0,355.0,368.0,351.51852
45,0,46,0,Callose,1.0,0.0,25.0,582.0,364.0,587.0,370.0,584.2,366.24
46,0,47,0,Callose,1.0,0.0,36.0,194.0,365.0,199.0,376.0,195.91667,369.66666
47,0,48,0,Callose,1.0,0.0,47.0,327.0,370.0,335.0,378.0,330.1915,373.65958
48,0,49,0,Callose,1.0,0.0,51.0,787.0,374.0,796.0,386.0,790.7843,378.94116
49,0,50,0,Callose,1.0,0.0,31.0,770.0,388.0,775.0,396.0,771.9355,391.5484
50,0,51,0,Callose,1.0,0.0,38.0,370.0,395.0,378.0,407.0,373.07895,400.55264
51,0,52,0,Callose,1.0,0.0,26.0,705.0,398.0,711.0,404.0,707.3461,400.69232
52,0,53,0,Callose,1.0,0.0,60.0,179.0,403.0,186.0,413.0,182.0,407.5
53,0,54,0,Callose,1.0,0.0,31.0,966.0,405.0,971.0,413.0,967.9677,408.87097
54,0,55,0,Callose,1.0,0.0,32.0,730.0,418.0,737.0,424.0,733.4375,420.40625
55,0,56,0,Callose,1.0,0.0,79.0,772.0,420.0,783.0,436.0,775.7468,427.82278
56,0,57,0,Callose,1.0,0.0,214.0,996.0,431.0,1007.0,456.0,1000.9953,443.16354
57,0,58,0,Callose,1.0,0.0,37.0,441.0,456.0,447.0,464.0,443.43243,459.56757
58,0,59,0,Callose,1.0,0.0,107.0,502.0,469.0,513.0,482.0,507.25235,474.81308
59,0,60,0,Callose,1.0,0.0,61.0,319.0,470.0,328.0,479.0,323.11475,473.62296
60,0,61,0,Callose,1.0,0.0,25.0,986.0,478.0,992.0,484.0,988.2,480.4
61,0,62,0,Callose,1.0,0.0,51.0,240.0,491.0,246.0,503.0,242.64706,496.549
62,0,63,0,Callose,1.0,0.0,31.0,503.0,492.0,509.0,498.0,505.5484,494.2903
63,0,64,0,Callose,1.0,0.0,54.0,692.0,496.0,699.0,506.0,695.46295,500.27777
64,0,65,0,Callose,1.0,0.0,91.0,726.0,503.0,735.0,518.0,730.2088,510.0
65,0,66,0,Callose,1.0,0.0,80.0,993.0,510.0,1003.0,520.0,997.8,514.4875
66,0,67,0,Callose,1.0,0.0,43.0,646.0,513.0,653.0,521.0,648.51166,516.27905
67,0,68,0,Callose,1.0,0.0,39.0,376.0,516.0,383.0,523.0,378.76923,519.1539
68,0,69,0,Callose,1.0,0.0,23.0,531.0,528.0,536.0,535.0,532.95654,531.26086
69,0,70,0,Callose,1.0,0.0,29.0,998.0,538.0,1004.0,545.0,1000.0345,541.069
70,0,71,0,Callose,1.0,0.0,40.0,232.0,539.0,238.0,548.0,234.5,543.0
71,0,72,0,Callose,1.0,0.0,68.0,910.0,562.0,920.0,571.0,914.60297,566.08826
72,0,73,0,Callose,1.0,0.0,68.0,524.0,575.0,531.0,591.0,526.89703,582.82355
73,0,74,0,Callose,1.0,0.0,111.0,435.0,592.0,446.0,605.0,439.78378,598.6036
74,0,75,0,Callose,1.0,0.0,26.0,316.0,595.0,321.0,601.0,317.96155,597.6923
75,0,76,0,Callose,1.0,0.0,67.0,844.0,596.0,852.0,608.0,847.92535,600.86566
76,0,77,0,Callose,1.0,0.0,71.0,956.0,601.0,966.0,610.0,960.6338,604.7183
77,0,78,0,Callose,1.0,0.0,62.0,169.0,605.0,177.0,617.0,172.70967,610.3226
78,0,79,0,Callose,1.0,0.0,30.0,680.0,613.0,686.0,619.0,682.63336,615.36664
79,0,80,0,Callose,1.0,0.0,41.0,719.0,616.0,727.0,624.0,722.60974,619.2683
80,0,81,0,Callose,1.0,0.0,45.0,977.0,629.0,984.0,638.0,979.86664,633.0
81,0,82,0,Callose,1.0,0.0,53.0,244.0,637.0,253.0,644.0,247.94339,640.3019
82,0,83,0,Callose,1.0,0.0,39.0,598.0,642.0,602.0,654.0,599.79486,647.3077
83,0,84,0,Callose,1.0,0.0,33.0,94.0,662.0,98.0,673.0,95.69697,666.5455
84,0,85,0,Callose,1.0,0.0,57.0,971.0,671.0,979.0,680.0,974.3684,674.8596
85,0,86,0,Callose,1.0,0.0,63.0,140.0,694.0,147.0,706.0,143.04762,699.0476
86,0,87,0,Callose,1.0,0.0,54.0,166.0,699.0,173.0,709.0,169.22223,703.7407
87,0,88,0,Callose,1.0,0.0,49.0,755.0,711.0,763.0,719.0,758.59186,714.38776
88,0,89,0,Callose,1.0,0.0,48.0,553.0,714.0,559.0,723.0,555.4167,717.8542
89,0,90,0,Callose,1.0,0.0,98.0,592.0,722.0,602.0,735.0,596.60205,728.0102
90,0,91,0,Callose,1.0,0.0,59.0,241.0,738.0,251.0,746.0,245.40678,741.77966
91,0,92,0,Callose,1.0,0.0,73.0,971.0,760.0,980.0,772.0,974.8767,765.2192
92,0,93,0,Callose,1.0,0.0,34.0,178.0,763.0,184.0,771.0,180.38235,766.32355
93,0,94,0,Callose,1.0,0.0,53.0,160.0,764.0,167.0,773.0,162.90565,768.1321
94,0,95,0,Callose,1.0,0.0,27.0,229.0,780.0,235.0,786.0,231.7037,782.85187
95,0,96,0,Callose,1.0,0.0,26.0,132.0,827.0,138.0,832.0,134.5,829.0
96,0,97,0,Callose,1.0,0.0,68.0,382.0,837.0,391.0,846.0,385.54413,840.8823
97,0,98,0,Callose,1.0,0.0,37.0,589.0,842.0,595.0,849.0,591.5405,844.9459
98,0,99,0,Callose,1.0,0.0,87.0,844.0,849.0,854.0,862.0,848.2759,854.62067
99,0,100,0,Callose,1.0,0.0,26.0,144.0,858.0,150.0,863.0,146.5,860.0
100,0,101,0,Callose,1.0,0.0,59.0,712.0,867.0,720.0,876.0,715.4407,870.9661
101,0,102,0,Callose,1.0,0.0,30.0,139.0,897.0,145.0,903.0,141.36667,899.63336
102,0,103,0,Callose,1.0,0.0,117.0,223.0,921.0,232.0,936.0,226.76068,927.87177
103,0,104,0,Callose,1.0,0.0,40.0,380.0,976.0,386.0,984.0,382.575,979.175
