object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,27.0,602.0,0.0,609.0,5.0,604.85187,1.8148148
1,0,2,0,Callose,1.0,0.0,31.0,747.0,7.0,753.0,13.0,749.4516,9.419354
2,0,3,0,Callose,1.0,0.0,34.0,430.0,20.0,436.0,28.0,432.70587,23.352942
3,0,4,0,Callose,1.0,0.0,27.0,568.0,24.0,574.0,31.0,570.3333,27.444445
4,0,5,0,Callose,1.0,0.0,56.0,470.0,28.0,477.0,38.0,473.17856,32.732143
5,0,6,0,Callose,1.0,0.0,32.0,607.0,32.0,614.0,39.0,609.84375,34.75
6,0,7,0,Callose,1.0,0.0,35.0,771.0,35.0,777.0,42.0,773.54285,37.914288
7,0,8,0,Callose,1.0,0.0,58.0,401.0,38.0,408.0,53.0,404.32758,45.46552
8,0,9,0,Callose,1.0,0.0,70.0,506.0,51.0,514.0,64.0,509.84286,56.885715
9,0,10,0,Callose,1.0,0.0,64.0,449.0,62.0,457.0,73.0,452.5625,66.84375
10,0,11,0,Callose,1.0,0.0,40.0,551.0,63.0,557.0,73.0,553.875,68.375
11,0,12,0,Callose,1.0,0.0,63.0,672.0,64.0,680.0,76.0,675.381,69.47619
12,0,13,0,Callose,1.0,0.0,27.0,756.0,75.0,762.0,80.0,758.5926,77.07407
13,0,14,0,Callose,1.0,0.0,63.0,729.0,78.0,737.0,88.0,732.8095,82.42857
14,0,15,0,Callose,1.0,0.0,48.0,584.0,80.0,591.0,88.0,587.0,83.75
15,0,16,0,Callose,1.0,0.0,24.0,446.0,81.0,451.0,87.0,448.125,83.333336
16,0,17,0,Callose,1.0,0.0,32.0,495.0,90.0,501.0,98.0,497.6875,93.3125
17,0,18,0,Callose,1.0,0.0,35.0,708.0,94.0,715.0,101.0,711.1429,96.685715
18,0,19,0,Callose,1.0,0.0,29.0,579.0,99.0,585.0,105.0,581.4483,101.586205
19,0,20,0,Callose,1.0,0.0,22.0,496.0,100.0,501.0,106.0,498.31818,102.681816
20,0,21,0,Callose,1.0,0.0,59.0,401.0,111.0,410.0,121.0,405.1356,115.77966
21,0,22,0,Callose,1.0,0.0,24.0,345.0,113.0,350.0,119.0,347.04166,115.291664
22,0,23,0,Callose,1.0,0.0,38.0,363.0,116.0,369.0,125.0,365.55264,120.18421
23,0,24,0,Callose,1.0,0.0,29.0,519.0,119.0,526.0,124.0,522.1724,121.10345
24,0,25,0,Callose,1.0,0.0,64.0,755.0,121.0,765.0,131.0,758.9844,125.859375
25,0,26,0,Callose,1.0,0.0,50.0,386.0,130.0,392.0,142.0,388.3,135.64
26,0,27,0,Callose,1.0,0.0,37.0,691.0,137.0,697.0,146.0,693.1892,140.91891
27,0,28,0,Callose,1.0,0.0,69.0,478.0,142.0,486.0,156.0,481.18842,147.7971
28,0,29,0,Callose,1.0,0.0,53.0,628.0,152.0,636.0,161.0,631.3585,156.15094
29,0,30,0,Callose,1.0,0.0,31.0,658.0,165.0,663.0,173.0,659.80646,169.06451
30,0,31,0,Callose,1.0,0.0,30.0,710.0,167.0,716.0,174.0,712.73334,169.9
31,0,32,0,Callose,1.0,0.0,46.0,864.0,167.0,869.0,179.0,866.34784,173.10869
32,0,33,0,Callose,1.0,0.0,43.0,584.0,183.0,590.0,192.0,586.6977,187.46512
33,0,34,0,Callose,1.0,0.0,43.0,634.0,189.0,640.0,198.0,636.55817,193.06976
34,0,35,0,Callose,1.0,0.0,48.0,534.0,195.0,543.0,204.0,537.2708,198.91667
35,0,36,0,Callose,1.0,0.0,45.0,668.0,203.0,675.0,211.0,671.04443,206.44444
36,0,37,0,Callose,1.0,0.0,22.0,0.0,210.0,4.0,217.0,1.4545455,213.04546
37,0,38,0,Callose,1.0,0.0,35.0,362.0,217.0,368.0,225.0,364.3143,220.54286
38,0,39,0,Callose,1.0,0.0,30.0,667.0,217.0,673.0,224.0,669.1667,220.13333
39,0,40,0,Callose,1.0,0.0,26.0,302.0,232.0,307.0,239.0,303.84616,234.96153
40,0,41,0,Callose,1.0,0.0,32.0,693.0,239.0,699.0,246.0,695.59375,242.40625
41,0,42,0,Callose,1.0,0.0,21.0,551.0,244.0,557.0,248.0,553.5714,245.71428
42,0,43,0,Callose,1.0,0.0,25.0,845.0,271.0,851.0,278.0,847.48,273.76
43,0,44,0,Callose,1.0,0.0,26.0,594.0,282.0,600.0,288.0,595.96155,284.6154
44,0,45,0,Callose,1.0,0.0,63.0,579.0,321.0,589.0,333.0,583.6667,326.46033
