object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,47.0,630.0,18.0,640.0,26.0,635.8936,21.574469
1,0,2,0,Callose,1.0,0.0,21.0,784.0,40.0,790.0,45.0,786.1905,42.238094
2,0,3,0,Callose,1.0,0.0,132.0,783.0,58.0,794.0,75.0,788.1515,66.068184
3,0,4,0,Callose,1.0,0.0,23.0,667.0,73.0,673.0,79.0,669.1739,75.21739
4,0,5,0,Callose,1.0,0.0,57.0,733.0,74.0,739.0,85.0,735.5439,78.929825
5,0,6,0,Callose,1.0,0.0,32.0,623.0,85.0,629.0,92.0,625.40625,88.4375
6,0,7,0,Callose,1.0,0.0,31.0,911.0,122.0,918.0,129.0,914.0645,125.129036
7,0,8,0,Callose,1.0,0.0,38.0,643.0,150.0,648.0,159.0,644.9474,153.89473
8,0,9,0,Callose,1.0,0.0,155.0,796.0,156.0,806.0,178.0,800.6581,166.45807
9,0,10,0,Callose,1.0,0.0,66.0,679.0,182.0,687.0,197.0,682.48486,188.78787
10,0,11,0,Callose,1.0,0.0,58.0,640.0,208.0,647.0,221.0,642.68964,214.17241
11,0,12,0,Callose,1.0,0.0,59.0,749.0,221.0,756.0,232.0,752.0339,225.9661
12,0,13,0,Callose,1.0,0.0,54.0,807.0,226.0,817.0,236.0,812.05554,230.88889
13,0,14,0,Callose,1.0,0.0,20.0,689.0,246.0,693.0,253.0,690.3,249.0
14,0,15,0,Callose,1.0,0.0,41.0,649.0,275.0,656.0,283.0,651.63416,279.0
15,0,16,0,Callose,1.0,0.0,92.0,686.0,280.0,694.0,294.0,689.5326,286.1413
16,0,17,0,Callose,1.0,0.0,72.0,921.0,296.0,933.0,305.0,925.7639,300.54166
17,0,18,0,Callose,1.0,0.0,129.0,625.0,304.0,636.0,320.0,629.8915,311.23254
18,0,19,0,Callose,1.0,0.0,134.0,822.0,308.0,835.0,323.0,827.2761,314.77612
19,0,20,0,Callose,1.0,0.0,54.0,751.0,386.0,757.0,397.0,753.44446,391.31482
20,0,21,0,Callose,1.0,0.0,29.0,700.0,400.0,705.0,408.0,701.8276,403.72415
21,0,22,0,Callose,1.0,0.0,62.0,606.0,416.0,613.0,427.0,608.9516,420.9516
22,0,23,0,Callose,1.0,0.0,61.0,945.0,436.0,954.0,445.0,949.11475,439.83606
23,0,24,0,Callose,1.0,0.0,100.0,666.0,448.0,677.0,461.0,670.97,454.53
24,0,25,0,Callose,1.0,0.0,24.0,831.0,474.0,835.0,481.0,832.4167,476.79166
25,0,26,0,Callose,1.0,0.0,104.0,757.0,503.0,768.0,515.0,761.8173,508.28845
26,0,27,0,Callose,1.0,0.0,32.0,716.0,521.0,722.0,528.0,718.59375,523.5625
27,0,28,0,Callose,1.0,0.0,64.0,664.0,526.0,672.0,536.0,667.6094,530.2656
28,0,29,0,Callose,1.0,0.0,46.0,761.0,528.0,768.0,536.0,763.65216,531.5
29,0,30,0,Callose,1.0,0.0,59.0,876.0,544.0,884.0,556.0,880.0,548.5593
30,0,31,0,Callose,1.0,0.0,50.0,666.0,570.0,674.0,586.0,669.74,577.98
31,0,32,0,Callose,1.0,0.0,48.0,883.0,616.0,890.0,624.0,886.0,619.25
32,0,33,0,Callose,1.0,0.0,65.0,689.0,640.0,697.0,651.0,692.2308,644.8
33,0,34,0,Callose,1.0,0.0,41.0,746.0,666.0,752.0,675.0,748.561,670.09753
34,0,35,0,Callose,1.0,0.0,44.0,784.0,671.0,790.0,681.0,786.2955,675.38635
35,0,36,0,Callose,1.0,0.0,43.0,970.0,706.0,977.0,713.0,972.8605,709.02325
36,0,37,0,Callose,1.0,0.0,124.0,680.0,707.0,692.0,721.0,685.1371,713.9677
37,0,38,0,Callose,1.0,0.0,49.0,640.0,729.0,648.0,737.0,643.5714,732.87756
38,0,39,0,Callose,1.0,0.0,55.0,877.0,752.0,884.0,762.0,879.9818,756.3273
39,0,40,0,Callose,1.0,0.0,45.0,716.0,771.0,724.0,779.0,719.57776,774.3333
40,0,41,0,Callose,1.0,0.0,59.0,807.0,779.0,815.0,789.0,810.2712,783.35596
41,0,42,0,Callose,1.0,0.0,53.0,895.0,793.0,901.0,805.0,897.3774,799.1321
42,0,43,0,Callose,1.0,0.0,99.0,616.0,814.0,627.0,824.0,620.9394,818.6263
43,0,44,0,Callose,1.0,0.0,28.0,756.0,820.0,761.0,829.0,757.7857,823.8214
44,0,45,0,Callose,1.0,0.0,33.0,713.0,837.0,720.0,843.0,716.0909,839.48486
45,0,46,0,Callose,1.0,0.0,29.0,644.0,859.0,650.0,865.0,646.0345,861.5862
46,0,47,0,Callose,1.0,0.0,83.0,789.0,860.0,799.0,872.0,793.31323,865.1807
47,0,48,0,Callose,1.0,0.0,187.0,661.0,879.0,670.0,907.0,664.1979,893.70056
48,0,49,0,Callose,1.0,0.0,31.0,767.0,902.0,772.0,910.0,768.8387,905.0645
49,0,50,0,Callose,1.0,0.0,61.0,659.0,938.0,669.0,946.0,663.26227,941.1967
50,0,51,0,Callose,1.0,0.0,21.0,879.0,951.0,885.0,956.0,881.8095,953.0952
51,0,52,0,Callose,1.0,0.0,54.0,776.0,954.0,782.0,968.0,778.64813,961.5
52,0,53,0,Callose,1.0,0.0,32.0,915.0,966.0,921.0,972.0,917.65625,968.46875
53,0,54,0,Callose,1.0,0.0,33.0,670.0,972.0,674.0,983.0,671.51514,977.9697
54,0,55,0,Callose,1.0,0.0,26.0,651.0,981.0,656.0,987.0,653.0,983.5
55,0,56,0,Callose,1.0,0.0,57.0,458.0,984.0,465.0,996.0,461.14035,989.807
56,0,57,0,Callose,1.0,0.0,43.0,825.0,993.0,833.0,1000.0,828.27905,995.97675
