object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,38.0,882.0,0.0,889.0,7.0,884.6842,3.0789473
1,0,2,0,Callose,1.0,0.0,22.0,905.0,77.0,909.0,83.0,906.5,79.72727
2,0,3,0,Callose,1.0,0.0,48.0,836.0,131.0,844.0,139.0,839.25,134.5625
3,0,4,0,Callose,1.0,0.0,90.0,881.0,166.0,890.0,178.0,884.9889,171.47778
4,0,5,0,Callose,1.0,0.0,56.0,784.0,220.0,791.0,231.0,786.5893,225.67857
5,0,6,0,Callose,1.0,0.0,65.0,830.0,223.0,837.0,237.0,833.0923,230.07692
6,0,7,0,Callose,1.0,0.0,54.0,821.0,316.0,831.0,322.0,825.37036,318.5
7,0,8,0,Callose,1.0,0.0,58.0,871.0,327.0,878.0,337.0,874.0517,331.36206
8,0,9,0,Callose,1.0,0.0,33.0,871.0,377.0,877.0,384.0,873.48486,380.24243
9,0,10,0,Callose,1.0,0.0,33.0,818.0,382.0,825.0,389.0,820.51514,384.87878
10,0,11,0,Callose,1.0,0.0,61.0,873.0,396.0,881.0,406.0,876.3771,400.70493
11,0,12,0,Callose,1.0,0.0,27.0,875.0,535.0,880.0,542.0,877.0,538.0
12,0,13,0,Callose,1.0,0.0,36.0,808.0,635.0,815.0,641.0,810.9167,637.25
13,0,14,0,Callose,1.0,0.0,56.0,866.0,643.0,874.0,651.0,869.4643,646.375
14,0,15,0,Callose,1.0,0.0,41.0,796.0,745.0,802.0,753.0,798.6829,748.2439
15,0,16,0,Callose,1.0,0.0,67.0,855.0,757.0,864.0,767.0,859.2687,761.38806
16,0,17,0,Callose,1.0,0.0,37.0,844.0,866.0,850.0,874.0,846.6486,869.43243
17,0,18,0,Callose,1.0,0.0,80.0,853.0,873.0,862.0,886.0,857.05,879.075
18,0,19,0,Callose,1.0,0.0,49.0,836.0,930.0,845.0,937.0,840.0,932.87756
19,0,20,0,Callose,1.0,0.0,33.0,823.0,1018.0,830.0,1024.0,825.7273,1021.0606
