object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,26.0,691.0,0.0,695.0,9.0,692.38464,4.5384617
1,0,2,0,Callose,1.0,0.0,40.0,901.0,0.0,910.0,6.0,905.3,1.975
2,0,3,0,Callose,1.0,0.0,162.0,858.0,8.0,870.0,29.0,864.7778,17.944445
3,0,4,0,Callose,1.0,0.0,32.0,457.0,10.0,464.0,17.0,459.9375,13.09375
4,0,5,0,Callose,1.0,0.0,161.0,1009.0,14.0,1024.0,30.0,1016.6398,22.099379
5,0,6,0,Callose,1.0,0.0,135.0,784.0,15.0,793.0,33.0,787.82965,23.296297
6,0,7,0,Callose,1.0,0.0,59.0,906.0,15.0,915.0,24.0,910.38983,19.254238
7,0,8,0,Callose,1.0,0.0,42.0,393.0,17.0,400.0,25.0,395.66666,20.452381
8,0,9,0,Callose,1.0,0.0,143.0,466.0,20.0,480.0,34.0,472.62936,26.356644
9,0,10,0,Callose,1.0,0.0,208.0,943.0,20.0,957.0,42.0,949.0625,30.663462
10,0,11,0,Callose,1.0,0.0,40.0,242.0,25.0,249.0,33.0,244.8,28.775
11,0,12,0,Callose,1.0,0.0,43.0,318.0,27.0,324.0,36.0,320.51163,31.372093
12,0,13,0,Callose,1.0,0.0,28.0,405.0,31.0,411.0,37.0,407.17856,33.392857
13,0,14,0,Callose,1.0,0.0,39.0,1009.0,37.0,1016.0,45.0,1011.89746,39.897434
14,0,15,0,Callose,1.0,0.0,81.0,531.0,40.0,540.0,52.0,534.85187,45.23457
15,0,16,0,Callose,1.0,0.0,22.0,641.0,41.0,647.0,46.0,643.5909,42.81818
16,0,17,0,Callose,1.0,0.0,46.0,307.0,43.0,315.0,50.0,310.52173,45.913044
17,0,18,0,Callose,1.0,0.0,30.0,890.0,43.0,897.0,49.0,892.6,45.866665
18,0,19,0,Callose,1.0,0.0,132.0,377.0,46.0,386.0,64.0,381.0909,54.196968
19,0,20,0,Callose,1.0,0.0,85.0,495.0,57.0,503.0,71.0,498.91763,63.08235
20,0,21,0,Callose,1.0,0.0,23.0,643.0,65.0,649.0,70.0,645.6087,67.21739
21,0,22,0,Callose,1.0,0.0,100.0,455.0,66.0,465.0,79.0,459.14,71.91
22,0,23,0,Callose,1.0,0.0,22.0,252.0,70.0,257.0,75.0,254.09091,71.954544
23,0,24,0,Callose,1.0,0.0,23.0,726.0,72.0,731.0,78.0,727.913,74.565216
24,0,25,0,Callose,1.0,0.0,117.0,364.0,73.0,375.0,88.0,368.55554,79.78632
25,0,26,0,Callose,1.0,0.0,54.0,497.0,73.0,505.0,83.0,500.53705,77.833336
26,0,27,0,Callose,1.0,0.0,29.0,713.0,79.0,719.0,85.0,715.4138,81.55173
27,0,28,0,Callose,1.0,0.0,115.0,537.0,84.0,551.0,96.0,543.46954,89.704346
28,0,29,0,Callose,1.0,0.0,35.0,389.0,86.0,395.0,93.0,391.2,88.91428
29,0,30,0,Callose,1.0,0.0,303.0,586.0,87.0,611.0,113.0,597.44226,100.53796
30,0,31,0,Callose,1.0,0.0,47.0,399.0,100.0,406.0,108.0,401.93616,103.6383
31,0,32,0,Callose,1.0,0.0,137.0,644.0,100.0,656.0,118.0,648.35767,107.40146
32,0,33,0,Callose,1.0,0.0,184.0,463.0,102.0,477.0,121.0,469.89673,110.983696
33,0,34,0,Callose,1.0,0.0,83.0,317.0,109.0,326.0,125.0,320.61447,116.349396
34,0,35,0,Callose,1.0,0.0,127.0,507.0,115.0,518.0,130.0,511.5433,122.055115
35,0,36,0,Callose,1.0,0.0,32.0,666.0,117.0,672.0,125.0,668.78125,120.53125
36,0,37,0,Callose,1.0,0.0,23.0,363.0,122.0,370.0,127.0,366.0,123.434784
37,0,38,0,Callose,1.0,0.0,48.0,667.0,129.0,675.0,136.0,670.3542,132.0
38,0,39,0,Callose,1.0,0.0,27.0,230.0,138.0,235.0,146.0,231.51852,141.22223
39,0,40,0,Callose,1.0,0.0,21.0,362.0,140.0,367.0,145.0,364.0,142.0
40,0,41,0,Callose,1.0,0.0,54.0,712.0,142.0,722.0,150.0,716.3148,145.38889
41,0,42,0,Callose,1.0,0.0,72.0,520.0,143.0,530.0,153.0,524.69446,147.08333
42,0,43,0,Callose,1.0,0.0,52.0,412.0,148.0,419.0,157.0,414.57693,151.73077
43,0,44,0,Callose,1.0,0.0,29.0,799.0,156.0,805.0,164.0,801.4828,159.68965
