object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,49.0,873.0,21.0,880.0,30.0,876.32654,24.938776
1,0,2,0,Callose,1.0,0.0,56.0,839.0,75.0,848.0,85.0,843.375,79.08929
2,0,3,0,Callose,1.0,0.0,65.0,658.0,120.0,667.0,132.0,661.7077,124.753845
3,0,4,0,Callose,1.0,0.0,40.0,852.0,157.0,860.0,166.0,855.55,161.475
4,0,5,0,Callose,1.0,0.0,58.0,824.0,201.0,832.0,212.0,827.68964,206.13792
5,0,6,0,Callose,1.0,0.0,21.0,857.0,204.0,863.0,209.0,860.0,205.71428
6,0,7,0,Callose,1.0,0.0,24.0,638.0,240.0,643.0,246.0,639.875,242.33333
7,0,8,0,Callose,1.0,0.0,41.0,889.0,263.0,895.0,272.0,891.60974,266.56097
8,0,9,0,Callose,1.0,0.0,24.0,836.0,301.0,841.0,307.0,837.875,303.66666
9,0,10,0,Callose,1.0,0.0,61.0,823.0,353.0,830.0,363.0,825.86884,357.2459
10,0,11,0,Callose,1.0,0.0,53.0,870.0,377.0,877.0,387.0,872.90564,381.32074
11,0,12,0,Callose,1.0,0.0,56.0,806.0,395.0,814.0,404.0,809.5536,398.51785
12,0,13,0,Callose,1.0,0.0,41.0,801.0,435.0,808.0,443.0,804.29266,438.85367
13,0,14,0,Callose,1.0,0.0,48.0,773.0,501.0,783.0,507.0,776.8542,503.91666
14,0,15,0,Callose,1.0,0.0,28.0,841.0,581.0,847.0,587.0,843.6429,583.4643
15,0,16,0,Callose,1.0,0.0,73.0,771.0,631.0,780.0,643.0,774.38354,636.9726
16,0,17,0,Callose,1.0,0.0,30.0,823.0,693.0,829.0,700.0,825.5,696.0
17,0,18,0,Callose,1.0,0.0,38.0,850.0,703.0,856.0,711.0,852.3158,706.3421
18,0,19,0,Callose,1.0,0.0,29.0,822.0,710.0,827.0,717.0,824.10345,712.8276
19,0,20,0,Callose,1.0,0.0,23.0,805.0,798.0,810.0,804.0,806.6957,800.6087
20,0,21,0,Callose,1.0,0.0,30.0,801.0,828.0,807.0,834.0,803.36664,830.36664
21,0,22,0,Callose,1.0,0.0,96.0,774.0,998.0,783.0,1014.0,778.42706,1004.7083
