object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,38.0,420.0,2.0,428.0,9.0,423.44736,4.9736843
1,0,2,0,Callose,1.0,0.0,53.0,576.0,12.0,584.0,20.0,579.6415,15.45283
2,0,3,0,Callose,1.0,0.0,81.0,524.0,26.0,532.0,42.0,527.28394,34.25926
3,0,4,0,Callose,1.0,0.0,62.0,691.0,42.0,700.0,52.0,695.0,46.80645
4,0,5,0,Callose,1.0,0.0,86.0,753.0,43.0,765.0,56.0,758.3721,49.534885
5,0,6,0,Callose,1.0,0.0,31.0,383.0,52.0,391.0,57.0,386.51614,53.935482
6,0,7,0,Callose,1.0,0.0,60.0,465.0,63.0,475.0,73.0,469.58334,68.26667
7,0,8,0,Callose,1.0,0.0,29.0,568.0,93.0,573.0,101.0,569.931,95.75862
8,0,9,0,Callose,1.0,0.0,59.0,415.0,104.0,427.0,112.0,420.2034,107.745766
9,0,10,0,Callose,1.0,0.0,46.0,672.0,115.0,678.0,124.0,674.6739,119.0
10,0,11,0,Callose,1.0,0.0,80.0,539.0,119.0,548.0,130.0,543.3125,123.85
11,0,12,0,Callose,1.0,0.0,29.0,596.0,131.0,602.0,137.0,598.4138,133.72414
12,0,13,0,Callose,1.0,0.0,50.0,705.0,140.0,713.0,148.0,708.32,143.16
13,0,14,0,Callose,1.0,0.0,58.0,418.0,171.0,429.0,181.0,423.67242,176.05173
14,0,15,0,Callose,1.0,0.0,36.0,647.0,181.0,652.0,189.0,649.0833,184.86111
15,0,16,0,Callose,1.0,0.0,45.0,261.0,190.0,269.0,198.0,263.95557,193.44444
16,0,17,0,Callose,1.0,0.0,57.0,676.0,193.0,686.0,201.0,680.8246,196.54385
17,0,18,0,Callose,1.0,0.0,53.0,582.0,201.0,589.0,210.0,585.09436,204.86792
18,0,19,0,Callose,1.0,0.0,31.0,480.0,209.0,488.0,214.0,483.74194,211.09677
19,0,20,0,Callose,1.0,0.0,30.0,734.0,215.0,740.0,221.0,736.73334,217.8
20,0,21,0,Callose,1.0,0.0,58.0,515.0,268.0,522.0,280.0,517.4138,272.6207
21,0,22,0,Callose,1.0,0.0,38.0,666.0,281.0,677.0,286.0,671.0,282.76315
22,0,23,0,Callose,1.0,0.0,54.0,572.0,293.0,582.0,301.0,576.7037,296.27777
23,0,24,0,Callose,1.0,0.0,40.0,694.0,305.0,701.0,312.0,696.825,307.7
24,0,25,0,Callose,1.0,0.0,48.0,589.0,316.0,596.0,325.0,591.875,319.8125
25,0,26,0,Callose,1.0,0.0,43.0,795.0,321.0,803.0,329.0,798.8605,324.23254
26,0,27,0,Callose,1.0,0.0,53.0,408.0,351.0,416.0,360.0,411.2264,354.88678
27,0,28,0,Callose,1.0,0.0,47.0,732.0,352.0,740.0,360.0,735.29785,355.59573
28,0,29,0,Callose,1.0,0.0,22.0,447.0,366.0,452.0,371.0,448.9091,368.0909
29,0,30,0,Callose,1.0,0.0,20.0,766.0,369.0,770.0,375.0,767.5,371.5
30,0,31,0,Callose,1.0,0.0,75.0,487.0,380.0,496.0,392.0,490.68,385.46667
31,0,32,0,Callose,1.0,0.0,54.0,561.0,389.0,568.0,399.0,563.87036,393.3889
32,0,33,0,Callose,1.0,0.0,25.0,860.0,389.0,866.0,396.0,862.2,392.16
33,0,34,0,Callose,1.0,0.0,56.0,757.0,392.0,766.0,400.0,761.1786,395.17856
34,0,35,0,Callose,1.0,0.0,25.0,295.0,401.0,300.0,409.0,296.48,404.56
35,0,36,0,Callose,1.0,0.0,34.0,780.0,401.0,787.0,408.0,782.91174,404.14706
36,0,37,0,Callose,1.0,0.0,56.0,716.0,413.0,724.0,422.0,719.4643,416.6607
37,0,38,0,Callose,1.0,0.0,57.0,604.0,414.0,612.0,423.0,607.2807,418.193
38,0,39,0,Callose,1.0,0.0,54.0,583.0,437.0,591.0,446.0,586.96295,440.77777
39,0,40,0,Callose,1.0,0.0,47.0,756.0,468.0,763.0,476.0,759.06384,471.46808
40,0,41,0,Callose,1.0,0.0,51.0,618.0,481.0,625.0,492.0,621.3333,486.11765
41,0,42,0,Callose,1.0,0.0,55.0,632.0,482.0,644.0,487.0,637.1818,483.9091
42,0,43,0,Callose,1.0,0.0,84.0,696.0,482.0,705.0,493.0,700.0476,487.0357
43,0,44,0,Callose,1.0,0.0,28.0,322.0,484.0,328.0,490.0,324.10715,486.2857
44,0,45,0,Callose,1.0,0.0,38.0,899.0,509.0,903.0,522.0,900.4737,515.6316
