object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,75.0,770.0,40.0,779.0,53.0,774.5867,45.666668
1,0,2,0,Callose,1.0,0.0,52.0,761.0,179.0,769.0,187.0,764.6923,182.42308
2,0,3,0,Callose,1.0,0.0,49.0,759.0,284.0,766.0,292.0,761.9388,287.5306
3,0,4,0,Callose,1.0,0.0,85.0,745.0,418.0,751.0,437.0,747.7882,426.05884
4,0,5,0,Callose,1.0,0.0,48.0,734.0,557.0,741.0,566.0,737.2917,560.4583
5,0,6,0,Callose,1.0,0.0,27.0,730.0,621.0,735.0,628.0,732.0,624.37036
6,0,7,0,Callose,1.0,0.0,57.0,722.0,738.0,729.0,748.0,725.1404,742.8421
7,0,8,0,Callose,1.0,0.0,48.0,655.0,743.0,661.0,755.0,657.6458,747.9583
8,0,9,0,Callose,1.0,0.0,67.0,718.0,864.0,724.0,878.0,720.6269,870.01495
9,0,10,0,Callose,1.0,0.0,59.0,710.0,999.0,719.0,1008.0,714.0847,1003.2373
10,0,11,0,Callose,1.0,0.0,34.0,634.0,1017.0,641.0,1024.0,637.5,1020.44116
