object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,106.0,828.0,0.0,837.0,21.0,831.4623,10.103773
1,0,2,0,Callose,1.0,0.0,168.0,883.0,0.0,892.0,26.0,886.994,12.404762
2,0,3,0,Callose,1.0,0.0,33.0,499.0,7.0,504.0,15.0,501.18182,10.545455
3,0,4,0,Callose,1.0,0.0,47.0,789.0,10.0,795.0,19.0,791.44684,13.617022
4,0,5,0,Callose,1.0,0.0,42.0,494.0,23.0,500.0,31.0,496.5238,26.642857
5,0,6,0,Callose,1.0,0.0,63.0,940.0,24.0,946.0,42.0,942.8095,32.349205
6,0,7,0,Callose,1.0,0.0,50.0,789.0,36.0,795.0,46.0,791.7,40.18
7,0,8,0,Callose,1.0,0.0,51.0,571.0,37.0,581.0,44.0,575.37256,40.019608
8,0,9,0,Callose,1.0,0.0,63.0,174.0,38.0,183.0,49.0,178.07936,43.460316
9,0,10,0,Callose,1.0,0.0,77.0,1003.0,39.0,1011.0,52.0,1006.6104,45.285713
10,0,11,0,Callose,1.0,0.0,38.0,689.0,43.0,697.0,50.0,692.7895,46.026318
11,0,12,0,Callose,1.0,0.0,42.0,747.0,48.0,754.0,56.0,750.3333,51.45238
12,0,13,0,Callose,1.0,0.0,35.0,823.0,48.0,828.0,58.0,824.8571,52.228573
13,0,14,0,Callose,1.0,0.0,80.0,839.0,49.0,846.0,71.0,842.225,62.2625
14,0,15,0,Callose,1.0,0.0,21.0,382.0,50.0,386.0,57.0,383.2857,53.285713
15,0,16,0,Callose,1.0,0.0,179.0,933.0,52.0,942.0,86.0,937.0168,68.75977
16,0,17,0,Callose,1.0,0.0,27.0,652.0,56.0,658.0,61.0,654.55554,57.77778
17,0,18,0,Callose,1.0,0.0,57.0,603.0,58.0,612.0,66.0,606.9123,61.77193
18,0,19,0,Callose,1.0,0.0,27.0,188.0,75.0,195.0,81.0,190.55556,77.18519
19,0,20,0,Callose,1.0,0.0,48.0,486.0,81.0,492.0,91.0,488.5,85.5
20,0,21,0,Callose,1.0,0.0,22.0,951.0,81.0,956.0,87.0,953.0,83.86364
21,0,22,0,Callose,1.0,0.0,31.0,999.0,82.0,1006.0,88.0,1002.3871,84.32258
22,0,23,0,Callose,1.0,0.0,33.0,837.0,90.0,842.0,98.0,839.0303,93.242424
23,0,24,0,Callose,1.0,0.0,34.0,818.0,92.0,823.0,100.0,820.2059,95.82353
24,0,25,0,Callose,1.0,0.0,66.0,381.0,93.0,389.0,104.0,384.77274,98.21212
25,0,26,0,Callose,1.0,0.0,20.0,785.0,117.0,790.0,122.0,786.9,119.45
26,0,27,0,Callose,1.0,0.0,80.0,926.0,118.0,933.0,133.0,929.3125,125.1875
27,0,28,0,Callose,1.0,0.0,39.0,348.0,119.0,355.0,127.0,350.79486,122.25641
28,0,29,0,Callose,1.0,0.0,55.0,291.0,124.0,301.0,132.0,295.87274,127.527275
29,0,30,0,Callose,1.0,0.0,108.0,813.0,124.0,823.0,140.0,817.5741,131.33333
30,0,31,0,Callose,1.0,0.0,38.0,831.0,138.0,838.0,145.0,833.9211,141.26315
31,0,32,0,Callose,1.0,0.0,87.0,157.0,156.0,167.0,169.0,161.56322,161.63219
32,0,33,0,Callose,1.0,0.0,54.0,765.0,156.0,774.0,164.0,769.05554,159.12962
33,0,34,0,Callose,1.0,0.0,101.0,675.0,157.0,687.0,168.0,680.0099,161.91089
34,0,35,0,Callose,1.0,0.0,47.0,591.0,159.0,597.0,170.0,593.2341,164.06383
35,0,36,0,Callose,1.0,0.0,25.0,349.0,164.0,354.0,171.0,350.88,166.8
36,0,37,0,Callose,1.0,0.0,39.0,986.0,164.0,995.0,172.0,990.64105,167.61539
37,0,38,0,Callose,1.0,0.0,34.0,740.0,166.0,747.0,173.0,742.7353,168.76471
38,0,39,0,Callose,1.0,0.0,30.0,581.0,169.0,586.0,176.0,582.9667,171.9
39,0,40,0,Callose,1.0,0.0,36.0,362.0,176.0,368.0,184.0,364.58334,179.38889
40,0,41,0,Callose,1.0,0.0,20.0,154.0,181.0,159.0,186.0,156.05,183.1
41,0,42,0,Callose,1.0,0.0,36.0,479.0,186.0,486.0,192.0,481.8611,188.61111
42,0,43,0,Callose,1.0,0.0,31.0,497.0,189.0,502.0,197.0,498.9355,192.93549
43,0,44,0,Callose,1.0,0.0,23.0,869.0,191.0,876.0,196.0,871.5217,193.0
44,0,45,0,Callose,1.0,0.0,69.0,725.0,212.0,739.0,220.0,730.8406,215.49275
