object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,33.0,18.0,129.0,24.0,137.0,20.575758,132.45454
1,0,2,0,Callose,1.0,0.0,98.0,2.0,203.0,10.0,219.0,5.1938777,211.0204
2,0,3,0,Callose,1.0,0.0,22.0,0.0,268.0,4.0,274.0,1.3636364,270.5
3,0,4,0,Callose,1.0,0.0,64.0,1.0,324.0,10.0,334.0,5.03125,328.90625
4,0,5,0,Callose,1.0,0.0,51.0,59.0,388.0,65.0,398.0,61.666668,392.29413
5,0,6,0,Callose,1.0,0.0,55.0,542.0,405.0,549.0,416.0,545.3091,409.8
6,0,7,0,Callose,1.0,0.0,82.0,604.0,461.0,616.0,474.0,608.63416,467.92682
7,0,8,0,Callose,1.0,0.0,69.0,599.0,554.0,608.0,565.0,602.971,559.0
8,0,9,0,Callose,1.0,0.0,108.0,26.0,562.0,35.0,581.0,30.083334,569.8426
9,0,10,0,Callose,1.0,0.0,28.0,637.0,586.0,642.0,594.0,639.1071,590.1429
10,0,11,0,Callose,1.0,0.0,21.0,597.0,589.0,602.0,594.0,599.1905,591.0476
11,0,12,0,Callose,1.0,0.0,25.0,12.0,599.0,18.0,604.0,14.76,600.96
12,0,13,0,Callose,1.0,0.0,65.0,598.0,666.0,605.0,678.0,601.26154,671.26154
13,0,14,0,Callose,1.0,0.0,23.0,3.0,684.0,8.0,690.0,4.7391305,686.3913
14,0,15,0,Callose,1.0,0.0,46.0,520.0,701.0,526.0,709.0,522.5,704.5
15,0,16,0,Callose,1.0,0.0,36.0,9.0,733.0,16.0,740.0,11.944445,735.8611
16,0,17,0,Callose,1.0,0.0,24.0,608.0,772.0,612.0,781.0,609.25,776.0417
17,0,18,0,Callose,1.0,0.0,34.0,772.0,876.0,777.0,886.0,773.82355,880.2059
