object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,22.0,880.0,118.0,884.0,125.0,881.2273,121.09091
1,0,2,0,Callose,1.0,0.0,34.0,846.0,135.0,851.0,144.0,847.7941,139.23529
2,0,3,0,Callose,1.0,0.0,57.0,825.0,261.0,832.0,274.0,827.9123,266.42105
3,0,4,0,Callose,1.0,0.0,67.0,871.0,300.0,877.0,314.0,873.597,306.67163
4,0,5,0,Callose,1.0,0.0,73.0,857.0,444.0,865.0,462.0,860.35614,451.79453
5,0,6,0,Callose,1.0,0.0,41.0,932.0,458.0,937.0,468.0,934.04877,462.80487
6,0,7,0,Callose,1.0,0.0,44.0,732.0,497.0,736.0,509.0,733.5455,502.72726
7,0,8,0,Callose,1.0,0.0,41.0,999.0,537.0,1006.0,544.0,1002.0,540.0
8,0,9,0,Callose,1.0,0.0,58.0,932.0,547.0,939.0,558.0,934.8276,552.3276
9,0,10,0,Callose,1.0,0.0,36.0,895.0,624.0,901.0,634.0,897.5278,629.4167
10,0,11,0,Callose,1.0,0.0,44.0,148.0,630.0,153.0,642.0,149.95454,636.2045
11,0,12,0,Callose,1.0,0.0,22.0,924.0,640.0,928.0,648.0,925.5,644.0455
12,0,13,0,Callose,1.0,0.0,33.0,889.0,864.0,895.0,872.0,891.9697,867.3939
