object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,42.0,1010.0,0.0,1018.0,8.0,1013.6905,2.7380953
1,0,2,0,Callose,1.0,0.0,25.0,769.0,17.0,775.0,23.0,771.28,19.52
2,0,3,0,Callose,1.0,0.0,31.0,768.0,31.0,773.0,39.0,769.9355,34.419353
3,0,4,0,Callose,1.0,0.0,41.0,1008.0,31.0,1014.0,39.0,1010.439,34.26829
4,0,5,0,Callose,1.0,0.0,35.0,701.0,40.0,706.0,49.0,703.2286,44.37143
5,0,6,0,Callose,1.0,0.0,28.0,1018.0,47.0,1024.0,53.0,1020.3929,49.5
6,0,7,0,Callose,1.0,0.0,50.0,826.0,71.0,833.0,80.0,828.74,75.26
7,0,8,0,Callose,1.0,0.0,36.0,780.0,82.0,786.0,91.0,782.2222,86.083336
8,0,9,0,Callose,1.0,0.0,72.0,750.0,83.0,758.0,94.0,753.6528,87.80556
9,0,10,0,Callose,1.0,0.0,26.0,826.0,88.0,831.0,94.0,827.88464,90.84615
10,0,11,0,Callose,1.0,0.0,57.0,192.0,89.0,198.0,100.0,194.54385,94.36842
11,0,12,0,Callose,1.0,0.0,32.0,306.0,91.0,312.0,98.0,308.53125,93.96875
12,0,13,0,Callose,1.0,0.0,39.0,546.0,96.0,551.0,105.0,548.0769,100.17949
13,0,14,0,Callose,1.0,0.0,29.0,304.0,108.0,310.0,114.0,306.55173,110.413795
14,0,15,0,Callose,1.0,0.0,48.0,581.0,111.0,587.0,125.0,582.5625,116.791664
15,0,16,0,Callose,1.0,0.0,50.0,685.0,114.0,692.0,124.0,687.76,118.58
16,0,17,0,Callose,1.0,0.0,65.0,994.0,126.0,1004.0,135.0,999.0923,129.61539
17,0,18,0,Callose,1.0,0.0,22.0,812.0,145.0,815.0,153.0,813.0,148.5
