object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,63.0,707.0,0.0,715.0,9.0,710.44446,3.4920635
1,0,2,0,Callose,1.0,0.0,30.0,856.0,0.0,865.0,4.0,860.0,1.2666667
2,0,3,0,Callose,1.0,0.0,31.0,824.0,6.0,830.0,13.0,826.64514,8.806452
3,0,4,0,Callose,1.0,0.0,33.0,881.0,7.0,886.0,15.0,883.0303,10.757576
4,0,5,0,Callose,1.0,0.0,60.0,436.0,12.0,444.0,22.0,439.41666,16.666666
5,0,6,0,Callose,1.0,0.0,89.0,897.0,13.0,906.0,27.0,901.30334,19.674158
6,0,7,0,Callose,1.0,0.0,39.0,927.0,32.0,934.0,39.0,929.89746,34.897434
7,0,8,0,Callose,1.0,0.0,38.0,896.0,33.0,902.0,41.0,898.3684,36.210526
8,0,9,0,Callose,1.0,0.0,293.0,894.0,45.0,905.0,90.0,898.8908,69.382256
9,0,10,0,Callose,1.0,0.0,56.0,718.0,49.0,727.0,59.0,721.7143,53.892857
10,0,11,0,Callose,1.0,0.0,51.0,588.0,50.0,595.0,59.0,591.17645,54.39216
11,0,12,0,Callose,1.0,0.0,142.0,768.0,51.0,785.0,66.0,777.05634,57.830986
12,0,13,0,Callose,1.0,0.0,45.0,742.0,58.0,748.0,67.0,744.3555,61.755554
13,0,14,0,Callose,1.0,0.0,71.0,805.0,59.0,815.0,68.0,809.7042,62.619717
14,0,15,0,Callose,1.0,0.0,57.0,856.0,60.0,865.0,68.0,860.0175,63.22807
15,0,16,0,Callose,1.0,0.0,42.0,472.0,62.0,479.0,69.0,475.07144,64.809525
16,0,17,0,Callose,1.0,0.0,26.0,629.0,62.0,634.0,70.0,631.1923,65.73077
17,0,18,0,Callose,1.0,0.0,58.0,635.0,62.0,644.0,74.0,638.86206,66.74138
18,0,19,0,Callose,1.0,0.0,93.0,937.0,63.0,947.0,76.0,941.8172,69.09677
19,0,20,0,Callose,1.0,0.0,45.0,755.0,64.0,764.0,71.0,759.1556,67.0
20,0,21,0,Callose,1.0,0.0,21.0,543.0,65.0,549.0,70.0,545.1905,67.2381
21,0,22,0,Callose,1.0,0.0,46.0,877.0,66.0,884.0,74.0,880.2174,69.41304
22,0,23,0,Callose,1.0,0.0,78.0,914.0,72.0,925.0,81.0,919.2692,75.98718
23,0,24,0,Callose,1.0,0.0,137.0,894.0,103.0,907.0,120.0,899.292,110.0219
24,0,25,0,Callose,1.0,0.0,26.0,659.0,110.0,665.0,117.0,661.5,113.0
25,0,26,0,Callose,1.0,0.0,58.0,712.0,110.0,720.0,120.0,716.12067,114.39655
26,0,27,0,Callose,1.0,0.0,64.0,687.0,112.0,694.0,123.0,690.28125,116.96875
27,0,28,0,Callose,1.0,0.0,80.0,630.0,114.0,639.0,125.0,633.8375,118.8125
28,0,29,0,Callose,1.0,0.0,23.0,734.0,119.0,739.0,124.0,736.1739,121.0
29,0,30,0,Callose,1.0,0.0,43.0,826.0,122.0,832.0,132.0,828.6279,126.95349
30,0,31,0,Callose,1.0,0.0,30.0,869.0,124.0,875.0,130.0,871.36664,126.36667
31,0,32,0,Callose,1.0,0.0,59.0,922.0,130.0,930.0,140.0,925.2712,134.22034
32,0,33,0,Callose,1.0,0.0,33.0,767.0,139.0,772.0,148.0,768.9091,142.87878
33,0,34,0,Callose,1.0,0.0,42.0,913.0,159.0,921.0,166.0,916.3571,162.11905
34,0,35,0,Callose,1.0,0.0,46.0,808.0,169.0,814.0,179.0,810.587,173.39131
35,0,36,0,Callose,1.0,0.0,50.0,642.0,175.0,649.0,186.0,645.04,179.74
36,0,37,0,Callose,1.0,0.0,51.0,547.0,180.0,554.0,189.0,549.8823,184.09804
37,0,38,0,Callose,1.0,0.0,34.0,418.0,185.0,425.0,191.0,421.0,187.5
38,0,39,0,Callose,1.0,0.0,118.0,760.0,185.0,773.0,201.0,767.0678,193.07628
39,0,40,0,Callose,1.0,0.0,57.0,739.0,187.0,747.0,198.0,742.5088,191.33333
40,0,41,0,Callose,1.0,0.0,88.0,899.0,192.0,908.0,205.0,903.3068,197.625
41,0,42,0,Callose,1.0,0.0,47.0,476.0,201.0,486.0,207.0,480.38297,203.08511
42,0,43,0,Callose,1.0,0.0,51.0,506.0,203.0,513.0,215.0,509.2745,207.21568
43,0,44,0,Callose,1.0,0.0,21.0,869.0,205.0,874.0,210.0,871.0,207.0
44,0,45,0,Callose,1.0,0.0,27.0,644.0,211.0,650.0,217.0,646.4074,213.48148
45,0,46,0,Callose,1.0,0.0,52.0,928.0,217.0,936.0,226.0,931.61536,221.26923
46,0,47,0,Callose,1.0,0.0,33.0,656.0,219.0,662.0,226.0,658.3333,221.63637
47,0,48,0,Callose,1.0,0.0,61.0,763.0,224.0,770.0,235.0,765.918,228.85246
48,0,49,0,Callose,1.0,0.0,56.0,724.0,226.0,732.0,235.0,727.25,230.25
49,0,50,0,Callose,1.0,0.0,44.0,491.0,227.0,496.0,240.0,492.79544,232.31818
50,0,51,0,Callose,1.0,0.0,109.0,561.0,228.0,569.0,245.0,564.4312,236.0367
51,0,52,0,Callose,1.0,0.0,47.0,878.0,228.0,883.0,241.0,879.9149,234.57446
52,0,53,0,Callose,1.0,0.0,110.0,684.0,230.0,695.0,244.0,689.5455,236.17273
53,0,54,0,Callose,1.0,0.0,65.0,608.0,233.0,620.0,242.0,613.0769,236.73846
54,0,55,0,Callose,1.0,0.0,42.0,675.0,237.0,681.0,246.0,677.5714,241.14285
55,0,56,0,Callose,1.0,0.0,129.0,819.0,242.0,829.0,261.0,823.8217,251.74419
56,0,57,0,Callose,1.0,0.0,24.0,748.0,251.0,753.0,257.0,750.0417,253.70833
57,0,58,0,Callose,1.0,0.0,57.0,763.0,260.0,771.0,269.0,766.4386,263.82455
58,0,59,0,Callose,1.0,0.0,55.0,475.0,262.0,483.0,273.0,478.58182,266.65454
59,0,60,0,Callose,1.0,0.0,27.0,900.0,264.0,906.0,270.0,902.6667,266.37036
60,0,61,0,Callose,1.0,0.0,65.0,922.0,280.0,935.0,288.0,928.8,283.56924
61,0,62,0,Callose,1.0,0.0,64.0,567.0,287.0,577.0,300.0,571.8125,293.42188
62,0,63,0,Callose,1.0,0.0,27.0,906.0,287.0,912.0,293.0,908.8889,289.1111
63,0,64,0,Callose,1.0,0.0,20.0,493.0,294.0,498.0,299.0,495.05,296.25
64,0,65,0,Callose,1.0,0.0,119.0,741.0,294.0,753.0,307.0,746.5042,300.36136
65,0,66,0,Callose,1.0,0.0,57.0,868.0,303.0,876.0,312.0,871.7544,306.89474
66,0,67,0,Callose,1.0,0.0,28.0,704.0,313.0,710.0,319.0,706.0357,315.39285
67,0,68,0,Callose,1.0,0.0,33.0,576.0,320.0,581.0,329.0,578.0303,323.84848
68,0,69,0,Callose,1.0,0.0,27.0,662.0,329.0,668.0,335.0,664.2593,331.5926
69,0,70,0,Callose,1.0,0.0,24.0,771.0,334.0,778.0,340.0,774.5,336.29166
70,0,71,0,Callose,1.0,0.0,109.0,760.0,335.0,768.0,351.0,763.41284,342.77982
71,0,72,0,Callose,1.0,0.0,21.0,926.0,343.0,931.0,348.0,928.0,345.0
72,0,73,0,Callose,1.0,0.0,54.0,578.0,347.0,586.0,356.0,581.5,351.33334
73,0,74,0,Callose,1.0,0.0,83.0,653.0,352.0,663.0,364.0,657.1807,357.28915
74,0,75,0,Callose,1.0,0.0,56.0,491.0,353.0,501.0,361.0,495.5893,356.625
75,0,76,0,Callose,1.0,0.0,52.0,899.0,356.0,907.0,364.0,902.61536,359.32693
76,0,77,0,Callose,1.0,0.0,117.0,729.0,361.0,741.0,374.0,734.57263,366.76068
77,0,78,0,Callose,1.0,0.0,44.0,808.0,366.0,815.0,374.0,810.7955,369.11365
78,0,79,0,Callose,1.0,0.0,59.0,694.0,370.0,705.0,377.0,698.678,373.42374
79,0,80,0,Callose,1.0,0.0,45.0,935.0,371.0,942.0,379.0,937.8222,374.4
80,0,81,0,Callose,1.0,0.0,24.0,900.0,376.0,905.0,382.0,902.125,378.33334
81,0,82,0,Callose,1.0,0.0,35.0,826.0,385.0,833.0,392.0,828.8571,387.8857
82,0,83,0,Callose,1.0,0.0,52.0,814.0,394.0,824.0,402.0,818.6923,397.40384
83,0,84,0,Callose,1.0,0.0,20.0,575.0,397.0,580.0,402.0,577.3,399.1
84,0,85,0,Callose,1.0,0.0,128.0,707.0,403.0,716.0,421.0,710.9844,411.21875
85,0,86,0,Callose,1.0,0.0,30.0,917.0,403.0,923.0,410.0,919.63336,405.83334
86,0,87,0,Callose,1.0,0.0,33.0,934.0,405.0,940.0,412.0,936.6061,407.63635
87,0,88,0,Callose,1.0,0.0,83.0,646.0,411.0,657.0,421.0,651.5301,414.9518
88,0,89,0,Callose,1.0,0.0,47.0,750.0,418.0,757.0,427.0,753.19147,421.78723
89,0,90,0,Callose,1.0,0.0,56.0,472.0,422.0,480.0,433.0,475.14285,427.42856
90,0,91,0,Callose,1.0,0.0,44.0,813.0,427.0,820.0,436.0,815.8182,430.97726
91,0,92,0,Callose,1.0,0.0,22.0,709.0,430.0,715.0,434.0,711.6818,431.36365
92,0,93,0,Callose,1.0,0.0,21.0,633.0,435.0,637.0,441.0,634.5714,437.57144
93,0,94,0,Callose,1.0,0.0,56.0,757.0,440.0,765.0,450.0,760.4107,443.76785
94,0,95,0,Callose,1.0,0.0,105.0,770.0,445.0,784.0,456.0,776.01904,450.46667
95,0,96,0,Callose,1.0,0.0,52.0,707.0,449.0,715.0,457.0,710.6539,452.28845
96,0,97,0,Callose,1.0,0.0,38.0,797.0,455.0,802.0,465.0,799.0263,459.6579
97,0,98,0,Callose,1.0,0.0,120.0,694.0,458.0,708.0,471.0,700.00836,464.7
98,0,99,0,Callose,1.0,0.0,98.0,763.0,458.0,772.0,473.0,767.16327,465.29593
99,0,100,0,Callose,1.0,0.0,42.0,521.0,459.0,529.0,467.0,524.2143,462.4524
100,0,101,0,Callose,1.0,0.0,23.0,945.0,462.0,950.0,467.0,947.1739,464.0
101,0,102,0,Callose,1.0,0.0,28.0,595.0,464.0,601.0,470.0,597.8214,466.60715
102,0,103,0,Callose,1.0,0.0,133.0,899.0,465.0,910.0,482.0,904.1654,473.391
103,0,104,0,Callose,1.0,0.0,34.0,643.0,466.0,648.0,475.0,645.2059,470.29413
104,0,105,0,Callose,1.0,0.0,38.0,944.0,470.0,950.0,478.0,946.4211,473.3684
105,0,106,0,Callose,1.0,0.0,36.0,658.0,471.0,665.0,478.0,660.80554,474.16666
106,0,107,0,Callose,1.0,0.0,50.0,754.0,484.0,761.0,493.0,756.94,487.96
107,0,108,0,Callose,1.0,0.0,46.0,723.0,489.0,732.0,496.0,727.3261,492.3913
108,0,109,0,Callose,1.0,0.0,22.0,928.0,492.0,933.0,497.0,929.9091,494.0909
109,0,110,0,Callose,1.0,0.0,29.0,505.0,497.0,514.0,502.0,509.0,499.0
110,0,111,0,Callose,1.0,0.0,77.0,681.0,500.0,692.0,510.0,685.3896,504.74026
111,0,112,0,Callose,1.0,0.0,91.0,752.0,500.0,761.0,513.0,756.022,506.08792
112,0,113,0,Callose,1.0,0.0,33.0,590.0,504.0,597.0,511.0,592.7273,507.15152
113,0,114,0,Callose,1.0,0.0,30.0,832.0,510.0,839.0,517.0,835.06665,513.1667
114,0,115,0,Callose,1.0,0.0,38.0,903.0,513.0,910.0,521.0,906.2105,516.3947
115,0,116,0,Callose,1.0,0.0,42.0,642.0,522.0,650.0,530.0,645.4286,525.8095
116,0,117,0,Callose,1.0,0.0,87.0,768.0,527.0,779.0,538.0,772.6092,532.2069
117,0,118,0,Callose,1.0,0.0,146.0,586.0,528.0,601.0,549.0,593.6918,537.34247
118,0,119,0,Callose,1.0,0.0,53.0,651.0,534.0,659.0,543.0,654.39624,538.0566
119,0,120,0,Callose,1.0,0.0,50.0,916.0,534.0,922.0,545.0,918.3,538.86
120,0,121,0,Callose,1.0,0.0,39.0,458.0,535.0,465.0,543.0,460.94873,538.1795
121,0,122,0,Callose,1.0,0.0,91.0,705.0,541.0,714.0,555.0,709.24176,546.94507
122,0,123,0,Callose,1.0,0.0,28.0,779.0,551.0,785.0,556.0,781.6786,553.0
123,0,124,0,Callose,1.0,0.0,47.0,482.0,553.0,489.0,562.0,485.1915,557.1064
124,0,125,0,Callose,1.0,0.0,44.0,880.0,556.0,885.0,569.0,881.7727,562.88635
125,0,126,0,Callose,1.0,0.0,56.0,721.0,564.0,730.0,573.0,724.4286,567.4643
126,0,127,0,Callose,1.0,0.0,33.0,596.0,587.0,602.0,595.0,598.5455,590.69696
127,0,128,0,Callose,1.0,0.0,43.0,654.0,592.0,662.0,600.0,657.6047,595.18604
128,0,129,0,Callose,1.0,0.0,41.0,910.0,592.0,919.0,598.0,914.3415,594.561
129,0,130,0,Callose,1.0,0.0,53.0,872.0,596.0,880.0,604.0,875.717,599.60376
130,0,131,0,Callose,1.0,0.0,20.0,683.0,599.0,687.0,605.0,684.65,601.7
131,0,132,0,Callose,1.0,0.0,136.0,798.0,599.0,808.0,616.0,802.3456,607.0147
132,0,133,0,Callose,1.0,0.0,144.0,901.0,605.0,914.0,621.0,906.80554,612.0833
133,0,134,0,Callose,1.0,0.0,121.0,757.0,608.0,769.0,624.0,762.9587,615.6529
