object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,110.0,1013.0,0.0,1024.0,13.0,1018.05457,5.7636366
1,0,2,0,Callose,1.0,0.0,21.0,960.0,11.0,965.0,17.0,961.8095,13.428572
2,0,3,0,Callose,1.0,0.0,20.0,963.0,54.0,967.0,60.0,964.25,56.3
3,0,4,0,Callose,1.0,0.0,28.0,1017.0,123.0,1021.0,132.0,1018.4643,126.60714
4,0,5,0,Callose,1.0,0.0,67.0,912.0,127.0,922.0,140.0,916.49255,133.52238
5,0,6,0,Callose,1.0,0.0,33.0,869.0,181.0,876.0,187.0,871.9697,183.57576
6,0,7,0,Callose,1.0,0.0,164.0,926.0,200.0,937.0,219.0,930.4878,209.02438
7,0,8,0,Callose,1.0,0.0,44.0,748.0,201.0,758.0,207.0,752.3182,203.77272
8,0,9,0,Callose,1.0,0.0,41.0,282.0,208.0,289.0,216.0,285.02438,211.41463
9,0,10,0,Callose,1.0,0.0,24.0,698.0,234.0,702.0,241.0,699.5,237.0
10,0,11,0,Callose,1.0,0.0,60.0,868.0,234.0,876.0,244.0,871.26666,238.08333
11,0,12,0,Callose,1.0,0.0,24.0,386.0,255.0,392.0,260.0,388.29166,257.0
12,0,13,0,Callose,1.0,0.0,26.0,824.0,271.0,829.0,279.0,825.8461,274.65384
13,0,14,0,Callose,1.0,0.0,129.0,692.0,286.0,704.0,300.0,697.4806,292.7752
14,0,15,0,Callose,1.0,0.0,48.0,748.0,289.0,756.0,297.0,752.0208,292.10416
15,0,16,0,Callose,1.0,0.0,31.0,276.0,318.0,282.0,324.0,278.41934,320.58066
16,0,17,0,Callose,1.0,0.0,121.0,423.0,336.0,432.0,352.0,427.0,343.57852
17,0,18,0,Callose,1.0,0.0,70.0,504.0,339.0,515.0,349.0,508.8857,343.6
18,0,19,0,Callose,1.0,0.0,26.0,248.0,344.0,254.0,350.0,250.38461,346.53845
19,0,20,0,Callose,1.0,0.0,156.0,286.0,353.0,296.0,372.0,290.44232,362.35898
20,0,21,0,Callose,1.0,0.0,216.0,456.0,353.0,468.0,378.0,460.8611,365.19907
21,0,22,0,Callose,1.0,0.0,60.0,190.0,356.0,198.0,366.0,193.16667,360.95
22,0,23,0,Callose,1.0,0.0,94.0,382.0,361.0,391.0,374.0,385.81915,367.12766
23,0,24,0,Callose,1.0,0.0,98.0,861.0,361.0,871.0,373.0,865.3674,366.76532
24,0,25,0,Callose,1.0,0.0,22.0,1018.0,366.0,1022.0,373.0,1019.7273,369.13635
25,0,26,0,Callose,1.0,0.0,71.0,419.0,371.0,428.0,381.0,423.169,375.50705
26,0,27,0,Callose,1.0,0.0,44.0,250.0,373.0,257.0,382.0,253.22728,376.3409
27,0,28,0,Callose,1.0,0.0,105.0,459.0,403.0,468.0,419.0,463.01904,409.8762
28,0,29,0,Callose,1.0,0.0,59.0,257.0,409.0,265.0,418.0,260.6271,413.10168
29,0,30,0,Callose,1.0,0.0,46.0,288.0,413.0,296.0,421.0,291.78262,416.26086
30,0,31,0,Callose,1.0,0.0,82.0,420.0,418.0,428.0,432.0,423.54877,424.64633
31,0,32,0,Callose,1.0,0.0,148.0,485.0,419.0,497.0,436.0,490.75,427.0811
32,0,33,0,Callose,1.0,0.0,33.0,458.0,434.0,464.0,441.0,460.60605,437.12122
33,0,34,0,Callose,1.0,0.0,67.0,698.0,446.0,708.0,456.0,701.85077,450.86566
34,0,35,0,Callose,1.0,0.0,254.0,451.0,453.0,465.0,481.0,457.82285,465.33072
35,0,36,0,Callose,1.0,0.0,28.0,424.0,471.0,430.0,478.0,426.89285,473.9643
36,0,37,0,Callose,1.0,0.0,55.0,266.0,524.0,274.0,533.0,269.69092,527.87274
37,0,38,0,Callose,1.0,0.0,37.0,235.0,533.0,241.0,540.0,237.45946,536.08105
38,0,39,0,Callose,1.0,0.0,20.0,72.0,535.0,76.0,542.0,73.35,537.85
39,0,40,0,Callose,1.0,0.0,54.0,505.0,546.0,513.0,555.0,508.2963,549.7778
40,0,41,0,Callose,1.0,0.0,51.0,487.0,596.0,494.0,605.0,489.7647,600.41174
41,0,42,0,Callose,1.0,0.0,44.0,409.0,612.0,414.0,622.0,411.0,616.3409
42,0,43,0,Callose,1.0,0.0,47.0,451.0,629.0,458.0,638.0,454.06384,632.8511
43,0,44,0,Callose,1.0,0.0,47.0,433.0,640.0,441.0,648.0,436.82977,643.59576
44,0,45,0,Callose,1.0,0.0,41.0,117.0,668.0,125.0,676.0,119.902435,671.39026
45,0,46,0,Callose,1.0,0.0,39.0,67.0,931.0,74.0,938.0,69.948715,934.28204
