object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,21.0,470.0,22.0,475.0,27.0,472.0,24.0
1,0,2,0,Callose,1.0,0.0,25.0,674.0,43.0,679.0,50.0,676.0,46.0
2,0,3,0,Callose,1.0,0.0,54.0,469.0,64.0,477.0,74.0,472.0926,68.31481
3,0,4,0,Callose,1.0,0.0,26.0,311.0,99.0,316.0,106.0,313.34616,101.84615
4,0,5,0,Callose,1.0,0.0,42.0,308.0,112.0,314.0,121.0,310.6905,116.35714
5,0,6,0,Callose,1.0,0.0,81.0,513.0,131.0,523.0,142.0,517.7778,136.02469
6,0,7,0,Callose,1.0,0.0,40.0,502.0,161.0,508.0,170.0,504.3,165.175
7,0,8,0,Callose,1.0,0.0,28.0,451.0,207.0,456.0,213.0,453.0,209.5
8,0,9,0,Callose,1.0,0.0,57.0,368.0,224.0,375.0,235.0,370.8421,228.8421
9,0,10,0,Callose,1.0,0.0,80.0,351.0,239.0,359.0,253.0,354.6625,245.575
10,0,11,0,Callose,1.0,0.0,147.0,501.0,257.0,516.0,273.0,506.55103,265.32654
11,0,12,0,Callose,1.0,0.0,51.0,566.0,271.0,574.0,280.0,569.7647,274.68628
12,0,13,0,Callose,1.0,0.0,65.0,413.0,325.0,422.0,335.0,417.2154,329.55383
13,0,14,0,Callose,1.0,0.0,93.0,671.0,334.0,682.0,346.0,675.4946,339.39786
14,0,15,0,Callose,1.0,0.0,40.0,534.0,360.0,539.0,371.0,536.325,365.05
15,0,16,0,Callose,1.0,0.0,115.0,398.0,492.0,407.0,508.0,401.9826,499.43478
16,0,17,0,Callose,1.0,0.0,34.0,405.0,531.0,412.0,538.0,407.91177,533.85297
17,0,18,0,Callose,1.0,0.0,23.0,395.0,535.0,400.0,541.0,397.3913,537.5217
18,0,19,0,Callose,1.0,0.0,46.0,479.0,546.0,486.0,553.0,482.06522,548.93475
19,0,20,0,Callose,1.0,0.0,61.0,646.0,557.0,654.0,566.0,649.4754,560.8525
20,0,21,0,Callose,1.0,0.0,55.0,300.0,597.0,307.0,609.0,302.92728,602.8909
21,0,22,0,Callose,1.0,0.0,61.0,456.0,629.0,466.0,641.0,460.2131,633.73773
22,0,23,0,Callose,1.0,0.0,21.0,749.0,678.0,756.0,683.0,751.8571,680.0952
23,0,24,0,Callose,1.0,0.0,31.0,748.0,687.0,755.0,693.0,751.1613,689.5806
24,0,25,0,Callose,1.0,0.0,59.0,687.0,735.0,692.0,749.0,689.1525,741.22034
25,0,26,0,Callose,1.0,0.0,91.0,297.0,739.0,307.0,751.0,300.94507,745.03296
26,0,27,0,Callose,1.0,0.0,54.0,77.0,773.0,81.0,788.0,78.46296,780.0185
27,0,28,0,Callose,1.0,0.0,25.0,679.0,797.0,684.0,804.0,680.8,799.88
28,0,29,0,Callose,1.0,0.0,49.0,315.0,836.0,323.0,844.0,318.4898,839.6326
29,0,30,0,Callose,1.0,0.0,107.0,527.0,908.0,537.0,922.0,531.4393,914.1215
30,0,31,0,Callose,1.0,0.0,30.0,489.0,927.0,495.0,933.0,491.33334,929.5
31,0,32,0,Callose,1.0,0.0,58.0,289.0,937.0,297.0,947.0,292.44827,941.7931
32,0,33,0,Callose,1.0,0.0,63.0,137.0,942.0,144.0,952.0,139.93651,946.619
33,0,34,0,Callose,1.0,0.0,59.0,528.0,991.0,537.0,1001.0,531.9661,995.7288
