object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,61.0,369.0,0.0,375.0,13.0,371.2623,6.672131
1,0,2,0,Callose,1.0,0.0,74.0,747.0,18.0,756.0,30.0,750.93243,23.716217
2,0,3,0,Callose,1.0,0.0,42.0,546.0,23.0,553.0,31.0,548.6905,26.761906
3,0,4,0,Callose,1.0,0.0,22.0,588.0,25.0,593.0,31.0,589.86365,27.454546
4,0,5,0,Callose,1.0,0.0,55.0,609.0,32.0,618.0,40.0,613.41815,35.6
5,0,6,0,Callose,1.0,0.0,105.0,369.0,35.0,378.0,50.0,373.0762,42.066666
6,0,7,0,Callose,1.0,0.0,32.0,663.0,39.0,669.0,46.0,665.75,42.1875
7,0,8,0,Callose,1.0,0.0,57.0,417.0,47.0,428.0,54.0,421.94736,50.526318
8,0,9,0,Callose,1.0,0.0,23.0,600.0,49.0,606.0,55.0,602.0,51.47826
9,0,10,0,Callose,1.0,0.0,37.0,529.0,52.0,536.0,59.0,531.8919,54.324326
10,0,11,0,Callose,1.0,0.0,118.0,369.0,61.0,379.0,82.0,374.05084,72.355934
11,0,12,0,Callose,1.0,0.0,35.0,424.0,81.0,431.0,88.0,426.94287,83.85714
12,0,13,0,Callose,1.0,0.0,34.0,631.0,91.0,637.0,98.0,633.64703,94.17647
13,0,14,0,Callose,1.0,0.0,38.0,671.0,93.0,680.0,99.0,674.9737,95.6579
14,0,15,0,Callose,1.0,0.0,96.0,370.0,95.0,379.0,112.0,373.6979,102.833336
15,0,16,0,Callose,1.0,0.0,24.0,701.0,109.0,707.0,114.0,703.3333,110.875
16,0,17,0,Callose,1.0,0.0,51.0,558.0,121.0,568.0,128.0,562.451,123.666664
17,0,18,0,Callose,1.0,0.0,213.0,372.0,129.0,382.0,163.0,376.19247,146.37558
18,0,19,0,Callose,1.0,0.0,36.0,554.0,133.0,561.0,140.0,556.6389,135.86111
19,0,20,0,Callose,1.0,0.0,22.0,628.0,136.0,633.0,142.0,629.63635,138.36363
20,0,21,0,Callose,1.0,0.0,112.0,470.0,138.0,479.0,153.0,474.23215,145.01785
21,0,22,0,Callose,1.0,0.0,34.0,597.0,140.0,603.0,147.0,599.32355,143.14706
22,0,23,0,Callose,1.0,0.0,34.0,532.0,146.0,539.0,152.0,534.64703,148.26471
23,0,24,0,Callose,1.0,0.0,31.0,709.0,150.0,716.0,156.0,711.74194,152.54839
24,0,25,0,Callose,1.0,0.0,37.0,426.0,154.0,433.0,161.0,428.9189,156.78378
25,0,26,0,Callose,1.0,0.0,52.0,582.0,156.0,589.0,167.0,584.5192,161.28847
26,0,27,0,Callose,1.0,0.0,33.0,598.0,156.0,604.0,163.0,600.5455,158.90909
27,0,28,0,Callose,1.0,0.0,49.0,636.0,157.0,644.0,165.0,639.0816,160.51021
28,0,29,0,Callose,1.0,0.0,170.0,377.0,174.0,386.0,196.0,381.01178,184.44118
29,0,30,0,Callose,1.0,0.0,24.0,473.0,182.0,478.0,188.0,474.83334,183.95833
30,0,31,0,Callose,1.0,0.0,68.0,475.0,196.0,485.0,209.0,478.88235,201.17647
31,0,32,0,Callose,1.0,0.0,48.0,646.0,198.0,654.0,206.0,649.4792,201.60417
32,0,33,0,Callose,1.0,0.0,34.0,872.0,201.0,879.0,208.0,875.2941,203.97058
33,0,34,0,Callose,1.0,0.0,36.0,532.0,206.0,538.0,214.0,534.0833,209.38889
34,0,35,0,Callose,1.0,0.0,171.0,669.0,206.0,684.0,222.0,676.3275,212.67836
35,0,36,0,Callose,1.0,0.0,39.0,762.0,210.0,768.0,218.0,764.3333,212.89743
36,0,37,0,Callose,1.0,0.0,46.0,478.0,216.0,486.0,223.0,481.63043,218.89131
37,0,38,0,Callose,1.0,0.0,56.0,304.0,226.0,312.0,236.0,307.55356,230.92857
38,0,39,0,Callose,1.0,0.0,115.0,548.0,246.0,561.0,260.0,553.5913,252.2087
39,0,40,0,Callose,1.0,0.0,89.0,708.0,247.0,719.0,260.0,712.9551,252.17978
40,0,41,0,Callose,1.0,0.0,22.0,532.0,268.0,537.0,274.0,534.2727,270.5
41,0,42,0,Callose,1.0,0.0,153.0,276.0,274.0,285.0,294.0,280.3791,284.1111
42,0,43,0,Callose,1.0,0.0,24.0,306.0,280.0,312.0,285.0,308.33334,281.875
43,0,44,0,Callose,1.0,0.0,54.0,595.0,282.0,606.0,289.0,599.94446,285.0926
44,0,45,0,Callose,1.0,0.0,40.0,768.0,284.0,775.0,291.0,770.825,286.7
45,0,46,0,Callose,1.0,0.0,103.0,362.0,287.0,374.0,298.0,366.85437,292.38834
46,0,47,0,Callose,1.0,0.0,31.0,788.0,290.0,793.0,298.0,789.70966,293.32257
47,0,48,0,Callose,1.0,0.0,63.0,316.0,294.0,325.0,304.0,320.01587,298.57144
48,0,49,0,Callose,1.0,0.0,45.0,953.0,304.0,959.0,313.0,955.2,307.71112
49,0,50,0,Callose,1.0,0.0,37.0,445.0,305.0,451.0,312.0,447.54053,308.21622
50,0,51,0,Callose,1.0,0.0,22.0,850.0,305.0,855.0,311.0,851.7273,307.5
51,0,52,0,Callose,1.0,0.0,107.0,636.0,307.0,645.0,322.0,639.972,314.32712
52,0,53,0,Callose,1.0,0.0,48.0,579.0,309.0,588.0,317.0,582.1875,312.70834
53,0,54,0,Callose,1.0,0.0,31.0,385.0,312.0,392.0,318.0,388.2903,314.9355
54,0,55,0,Callose,1.0,0.0,183.0,277.0,314.0,286.0,343.0,281.0492,326.40985
55,0,56,0,Callose,1.0,0.0,163.0,674.0,322.0,688.0,339.0,680.3681,330.46625
56,0,57,0,Callose,1.0,0.0,50.0,436.0,324.0,444.0,332.0,439.22,327.16
57,0,58,0,Callose,1.0,0.0,25.0,412.0,331.0,419.0,336.0,415.0,333.0
58,0,59,0,Callose,1.0,0.0,21.0,706.0,336.0,711.0,341.0,708.0,338.0
59,0,60,0,Callose,1.0,0.0,55.0,598.0,342.0,606.0,351.0,601.1091,346.5091
60,0,61,0,Callose,1.0,0.0,34.0,624.0,344.0,630.0,352.0,626.2353,347.38235
61,0,62,0,Callose,1.0,0.0,45.0,377.0,351.0,382.0,365.0,378.5778,357.44446
62,0,63,0,Callose,1.0,0.0,67.0,686.0,357.0,694.0,367.0,689.791,361.32837
63,0,64,0,Callose,1.0,0.0,178.0,706.0,358.0,721.0,376.0,713.6517,367.5674
64,0,65,0,Callose,1.0,0.0,26.0,539.0,359.0,544.0,365.0,541.0,361.5
65,0,66,0,Callose,1.0,0.0,127.0,774.0,362.0,785.0,379.0,778.2913,369.6063
66,0,67,0,Callose,1.0,0.0,26.0,470.0,367.0,475.0,375.0,472.03845,370.26923
67,0,68,0,Callose,1.0,0.0,66.0,554.0,367.0,563.0,377.0,557.8182,371.15152
68,0,69,0,Callose,1.0,0.0,120.0,750.0,368.0,762.0,382.0,755.7167,374.00833
69,0,70,0,Callose,1.0,0.0,68.0,855.0,373.0,863.0,384.0,858.82355,378.0
70,0,71,0,Callose,1.0,0.0,76.0,578.0,376.0,586.0,388.0,581.7237,381.8421
71,0,72,0,Callose,1.0,0.0,104.0,311.0,382.0,320.0,396.0,315.26923,388.25
72,0,73,0,Callose,1.0,0.0,252.0,684.0,385.0,698.0,423.0,690.1984,404.48413
73,0,74,0,Callose,1.0,0.0,38.0,531.0,391.0,538.0,398.0,534.0526,393.8421
74,0,75,0,Callose,1.0,0.0,61.0,966.0,391.0,976.0,402.0,971.3279,397.13113
75,0,76,0,Callose,1.0,0.0,35.0,440.0,394.0,448.0,400.0,443.2857,396.14285
76,0,77,0,Callose,1.0,0.0,50.0,250.0,395.0,258.0,402.0,253.52,397.9
77,0,78,0,Callose,1.0,0.0,33.0,458.0,399.0,464.0,406.0,460.30304,401.9394
78,0,79,0,Callose,1.0,0.0,69.0,188.0,400.0,196.0,413.0,191.63768,406.33334
79,0,80,0,Callose,1.0,0.0,32.0,631.0,401.0,637.0,407.0,633.625,403.78125
80,0,81,0,Callose,1.0,0.0,40.0,797.0,404.0,804.0,411.0,799.975,406.575
81,0,82,0,Callose,1.0,0.0,50.0,288.0,406.0,295.0,415.0,291.02,409.92
82,0,83,0,Callose,1.0,0.0,30.0,241.0,409.0,247.0,415.0,243.36667,411.63333
83,0,84,0,Callose,1.0,0.0,25.0,606.0,411.0,611.0,418.0,608.12,413.92
84,0,85,0,Callose,1.0,0.0,177.0,626.0,415.0,640.0,435.0,633.05084,425.36722
85,0,86,0,Callose,1.0,0.0,76.0,721.0,416.0,729.0,428.0,725.0526,421.30264
86,0,87,0,Callose,1.0,0.0,33.0,1010.0,416.0,1017.0,422.0,1013.3939,418.48486
87,0,88,0,Callose,1.0,0.0,33.0,704.0,417.0,709.0,425.0,705.9394,420.0303
88,0,89,0,Callose,1.0,0.0,37.0,570.0,419.0,576.0,426.0,572.2162,421.94595
89,0,90,0,Callose,1.0,0.0,30.0,771.0,426.0,777.0,432.0,773.7,428.33334
90,0,91,0,Callose,1.0,0.0,57.0,492.0,429.0,501.0,440.0,496.3509,434.17545
91,0,92,0,Callose,1.0,0.0,42.0,833.0,430.0,841.0,437.0,836.2381,433.35715
92,0,93,0,Callose,1.0,0.0,113.0,794.0,434.0,803.0,448.0,797.97345,440.55753
93,0,94,0,Callose,1.0,0.0,35.0,720.0,435.0,727.0,441.0,722.9429,437.42856
94,0,95,0,Callose,1.0,0.0,29.0,919.0,444.0,925.0,451.0,921.8276,446.86206
95,0,96,0,Callose,1.0,0.0,44.0,268.0,446.0,275.0,454.0,271.0,449.5
96,0,97,0,Callose,1.0,0.0,112.0,320.0,448.0,334.0,460.0,326.8393,453.13394
97,0,98,0,Callose,1.0,0.0,28.0,394.0,449.0,399.0,456.0,396.17856,451.7857
98,0,99,0,Callose,1.0,0.0,23.0,545.0,449.0,550.0,454.0,547.0,451.17392
99,0,100,0,Callose,1.0,0.0,90.0,624.0,449.0,637.0,459.0,630.1889,453.8
100,0,101,0,Callose,1.0,0.0,36.0,445.0,450.0,450.0,460.0,447.19446,454.6389
101,0,102,0,Callose,1.0,0.0,150.0,574.0,451.0,587.0,467.0,579.5333,458.66
102,0,103,0,Callose,1.0,0.0,44.0,372.0,454.0,380.0,462.0,375.5,457.5
103,0,104,0,Callose,1.0,0.0,33.0,172.0,455.0,179.0,462.0,175.0,458.0
104,0,105,0,Callose,1.0,0.0,76.0,834.0,457.0,842.0,469.0,837.4211,462.42105
105,0,106,0,Callose,1.0,0.0,29.0,522.0,458.0,528.0,464.0,524.65515,460.72415
106,0,107,0,Callose,1.0,0.0,27.0,689.0,462.0,695.0,468.0,691.1111,464.48148
107,0,108,0,Callose,1.0,0.0,220.0,727.0,466.0,745.0,491.0,736.58636,478.67273
108,0,109,0,Callose,1.0,0.0,79.0,379.0,471.0,387.0,484.0,382.48102,477.21518
109,0,110,0,Callose,1.0,0.0,85.0,702.0,475.0,715.0,484.0,707.82355,478.62354
110,0,111,0,Callose,1.0,0.0,45.0,581.0,479.0,588.0,488.0,583.6,483.4889
111,0,112,0,Callose,1.0,0.0,42.0,245.0,480.0,252.0,488.0,247.7381,483.33334
112,0,113,0,Callose,1.0,0.0,107.0,286.0,483.0,299.0,494.0,291.486,488.6542
113,0,114,0,Callose,1.0,0.0,130.0,553.0,484.0,562.0,503.0,557.12305,492.97693
114,0,115,0,Callose,1.0,0.0,97.0,708.0,490.0,718.0,502.0,712.62885,495.60825
115,0,116,0,Callose,1.0,0.0,124.0,792.0,490.0,807.0,503.0,800.3145,495.76614
116,0,117,0,Callose,1.0,0.0,24.0,385.0,491.0,391.0,497.0,387.41666,493.58334
117,0,118,0,Callose,1.0,0.0,81.0,771.0,493.0,780.0,507.0,774.6173,500.24692
118,0,119,0,Callose,1.0,0.0,93.0,492.0,494.0,503.0,505.0,497.2258,499.23657
119,0,120,0,Callose,1.0,0.0,57.0,436.0,496.0,446.0,503.0,440.6491,499.1579
120,0,121,0,Callose,1.0,0.0,25.0,904.0,496.0,910.0,501.0,906.76,498.2
121,0,122,0,Callose,1.0,0.0,122.0,722.0,500.0,736.0,512.0,728.0738,505.62296
122,0,123,0,Callose,1.0,0.0,45.0,527.0,508.0,533.0,517.0,529.44446,512.24445
123,0,124,0,Callose,1.0,0.0,26.0,627.0,516.0,632.0,522.0,628.88464,518.6923
124,0,125,0,Callose,1.0,0.0,42.0,609.0,518.0,616.0,525.0,612.0714,521.0238
125,0,126,0,Callose,1.0,0.0,126.0,567.0,523.0,579.0,538.0,572.6905,530.0
126,0,127,0,Callose,1.0,0.0,53.0,268.0,524.0,276.0,533.0,271.6415,528.0
127,0,128,0,Callose,1.0,0.0,94.0,730.0,524.0,739.0,538.0,734.1702,530.617
128,0,129,0,Callose,1.0,0.0,66.0,958.0,524.0,971.0,530.0,963.92426,526.42426
129,0,130,0,Callose,1.0,0.0,69.0,414.0,525.0,424.0,535.0,418.47827,529.2319
130,0,131,0,Callose,1.0,0.0,96.0,858.0,527.0,867.0,542.0,861.7708,534.2917
131,0,132,0,Callose,1.0,0.0,43.0,453.0,532.0,459.0,541.0,455.44186,536.06976
132,0,133,0,Callose,1.0,0.0,46.0,627.0,533.0,634.0,542.0,630.087,537.1739
133,0,134,0,Callose,1.0,0.0,22.0,728.0,541.0,733.0,547.0,730.0455,543.13635
134,0,135,0,Callose,1.0,0.0,245.0,689.0,543.0,716.0,561.0,701.95917,551.03265
135,0,136,0,Callose,1.0,0.0,69.0,838.0,544.0,846.0,556.0,841.3913,549.4058
136,0,137,0,Callose,1.0,0.0,29.0,500.0,546.0,506.0,553.0,502.44827,549.1724
137,0,138,0,Callose,1.0,0.0,118.0,983.0,546.0,993.0,561.0,987.2373,553.1525
138,0,139,0,Callose,1.0,0.0,25.0,930.0,554.0,936.0,560.0,932.24,556.36
139,0,140,0,Callose,1.0,0.0,55.0,307.0,556.0,316.0,565.0,310.70908,560.2909
140,0,141,0,Callose,1.0,0.0,22.0,863.0,561.0,868.0,567.0,865.0,563.5
141,0,142,0,Callose,1.0,0.0,68.0,175.0,564.0,184.0,574.0,178.77942,568.64703
142,0,143,0,Callose,1.0,0.0,21.0,256.0,564.0,261.0,569.0,258.1905,566.1429
143,0,144,0,Callose,1.0,0.0,59.0,491.0,567.0,499.0,578.0,494.74576,572.52545
144,0,145,0,Callose,1.0,0.0,90.0,545.0,570.0,557.0,580.0,550.1111,574.5222
145,0,146,0,Callose,1.0,0.0,120.0,729.0,572.0,738.0,589.0,733.25836,580.175
146,0,147,0,Callose,1.0,0.0,101.0,709.0,575.0,723.0,585.0,715.6139,579.74255
147,0,148,0,Callose,1.0,0.0,97.0,961.0,583.0,974.0,594.0,966.28864,588.835
148,0,149,0,Callose,1.0,0.0,52.0,557.0,591.0,569.0,599.0,563.6731,594.5577
149,0,150,0,Callose,1.0,0.0,57.0,540.0,592.0,548.0,602.0,543.4035,596.4211
150,0,151,0,Callose,1.0,0.0,27.0,797.0,594.0,802.0,601.0,799.2593,596.85187
151,0,152,0,Callose,1.0,0.0,124.0,898.0,594.0,911.0,608.0,904.14514,600.2661
152,0,153,0,Callose,1.0,0.0,40.0,632.0,596.0,639.0,603.0,634.8,599.2
153,0,154,0,Callose,1.0,0.0,74.0,718.0,597.0,731.0,604.0,723.41895,600.0405
