object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,91.0,770.0,19.0,780.0,33.0,774.67035,25.252747
1,0,2,0,Callose,1.0,0.0,47.0,638.0,36.0,645.0,45.0,640.70215,40.361702
2,0,3,0,Callose,1.0,0.0,44.0,720.0,62.0,726.0,71.0,722.5,66.0
3,0,4,0,Callose,1.0,0.0,20.0,688.0,84.0,693.0,90.0,689.8,86.15
4,0,5,0,Callose,1.0,0.0,22.0,792.0,107.0,797.0,114.0,794.5,109.90909
5,0,6,0,Callose,1.0,0.0,23.0,733.0,118.0,738.0,125.0,734.7826,120.73913
6,0,7,0,Callose,1.0,0.0,33.0,742.0,121.0,750.0,126.0,745.42426,123.121216
7,0,8,0,Callose,1.0,0.0,58.0,667.0,128.0,674.0,142.0,670.0517,134.5
8,0,9,0,Callose,1.0,0.0,191.0,835.0,152.0,854.0,168.0,844.6911,159.32985
9,0,10,0,Callose,1.0,0.0,28.0,599.0,186.0,605.0,194.0,601.2143,189.46428
10,0,11,0,Callose,1.0,0.0,27.0,964.0,225.0,971.0,233.0,967.2963,228.85185
11,0,12,0,Callose,1.0,0.0,30.0,552.0,299.0,558.0,306.0,554.73334,301.53333
12,0,13,0,Callose,1.0,0.0,79.0,694.0,344.0,700.0,360.0,696.7342,351.02533
13,0,14,0,Callose,1.0,0.0,34.0,692.0,379.0,697.0,387.0,694.0,383.05884
14,0,15,0,Callose,1.0,0.0,119.0,946.0,542.0,954.0,561.0,949.042,551.1429
15,0,16,0,Callose,1.0,0.0,66.0,442.0,798.0,448.0,814.0,444.63635,805.5303
16,0,17,0,Callose,1.0,0.0,21.0,413.0,890.0,418.0,895.0,414.8095,891.9524
17,0,18,0,Callose,1.0,0.0,101.0,1016.0,960.0,1024.0,978.0,1019.53467,968.1584
