object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,30.0,807.0,0.0,813.0,6.0,809.4,2.0333333
1,0,2,0,Callose,1.0,0.0,52.0,666.0,10.0,675.0,18.0,669.8461,13.288462
2,0,3,0,Callose,1.0,0.0,30.0,868.0,19.0,873.0,26.0,869.93335,21.933332
3,0,4,0,Callose,1.0,0.0,29.0,789.0,22.0,795.0,28.0,791.7241,24.344828
4,0,5,0,Callose,1.0,0.0,26.0,875.0,33.0,881.0,39.0,877.61536,35.5
5,0,6,0,Callose,1.0,0.0,47.0,650.0,71.0,656.0,81.0,652.1277,75.702126
6,0,7,0,Callose,1.0,0.0,31.0,820.0,84.0,825.0,92.0,822.3226,87.064514
7,0,8,0,Callose,1.0,0.0,21.0,864.0,104.0,870.0,110.0,866.1905,106.28571
8,0,9,0,Callose,1.0,0.0,67.0,140.0,105.0,148.0,117.0,143.56717,110.268654
9,0,10,0,Callose,1.0,0.0,29.0,87.0,116.0,91.0,125.0,88.51724,119.86207
10,0,11,0,Callose,1.0,0.0,45.0,793.0,134.0,801.0,141.0,796.6889,136.95555
11,0,12,0,Callose,1.0,0.0,75.0,721.0,143.0,729.0,154.0,724.81335,148.10667
12,0,13,0,Callose,1.0,0.0,85.0,790.0,155.0,799.0,166.0,794.2353,159.94118
13,0,14,0,Callose,1.0,0.0,143.0,548.0,157.0,561.0,172.0,554.3147,164.0
14,0,15,0,Callose,1.0,0.0,51.0,666.0,176.0,674.0,184.0,670.0196,179.13725
15,0,16,0,Callose,1.0,0.0,38.0,735.0,183.0,740.0,196.0,736.7105,189.10527
16,0,17,0,Callose,1.0,0.0,40.0,774.0,188.0,782.0,196.0,777.75,191.775
17,0,18,0,Callose,1.0,0.0,60.0,836.0,269.0,843.0,279.0,838.93335,273.38333
18,0,19,0,Callose,1.0,0.0,38.0,785.0,294.0,792.0,301.0,787.6842,296.78946
19,0,20,0,Callose,1.0,0.0,72.0,130.0,296.0,137.0,313.0,133.34723,304.7361
20,0,21,0,Callose,1.0,0.0,36.0,287.0,304.0,294.0,312.0,289.91666,307.3889
