object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,29.0,476.0,6.0,482.0,12.0,478.55173,8.413794
1,0,2,0,Callose,1.0,0.0,61.0,512.0,12.0,520.0,23.0,515.9836,16.786884
2,0,3,0,Callose,1.0,0.0,47.0,389.0,40.0,395.0,51.0,391.46808,44.787235
3,0,4,0,Callose,1.0,0.0,36.0,523.0,44.0,529.0,53.0,525.6389,47.916668
4,0,5,0,Callose,1.0,0.0,24.0,507.0,46.0,512.0,53.0,509.08334,49.291668
5,0,6,0,Callose,1.0,0.0,44.0,376.0,47.0,383.0,56.0,379.1591,51.295456
6,0,7,0,Callose,1.0,0.0,26.0,391.0,64.0,396.0,71.0,392.80768,66.88461
7,0,8,0,Callose,1.0,0.0,21.0,321.0,67.0,326.0,73.0,322.9524,69.52381
8,0,9,0,Callose,1.0,0.0,47.0,492.0,81.0,500.0,90.0,495.70212,84.93617
9,0,10,0,Callose,1.0,0.0,44.0,262.0,90.0,269.0,98.0,264.75,93.36364
10,0,11,0,Callose,1.0,0.0,23.0,380.0,93.0,386.0,98.0,382.08694,94.86957
11,0,12,0,Callose,1.0,0.0,36.0,364.0,103.0,371.0,110.0,366.8889,106.19444
12,0,13,0,Callose,1.0,0.0,25.0,423.0,108.0,428.0,114.0,424.96,110.4
13,0,14,0,Callose,1.0,0.0,24.0,374.0,119.0,379.0,125.0,375.875,121.333336
14,0,15,0,Callose,1.0,0.0,34.0,359.0,126.0,366.0,133.0,362.2353,129.0
15,0,16,0,Callose,1.0,0.0,32.0,543.0,130.0,549.0,137.0,545.53125,133.03125
16,0,17,0,Callose,1.0,0.0,44.0,304.0,140.0,310.0,150.0,306.86365,144.25
17,0,18,0,Callose,1.0,0.0,25.0,482.0,146.0,487.0,153.0,484.12,148.8
18,0,19,0,Callose,1.0,0.0,34.0,264.0,152.0,271.0,158.0,267.14706,154.38235
19,0,20,0,Callose,1.0,0.0,41.0,537.0,187.0,545.0,194.0,540.8293,190.07317
20,0,21,0,Callose,1.0,0.0,32.0,536.0,202.0,542.0,209.0,538.28125,204.8125
21,0,22,0,Callose,1.0,0.0,29.0,399.0,211.0,405.0,217.0,401.27585,213.6207
22,0,23,0,Callose,1.0,0.0,41.0,222.0,223.0,227.0,234.0,223.7317,228.63414
23,0,24,0,Callose,1.0,0.0,31.0,427.0,226.0,432.0,234.0,428.9355,229.45161
24,0,25,0,Callose,1.0,0.0,26.0,545.0,230.0,551.0,235.0,547.46155,231.84616
25,0,26,0,Callose,1.0,0.0,46.0,448.0,239.0,456.0,246.0,451.41306,242.21739
26,0,27,0,Callose,1.0,0.0,24.0,518.0,239.0,523.0,245.0,519.875,241.33333
27,0,28,0,Callose,1.0,0.0,48.0,485.0,262.0,492.0,271.0,488.16666,266.5625
28,0,29,0,Callose,1.0,0.0,30.0,417.0,263.0,423.0,270.0,419.73334,265.7
29,0,30,0,Callose,1.0,0.0,56.0,551.0,274.0,558.0,284.0,553.875,277.94644
30,0,31,0,Callose,1.0,0.0,33.0,613.0,280.0,619.0,287.0,615.30304,283.0
31,0,32,0,Callose,1.0,0.0,28.0,620.0,285.0,625.0,293.0,621.6786,288.35715
32,0,33,0,Callose,1.0,0.0,32.0,469.0,296.0,475.0,303.0,471.90625,299.0
33,0,34,0,Callose,1.0,0.0,27.0,336.0,305.0,342.0,311.0,338.48148,307.2963
34,0,35,0,Callose,1.0,0.0,24.0,455.0,311.0,461.0,316.0,457.70834,312.95834
35,0,36,0,Callose,1.0,0.0,40.0,544.0,317.0,551.0,325.0,547.15,320.325
36,0,37,0,Callose,1.0,0.0,23.0,481.0,323.0,486.0,329.0,482.82608,325.43478
37,0,38,0,Callose,1.0,0.0,30.0,390.0,326.0,397.0,332.0,393.0,328.3
38,0,39,0,Callose,1.0,0.0,25.0,585.0,327.0,590.0,334.0,586.76,329.88
39,0,40,0,Callose,1.0,0.0,22.0,470.0,335.0,475.0,341.0,472.13635,337.18182
40,0,41,0,Callose,1.0,0.0,45.0,187.0,366.0,194.0,374.0,189.82222,369.4
41,0,42,0,Callose,1.0,0.0,41.0,445.0,369.0,452.0,377.0,448.07318,372.5366
42,0,43,0,Callose,1.0,0.0,33.0,297.0,370.0,304.0,377.0,299.9091,373.0303
43,0,44,0,Callose,1.0,0.0,22.0,481.0,370.0,486.0,376.0,482.81818,372.4091
44,0,45,0,Callose,1.0,0.0,43.0,312.0,381.0,318.0,390.0,314.60464,385.53488
45,0,46,0,Callose,1.0,0.0,138.0,324.0,386.0,334.0,404.0,328.3623,394.60144
46,0,47,0,Callose,1.0,0.0,27.0,380.0,392.0,386.0,398.0,382.44446,394.2963
47,0,48,0,Callose,1.0,0.0,41.0,466.0,397.0,474.0,404.0,470.07318,399.87805
48,0,49,0,Callose,1.0,0.0,47.0,748.0,408.0,757.0,416.0,752.1064,411.4468
49,0,50,0,Callose,1.0,0.0,56.0,433.0,446.0,440.0,457.0,435.57144,450.3393
50,0,51,0,Callose,1.0,0.0,67.0,577.0,446.0,585.0,459.0,580.5373,451.13434
51,0,52,0,Callose,1.0,0.0,33.0,419.0,465.0,425.0,473.0,421.60605,468.0303
52,0,53,0,Callose,1.0,0.0,48.0,474.0,470.0,481.0,479.0,476.9375,473.72916
53,0,54,0,Callose,1.0,0.0,23.0,429.0,474.0,434.0,479.0,431.0,476.0
54,0,55,0,Callose,1.0,0.0,20.0,306.0,480.0,311.0,485.0,307.75,482.25
55,0,56,0,Callose,1.0,0.0,21.0,565.0,496.0,570.0,502.0,566.9048,498.0476
