object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,36.0,219.0,0.0,227.0,6.0,222.5,1.8888888
1,0,2,0,Callose,1.0,0.0,27.0,529.0,0.0,535.0,6.0,531.6667,1.925926
2,0,3,0,Callose,1.0,0.0,27.0,304.0,13.0,310.0,19.0,306.2963,15.444445
3,0,4,0,Callose,1.0,0.0,42.0,446.0,40.0,453.0,48.0,449.09525,43.61905
4,0,5,0,Callose,1.0,0.0,79.0,566.0,71.0,579.0,81.0,572.8228,76.417725
5,0,6,0,Callose,1.0,0.0,56.0,408.0,79.0,416.0,88.0,411.42856,83.0
6,0,7,0,Callose,1.0,0.0,51.0,988.0,83.0,996.0,91.0,991.5686,86.52941
7,0,8,0,Callose,1.0,0.0,27.0,386.0,87.0,393.0,95.0,389.55554,90.333336
8,0,9,0,Callose,1.0,0.0,87.0,210.0,88.0,220.0,99.0,214.18391,92.74712
9,0,10,0,Callose,1.0,0.0,67.0,475.0,95.0,485.0,104.0,479.5821,99.149254
10,0,11,0,Callose,1.0,0.0,37.0,502.0,96.0,507.0,106.0,504.3784,101.10811
11,0,12,0,Callose,1.0,0.0,67.0,688.0,116.0,698.0,125.0,692.8358,119.1194
12,0,13,0,Callose,1.0,0.0,41.0,933.0,121.0,942.0,129.0,936.53656,124.21951
13,0,14,0,Callose,1.0,0.0,64.0,400.0,148.0,408.0,162.0,403.75,154.3125
14,0,15,0,Callose,1.0,0.0,33.0,554.0,155.0,561.0,162.0,557.24243,157.87878
15,0,16,0,Callose,1.0,0.0,54.0,568.0,216.0,573.0,229.0,570.0741,221.90741
16,0,17,0,Callose,1.0,0.0,33.0,420.0,231.0,426.0,239.0,422.9091,234.51515
17,0,18,0,Callose,1.0,0.0,28.0,199.0,233.0,206.0,238.0,201.85715,234.92857
18,0,19,0,Callose,1.0,0.0,58.0,386.0,248.0,395.0,258.0,389.5,251.67241
19,0,20,0,Callose,1.0,0.0,82.0,562.0,252.0,570.0,264.0,565.29266,257.2561
20,0,21,0,Callose,1.0,0.0,27.0,427.0,259.0,433.0,265.0,429.4074,261.62964
21,0,22,0,Callose,1.0,0.0,58.0,676.0,302.0,686.0,310.0,680.0345,305.67242
22,0,23,0,Callose,1.0,0.0,51.0,983.0,302.0,992.0,310.0,986.6863,305.17648
23,0,24,0,Callose,1.0,0.0,41.0,579.0,307.0,584.0,318.0,580.9756,312.43903
24,0,25,0,Callose,1.0,0.0,45.0,601.0,319.0,608.0,327.0,603.86664,322.55554
25,0,26,0,Callose,1.0,0.0,83.0,414.0,325.0,422.0,337.0,417.40964,330.31326
26,0,27,0,Callose,1.0,0.0,59.0,364.0,329.0,370.0,344.0,366.30508,336.22034
27,0,28,0,Callose,1.0,0.0,122.0,380.0,393.0,390.0,410.0,384.05737,401.4508
28,0,29,0,Callose,1.0,0.0,41.0,193.0,394.0,201.0,401.0,196.46341,396.58536
29,0,30,0,Callose,1.0,0.0,47.0,424.0,402.0,431.0,410.0,427.06384,405.70212
30,0,31,0,Callose,1.0,0.0,200.0,561.0,434.0,573.0,458.0,565.515,444.675
31,0,32,0,Callose,1.0,0.0,133.0,417.0,460.0,429.0,475.0,422.78946,467.22556
32,0,33,0,Callose,1.0,0.0,103.0,415.0,482.0,425.0,494.0,419.60193,487.5631
33,0,34,0,Callose,1.0,0.0,67.0,378.0,487.0,386.0,498.0,381.5821,491.97015
34,0,35,0,Callose,1.0,0.0,72.0,451.0,527.0,461.0,537.0,455.625,531.625
35,0,36,0,Callose,1.0,0.0,73.0,436.0,557.0,443.0,570.0,438.8767,562.6712
36,0,37,0,Callose,1.0,0.0,20.0,555.0,570.0,561.0,575.0,557.7,572.15
37,0,38,0,Callose,1.0,0.0,88.0,370.0,577.0,380.0,589.0,373.88635,582.2727
38,0,39,0,Callose,1.0,0.0,129.0,308.0,596.0,319.0,612.0,312.51938,603.65894
39,0,40,0,Callose,1.0,0.0,47.0,442.0,676.0,449.0,684.0,445.10638,679.80853
40,0,41,0,Callose,1.0,0.0,39.0,692.0,679.0,700.0,687.0,695.12823,682.4103
41,0,42,0,Callose,1.0,0.0,132.0,367.0,700.0,380.0,714.0,372.25,706.1515
42,0,43,0,Callose,1.0,0.0,26.0,405.0,703.0,410.0,710.0,407.03845,706.2692
43,0,44,0,Callose,1.0,0.0,54.0,435.0,715.0,444.0,723.0,439.07407,718.55554
44,0,45,0,Callose,1.0,0.0,24.0,406.0,718.0,411.0,725.0,407.83334,721.25
45,0,46,0,Callose,1.0,0.0,69.0,370.0,765.0,377.0,782.0,373.0,772.7536
