object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,40.0,171.0,0.0,178.0,7.0,173.775,2.425
1,0,2,0,Callose,1.0,0.0,21.0,501.0,9.0,506.0,14.0,503.0,11.0
2,0,3,0,Callose,1.0,0.0,85.0,330.0,12.0,339.0,23.0,333.7647,17.270588
3,0,4,0,Callose,1.0,0.0,24.0,735.0,13.0,740.0,20.0,737.25,15.75
4,0,5,0,Callose,1.0,0.0,24.0,486.0,18.0,491.0,25.0,488.25,21.083334
5,0,6,0,Callose,1.0,0.0,102.0,403.0,29.0,416.0,40.0,408.91177,33.5
6,0,7,0,Callose,1.0,0.0,52.0,268.0,51.0,276.0,60.0,272.05768,54.865383
7,0,8,0,Callose,1.0,0.0,26.0,398.0,56.0,404.0,62.0,400.69232,58.23077
8,0,9,0,Callose,1.0,0.0,25.0,849.0,59.0,855.0,65.0,851.16,61.12
9,0,10,0,Callose,1.0,0.0,28.0,725.0,72.0,731.0,78.0,727.5,74.78571
10,0,11,0,Callose,1.0,0.0,22.0,668.0,87.0,673.0,93.0,669.5455,89.59091
11,0,12,0,Callose,1.0,0.0,51.0,615.0,88.0,626.0,95.0,619.37256,90.882355
12,0,13,0,Callose,1.0,0.0,28.0,441.0,95.0,446.0,102.0,442.67856,98.17857
13,0,14,0,Callose,1.0,0.0,46.0,391.0,98.0,398.0,109.0,394.65216,102.54348
14,0,15,0,Callose,1.0,0.0,27.0,597.0,113.0,603.0,119.0,599.9259,115.703705
15,0,16,0,Callose,1.0,0.0,44.0,308.0,122.0,314.0,131.0,310.29544,125.954544
16,0,17,0,Callose,1.0,0.0,74.0,436.0,123.0,445.0,136.0,440.14865,128.90541
17,0,18,0,Callose,1.0,0.0,47.0,263.0,131.0,271.0,139.0,266.72342,134.55319
18,0,19,0,Callose,1.0,0.0,32.0,715.0,144.0,722.0,150.0,718.09375,146.75
19,0,20,0,Callose,1.0,0.0,57.0,467.0,179.0,473.0,191.0,469.6842,184.45615
20,0,21,0,Callose,1.0,0.0,31.0,249.0,193.0,255.0,199.0,251.70967,195.64516
21,0,22,0,Callose,1.0,0.0,176.0,534.0,203.0,548.0,221.0,540.3352,211.49432
22,0,23,0,Callose,1.0,0.0,107.0,697.0,209.0,710.0,221.0,702.65424,214.6729
23,0,24,0,Callose,1.0,0.0,20.0,371.0,212.0,376.0,217.0,372.9,213.7
24,0,25,0,Callose,1.0,0.0,66.0,458.0,222.0,466.0,232.0,461.57574,226.27272
25,0,26,0,Callose,1.0,0.0,33.0,735.0,234.0,740.0,245.0,736.69696,238.75757
26,0,27,0,Callose,1.0,0.0,35.0,694.0,246.0,700.0,254.0,696.4,249.77142
27,0,28,0,Callose,1.0,0.0,31.0,612.0,263.0,617.0,272.0,613.64514,267.2258
28,0,29,0,Callose,1.0,0.0,51.0,236.0,264.0,243.0,273.0,238.82353,267.98038
29,0,30,0,Callose,1.0,0.0,142.0,521.0,274.0,533.0,291.0,525.7817,281.99295
30,0,31,0,Callose,1.0,0.0,54.0,305.0,280.0,312.0,290.0,308.0926,284.35184
31,0,32,0,Callose,1.0,0.0,21.0,351.0,288.0,356.0,293.0,353.14285,290.1905
32,0,33,0,Callose,1.0,0.0,34.0,528.0,315.0,533.0,323.0,529.94116,318.5
33,0,34,0,Callose,1.0,0.0,33.0,231.0,323.0,239.0,329.0,234.15152,325.54544
34,0,35,0,Callose,1.0,0.0,51.0,442.0,349.0,450.0,358.0,445.15686,352.98038
35,0,36,0,Callose,1.0,0.0,150.0,497.0,350.0,510.0,366.0,503.16666,357.98
36,0,37,0,Callose,1.0,0.0,124.0,669.0,356.0,681.0,371.0,674.0806,362.8629
37,0,38,0,Callose,1.0,0.0,181.0,579.0,378.0,593.0,397.0,584.6133,387.28177
38,0,39,0,Callose,1.0,0.0,43.0,446.0,412.0,453.0,421.0,449.0,415.69766
39,0,40,0,Callose,1.0,0.0,20.0,486.0,436.0,491.0,441.0,487.75,438.25
40,0,41,0,Callose,1.0,0.0,54.0,492.0,450.0,500.0,459.0,495.6111,453.8889
41,0,42,0,Callose,1.0,0.0,58.0,471.0,512.0,480.0,521.0,474.93103,516.2414
42,0,43,0,Callose,1.0,0.0,93.0,560.0,524.0,570.0,536.0,564.3226,529.3011
43,0,44,0,Callose,1.0,0.0,36.0,379.0,587.0,384.0,595.0,380.91666,590.3333
44,0,45,0,Callose,1.0,0.0,113.0,472.0,588.0,482.0,602.0,475.99115,594.1062
45,0,46,0,Callose,1.0,0.0,22.0,453.0,615.0,458.0,620.0,455.0909,616.9091
46,0,47,0,Callose,1.0,0.0,71.0,599.0,650.0,607.0,661.0,602.5211,654.8451
47,0,48,0,Callose,1.0,0.0,60.0,457.0,651.0,466.0,661.0,460.96667,654.8333
48,0,49,0,Callose,1.0,0.0,52.0,435.0,663.0,441.0,674.0,437.3846,667.7308
49,0,50,0,Callose,1.0,0.0,62.0,437.0,731.0,444.0,743.0,440.17743,736.79034
50,0,51,0,Callose,1.0,0.0,75.0,608.0,736.0,616.0,751.0,611.05334,743.16
51,0,52,0,Callose,1.0,0.0,55.0,564.0,787.0,572.0,796.0,567.6,791.05457
52,0,53,0,Callose,1.0,0.0,73.0,454.0,816.0,464.0,829.0,458.0959,822.6301
53,0,54,0,Callose,1.0,0.0,51.0,593.0,831.0,600.0,842.0,595.94116,835.9216
54,0,55,0,Callose,1.0,0.0,33.0,688.0,855.0,695.0,861.0,691.3333,857.24243
55,0,56,0,Callose,1.0,0.0,89.0,479.0,862.0,489.0,873.0,483.809,867.05615
56,0,57,0,Callose,1.0,0.0,31.0,478.0,925.0,483.0,935.0,480.7097,930.0323
57,0,58,0,Callose,1.0,0.0,96.0,528.0,936.0,539.0,947.0,532.98956,940.7917
58,0,59,0,Callose,1.0,0.0,69.0,569.0,948.0,578.0,962.0,572.8116,955.62317
59,0,60,0,Callose,1.0,0.0,59.0,464.0,961.0,472.0,971.0,467.67798,965.4915
60,0,61,0,Callose,1.0,0.0,58.0,380.0,998.0,389.0,1010.0,383.65518,1003.9138
61,0,62,0,Callose,1.0,0.0,105.0,439.0,1001.0,450.0,1012.0,443.81906,1005.9048
62,0,63,0,Callose,1.0,0.0,56.0,668.0,1008.0,680.0,1017.0,672.7143,1011.8929
63,0,64,0,Callose,1.0,0.0,47.0,179.0,1016.0,187.0,1024.0,182.7234,1019.57446
