object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,128.0,154.0,0.0,164.0,20.0,158.34375,9.109375
1,0,2,0,Callose,1.0,0.0,33.0,172.0,69.0,178.0,76.0,174.45454,71.78788
2,0,3,0,Callose,1.0,0.0,32.0,494.0,204.0,505.0,211.0,498.59375,206.84375
3,0,4,0,Callose,1.0,0.0,172.0,63.0,313.0,82.0,329.0,71.76744,320.48254
4,0,5,0,Callose,1.0,0.0,30.0,501.0,324.0,506.0,333.0,503.13333,328.53333
5,0,6,0,Callose,1.0,0.0,58.0,480.0,333.0,488.0,343.0,483.5,337.17242
6,0,7,0,Callose,1.0,0.0,34.0,528.0,357.0,535.0,363.0,531.17645,359.5
7,0,8,0,Callose,1.0,0.0,39.0,411.0,359.0,420.0,367.0,414.58975,362.53845
8,0,9,0,Callose,1.0,0.0,38.0,380.0,431.0,387.0,440.0,383.10526,435.0
9,0,10,0,Callose,1.0,0.0,46.0,415.0,454.0,421.0,464.0,417.84784,458.3913
10,0,11,0,Callose,1.0,0.0,42.0,469.0,459.0,477.0,466.0,472.8095,461.7381
11,0,12,0,Callose,1.0,0.0,97.0,493.0,474.0,502.0,487.0,496.70102,480.20618
12,0,13,0,Callose,1.0,0.0,32.0,462.0,490.0,468.0,496.0,464.5,492.5
13,0,14,0,Callose,1.0,0.0,40.0,406.0,535.0,414.0,541.0,409.375,537.5
14,0,15,Callose,Callose,1.0,0.0,210.0,471.0,547.0,486.0,573.0,477.2381,559.8476
15,0,16,0,Callose,1.0,0.0,94.0,516.0,553.0,525.0,566.0,519.3511,558.7766
16,0,17,0,Callose,1.0,0.0,34.0,246.0,554.0,253.0,562.0,248.70589,557.0
17,0,18,0,Callose,1.0,0.0,45.0,420.0,559.0,427.0,567.0,423.04443,562.42224
18,0,19,0,Callose,1.0,0.0,27.0,274.0,560.0,279.0,568.0,276.03705,563.2963
19,0,20,0,Callose,1.0,0.0,59.0,316.0,562.0,324.0,571.0,319.08475,566.1017
20,0,21,0,Callose,1.0,0.0,34.0,455.0,568.0,462.0,574.0,458.02942,570.3823
21,0,22,Callose,Callose,1.0,0.0,172.0,374.0,574.0,384.0,598.0,377.84885,586.1395
22,0,23,0,Callose,1.0,0.0,32.0,403.0,574.0,409.0,581.0,405.5,577.0
23,0,24,0,Callose,1.0,0.0,29.0,355.0,575.0,361.0,581.0,357.4138,577.5517
24,0,25,0,Callose,1.0,0.0,29.0,463.0,585.0,468.0,592.0,465.0,588.37933
25,0,26,0,Callose,1.0,0.0,68.0,507.0,611.0,516.0,621.0,511.0,615.5
26,0,27,0,Callose,1.0,0.0,98.0,461.0,612.0,470.0,626.0,464.7245,618.31635
27,0,28,0,Callose,1.0,0.0,24.0,551.0,618.0,558.0,624.0,553.7917,620.7083
28,0,29,0,Callose,1.0,0.0,34.0,420.0,641.0,426.0,649.0,422.44116,644.55884
29,0,30,0,Callose,1.0,0.0,54.0,602.0,641.0,608.0,652.0,604.8148,646.05554
30,0,31,0,Callose,1.0,0.0,36.0,491.0,643.0,497.0,650.0,493.6111,645.8611
31,0,32,0,Callose,1.0,0.0,37.0,432.0,644.0,439.0,652.0,435.0811,647.7838
32,0,33,0,Callose,1.0,0.0,36.0,252.0,647.0,259.0,654.0,255.19444,650.3889
33,0,34,0,Callose,1.0,0.0,42.0,181.0,648.0,188.0,656.0,183.7381,651.7381
34,0,35,Callose,Callose,1.0,0.0,268.0,363.0,649.0,372.0,684.0,366.8097,666.3321
35,0,36,0,Callose,1.0,0.0,28.0,340.0,657.0,345.0,664.0,341.82144,659.7857
36,0,37,0,Callose,1.0,0.0,87.0,231.0,660.0,242.0,675.0,235.72414,667.4138
37,0,38,0,Callose,1.0,0.0,38.0,434.0,660.0,441.0,666.0,437.0,662.5
38,0,39,0,Callose,1.0,0.0,98.0,481.0,666.0,494.0,677.0,486.79593,670.7041
39,0,40,0,Callose,1.0,0.0,68.0,340.0,671.0,348.0,682.0,343.94116,675.9853
40,0,41,0,Callose,1.0,0.0,34.0,344.0,689.0,349.0,698.0,345.61765,692.67645
41,0,42,0,Callose,1.0,0.0,49.0,479.0,690.0,488.0,697.0,483.2245,693.2449
42,0,43,0,Callose,1.0,0.0,71.0,355.0,691.0,364.0,703.0,358.71832,696.8028
43,0,44,0,Callose,1.0,0.0,52.0,430.0,694.0,438.0,702.0,433.48077,697.71155
44,0,45,0,Callose,1.0,0.0,126.0,526.0,696.0,536.0,714.0,530.8492,704.1508
45,0,46,0,Callose,1.0,0.0,69.0,502.0,704.0,509.0,717.0,505.3768,709.31885
46,0,47,0,Callose,1.0,0.0,56.0,587.0,710.0,594.0,721.0,589.875,714.5893
47,0,48,0,Callose,1.0,0.0,22.0,505.0,719.0,510.0,725.0,506.81818,721.2727
48,0,49,0,Callose,1.0,0.0,37.0,641.0,719.0,646.0,729.0,642.91895,723.91895
49,0,50,0,Callose,1.0,0.0,47.0,229.0,721.0,236.0,730.0,231.95744,724.59576
50,0,51,0,Callose,1.0,0.0,135.0,386.0,721.0,395.0,739.0,390.28888,729.9185
51,0,52,0,Callose,1.0,0.0,105.0,179.0,725.0,189.0,738.0,183.68571,731.02856
52,0,53,0,Callose,1.0,0.0,84.0,436.0,726.0,447.0,735.0,440.9643,730.0
53,0,54,0,Callose,1.0,0.0,54.0,351.0,727.0,360.0,737.0,355.07407,731.2222
