object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,114.0,92.0,14.0,103.0,30.0,96.96491,21.657894
1,0,2,0,Callose,1.0,0.0,31.0,333.0,32.0,339.0,39.0,335.7097,34.870968
2,0,3,0,Callose,1.0,0.0,26.0,336.0,57.0,341.0,64.0,338.34616,60.153847
3,0,4,0,Callose,1.0,0.0,68.0,272.0,63.0,279.0,80.0,274.75,69.67647
4,0,5,0,Callose,1.0,0.0,90.0,81.0,70.0,90.0,84.0,84.5,76.58889
5,0,6,0,Callose,1.0,0.0,42.0,407.0,71.0,414.0,78.0,410.16666,74.04762
6,0,7,0,Callose,1.0,0.0,50.0,313.0,130.0,320.0,140.0,315.7,134.56
7,0,8,0,Callose,1.0,0.0,41.0,515.0,143.0,521.0,151.0,517.5122,146.90244
8,0,9,0,Callose,1.0,0.0,52.0,696.0,169.0,703.0,179.0,698.9039,173.4423
9,0,10,0,Callose,1.0,0.0,28.0,328.0,171.0,334.0,177.0,330.17856,173.39285
10,0,11,0,Callose,1.0,0.0,51.0,278.0,183.0,285.0,195.0,280.13727,188.05882
11,0,12,0,Callose,1.0,0.0,35.0,399.0,185.0,405.0,195.0,401.48572,188.94286
12,0,13,0,Callose,1.0,0.0,37.0,985.0,216.0,991.0,223.0,987.43243,218.75676
13,0,14,0,Callose,1.0,0.0,36.0,289.0,218.0,295.0,226.0,291.16666,220.80556
14,0,15,0,Callose,1.0,0.0,20.0,286.0,233.0,291.0,238.0,287.75,235.05
15,0,16,0,Callose,1.0,0.0,52.0,747.0,242.0,753.0,252.0,749.3461,246.26923
16,0,17,0,Callose,1.0,0.0,24.0,296.0,250.0,301.0,256.0,297.875,252.33333
17,0,18,0,Callose,1.0,0.0,49.0,485.0,255.0,492.0,264.0,487.85715,258.63266
