object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,21.0,59.0,0.0,64.0,5.0,61.38095,2.0
1,0,2,0,Callose,1.0,0.0,58.0,32.0,111.0,39.0,122.0,35.431034,115.206894
2,0,3,0,Callose,1.0,0.0,82.0,883.0,169.0,893.0,179.0,887.29266,173.2317
3,0,4,0,Callose,1.0,0.0,42.0,788.0,179.0,795.0,187.0,790.9524,182.69048
4,0,5,0,Callose,1.0,0.0,39.0,920.0,212.0,927.0,223.0,923.3077,217.17949
5,0,6,0,Callose,1.0,0.0,88.0,950.0,255.0,961.0,265.0,954.63635,259.13635
6,0,7,0,Callose,1.0,0.0,24.0,813.0,256.0,819.0,262.0,815.2083,258.45834
7,0,8,0,Callose,1.0,0.0,45.0,807.0,263.0,814.0,271.0,810.13336,266.6889
8,0,9,0,Callose,1.0,0.0,60.0,906.0,292.0,913.0,304.0,908.93335,297.85
9,0,10,0,Callose,1.0,0.0,212.0,858.0,293.0,871.0,316.0,863.8019,303.9198
10,0,11,0,Callose,1.0,0.0,27.0,448.0,301.0,452.0,311.0,448.92593,304.92593
11,0,12,0,Callose,1.0,0.0,27.0,790.0,329.0,795.0,335.0,792.0741,331.4074
12,0,13,0,Callose,1.0,0.0,67.0,673.0,361.0,681.0,372.0,676.44775,365.92538
13,0,14,0,Callose,1.0,0.0,29.0,813.0,361.0,817.0,370.0,814.4828,364.86206
14,0,15,0,Callose,1.0,0.0,67.0,735.0,369.0,744.0,382.0,738.5821,375.11942
15,0,16,0,Callose,1.0,0.0,39.0,892.0,379.0,899.0,387.0,895.28204,382.46155
16,0,17,0,Callose,1.0,0.0,39.0,578.0,397.0,587.0,404.0,581.6923,399.79486
17,0,18,0,Callose,1.0,0.0,40.0,691.0,410.0,697.0,420.0,693.425,414.25
18,0,19,0,Callose,1.0,0.0,51.0,465.0,411.0,472.0,421.0,467.88235,415.86273
19,0,20,0,Callose,1.0,0.0,58.0,794.0,413.0,801.0,424.0,796.86206,417.98276
20,0,21,0,Callose,1.0,0.0,111.0,823.0,424.0,835.0,436.0,828.3964,429.4054
21,0,22,0,Callose,1.0,0.0,28.0,879.0,427.0,886.0,433.0,882.25,429.42856
22,0,23,0,Callose,1.0,0.0,36.0,768.0,442.0,775.0,448.0,771.1667,444.5
23,0,24,0,Callose,1.0,0.0,28.0,797.0,447.0,803.0,453.0,799.3571,449.64285
24,0,25,0,Callose,1.0,0.0,30.0,865.0,455.0,871.0,461.0,867.63336,457.63333
25,0,26,0,Callose,1.0,0.0,35.0,659.0,464.0,668.0,469.0,662.3714,466.05713
26,0,27,0,Callose,1.0,0.0,23.0,816.0,474.0,821.0,481.0,818.13043,476.91306
27,0,28,0,Callose,1.0,0.0,36.0,783.0,475.0,789.0,483.0,785.6111,478.22223
28,0,29,0,Callose,1.0,0.0,47.0,858.0,476.0,864.0,486.0,860.40424,480.0851
29,0,30,0,Callose,1.0,0.0,43.0,718.0,481.0,727.0,487.0,721.7442,483.5814
30,0,31,0,Callose,1.0,0.0,31.0,579.0,483.0,585.0,491.0,581.3226,486.32257
31,0,32,0,Callose,1.0,0.0,44.0,661.0,492.0,667.0,501.0,663.2045,496.0
32,0,33,0,Callose,1.0,0.0,21.0,391.0,502.0,396.0,507.0,392.85715,504.33334
33,0,34,0,Callose,1.0,0.0,64.0,767.0,504.0,778.0,512.0,772.2031,507.59375
34,0,35,0,Callose,1.0,0.0,62.0,851.0,505.0,857.0,518.0,853.4516,511.19354
35,0,36,0,Callose,1.0,0.0,60.0,818.0,521.0,826.0,532.0,821.26666,525.75
36,0,37,0,Callose,1.0,0.0,26.0,626.0,541.0,632.0,546.0,628.5,542.88464
37,0,38,0,Callose,1.0,0.0,130.0,785.0,544.0,797.0,560.0,791.0769,551.18463
38,0,39,0,Callose,1.0,0.0,55.0,660.0,549.0,669.0,559.0,663.58185,553.2
39,0,40,0,Callose,1.0,0.0,48.0,691.0,570.0,700.0,578.0,695.0833,573.5417
40,0,41,0,Callose,1.0,0.0,32.0,537.0,574.0,543.0,580.0,539.5,576.5
41,0,42,0,Callose,1.0,0.0,25.0,747.0,580.0,753.0,586.0,749.24,582.64
42,0,43,0,Callose,1.0,0.0,36.0,825.0,582.0,832.0,590.0,828.0,585.3333
43,0,44,0,Callose,1.0,0.0,60.0,85.0,585.0,93.0,595.0,89.01667,589.11664
44,0,45,0,Callose,1.0,0.0,24.0,759.0,594.0,764.0,601.0,761.0,596.4167
45,0,46,0,Callose,1.0,0.0,107.0,620.0,602.0,634.0,616.0,626.1402,608.6916
46,0,47,0,Callose,1.0,0.0,47.0,514.0,614.0,521.0,622.0,517.29785,617.70215
47,0,48,0,Callose,1.0,0.0,22.0,635.0,626.0,642.0,631.0,638.0909,627.6818
48,0,49,0,Callose,1.0,0.0,38.0,512.0,632.0,519.0,639.0,514.9737,634.6579
49,0,50,0,Callose,1.0,0.0,34.0,393.0,642.0,399.0,650.0,395.91177,645.35297
50,0,51,0,Callose,1.0,0.0,146.0,79.0,666.0,88.0,686.0,83.29452,675.96576
51,0,52,0,Callose,1.0,0.0,29.0,322.0,681.0,329.0,686.0,325.0,683.10345
52,0,53,0,Callose,1.0,0.0,56.0,610.0,684.0,618.0,693.0,613.6429,688.2321
53,0,54,0,Callose,1.0,0.0,50.0,370.0,725.0,376.0,736.0,372.18,729.58
54,0,55,0,Callose,1.0,0.0,25.0,164.0,745.0,168.0,755.0,166.0,749.64
55,0,56,0,Callose,1.0,0.0,63.0,151.0,808.0,158.0,820.0,154.22223,813.98413
56,0,57,0,Callose,1.0,0.0,66.0,350.0,823.0,360.0,831.0,354.60605,826.4697
57,0,58,0,Callose,1.0,0.0,45.0,334.0,842.0,343.0,848.0,337.62222,844.57776
58,0,59,0,Callose,1.0,0.0,43.0,136.0,875.0,146.0,882.0,140.8372,878.23254
59,0,60,0,Callose,1.0,0.0,64.0,78.0,896.0,88.0,905.0,82.625,900.3594
60,0,61,0,Callose,1.0,0.0,66.0,57.0,975.0,65.0,987.0,60.590908,980.6061
61,0,62,0,Callose,1.0,0.0,55.0,92.0,977.0,103.0,984.0,97.181816,980.14545
62,0,63,0,Callose,1.0,0.0,63.0,120.0,986.0,131.0,994.0,124.730156,988.8889
