object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,41.0,708.0,10.0,715.0,18.0,711.2683,13.487804
1,0,2,0,Callose,1.0,0.0,46.0,769.0,16.0,776.0,24.0,771.86957,19.47826
2,0,3,0,Callose,1.0,0.0,24.0,736.0,20.0,740.0,28.0,737.5833,23.125
3,0,4,0,Callose,1.0,0.0,65.0,723.0,22.0,732.0,32.0,726.8,26.276922
4,0,5,0,Callose,1.0,0.0,25.0,855.0,24.0,861.0,29.0,857.2,25.92
5,0,6,0,Callose,1.0,0.0,86.0,738.0,40.0,748.0,51.0,742.2093,45.279068
6,0,7,0,Callose,1.0,0.0,25.0,853.0,49.0,858.0,55.0,855.04,51.6
7,0,8,0,Callose,1.0,0.0,22.0,781.0,76.0,786.0,82.0,782.6818,78.545456
8,0,9,0,Callose,1.0,0.0,26.0,689.0,103.0,694.0,110.0,691.3077,106.30769
9,0,10,0,Callose,1.0,0.0,63.0,723.0,123.0,731.0,134.0,726.63495,127.968254
10,0,11,0,Callose,1.0,0.0,119.0,752.0,131.0,761.0,150.0,756.4454,139.04202
11,0,12,0,Callose,1.0,0.0,23.0,685.0,138.0,690.0,144.0,687.1739,140.56522
12,0,13,0,Callose,1.0,0.0,38.0,684.0,150.0,690.0,158.0,686.6053,153.3421
13,0,14,0,Callose,1.0,0.0,136.0,717.0,150.0,731.0,167.0,724.375,158.41911
14,0,15,0,Callose,1.0,0.0,40.0,710.0,154.0,718.0,160.0,713.6,156.625
15,0,16,0,Callose,1.0,0.0,54.0,756.0,166.0,765.0,174.0,760.03705,169.55556
16,0,17,0,Callose,1.0,0.0,48.0,687.0,193.0,694.0,202.0,690.1667,197.0625
17,0,18,0,Callose,1.0,0.0,52.0,712.0,202.0,720.0,210.0,715.3077,205.8077
18,0,19,0,Callose,1.0,0.0,70.0,746.0,219.0,756.0,229.0,750.7143,223.67143
19,0,20,0,Callose,1.0,0.0,32.0,673.0,230.0,679.0,238.0,675.59375,233.21875
20,0,21,0,Callose,1.0,0.0,81.0,712.0,232.0,726.0,243.0,719.9506,237.41975
21,0,22,0,Callose,1.0,0.0,49.0,675.0,253.0,683.0,262.0,678.87756,256.87756
22,0,23,0,Callose,1.0,0.0,31.0,689.0,258.0,697.0,263.0,692.4194,259.9355
23,0,24,0,Callose,1.0,0.0,36.0,659.0,268.0,665.0,276.0,661.69446,270.94446
24,0,25,0,Callose,1.0,0.0,44.0,712.0,296.0,719.0,304.0,715.13635,299.75
25,0,26,0,Callose,1.0,0.0,91.0,716.0,306.0,725.0,323.0,720.2198,313.35165
26,0,27,0,Callose,1.0,0.0,69.0,742.0,306.0,750.0,318.0,745.73914,311.3913
27,0,28,0,Callose,1.0,0.0,33.0,703.0,311.0,710.0,317.0,706.36365,313.33334
28,0,29,0,Callose,1.0,0.0,41.0,685.0,315.0,693.0,321.0,688.5854,317.56097
29,0,30,0,Callose,1.0,0.0,23.0,768.0,317.0,773.0,323.0,769.95654,319.78262
30,0,31,0,Callose,1.0,0.0,47.0,646.0,335.0,654.0,343.0,649.40424,338.3617
31,0,32,0,Callose,1.0,0.0,30.0,672.0,338.0,679.0,345.0,675.1,340.8
32,0,33,0,Callose,1.0,0.0,44.0,749.0,358.0,756.0,366.0,751.61365,361.4091
33,0,34,0,Callose,1.0,0.0,35.0,765.0,375.0,772.0,381.0,767.7714,377.57144
