object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,32.0,744.0,56.0,750.0,63.0,746.46875,59.1875
1,0,2,0,Callose,1.0,0.0,68.0,399.0,67.0,408.0,82.0,403.25,74.60294
2,0,3,0,Callose,1.0,0.0,151.0,749.0,76.0,764.0,90.0,756.6954,82.82119
3,0,4,0,Callose,1.0,0.0,34.0,866.0,109.0,872.0,117.0,868.2647,112.73529
4,0,5,0,Callose,1.0,0.0,24.0,697.0,119.0,703.0,124.0,699.75,121.166664
5,0,6,0,Callose,1.0,0.0,49.0,924.0,139.0,933.0,146.0,927.9388,141.71428
6,0,7,0,Callose,1.0,0.0,21.0,805.0,170.0,810.0,176.0,806.7619,172.38095
7,0,8,0,Callose,1.0,0.0,41.0,600.0,172.0,607.0,179.0,602.90247,174.87805
8,0,9,0,Callose,1.0,0.0,66.0,756.0,174.0,763.0,185.0,759.0303,179.07576
9,0,10,0,Callose,1.0,0.0,47.0,758.0,198.0,766.0,206.0,761.1702,201.70213
10,0,11,0,Callose,1.0,0.0,27.0,369.0,201.0,375.0,208.0,371.66666,203.85185
11,0,12,0,Callose,1.0,0.0,46.0,405.0,205.0,412.0,213.0,407.86957,208.73914
12,0,13,0,Callose,1.0,0.0,25.0,556.0,215.0,561.0,221.0,558.08,217.56
13,0,14,0,Callose,1.0,0.0,22.0,766.0,216.0,772.0,222.0,768.7727,218.45454
14,0,15,0,Callose,1.0,0.0,103.0,763.0,231.0,776.0,241.0,769.0388,235.48544
15,0,16,0,Callose,1.0,0.0,87.0,878.0,256.0,886.0,270.0,881.8851,262.32184
16,0,17,0,Callose,1.0,0.0,24.0,768.0,269.0,772.0,276.0,769.5,272.20834
17,0,18,0,Callose,1.0,0.0,86.0,615.0,277.0,623.0,291.0,618.8837,283.81396
18,0,19,0,Callose,1.0,0.0,40.0,756.0,277.0,764.0,284.0,760.025,280.0
19,0,20,0,Callose,1.0,0.0,234.0,755.0,287.0,774.0,318.0,767.9957,302.33334
20,0,21,0,Callose,1.0,0.0,36.0,695.0,303.0,701.0,311.0,697.4167,306.33334
21,0,22,0,Callose,1.0,0.0,80.0,408.0,308.0,418.0,320.0,412.275,313.3875
22,0,23,0,Callose,1.0,0.0,319.0,831.0,318.0,843.0,360.0,837.8464,337.36365
23,0,24,0,Callose,1.0,0.0,61.0,741.0,350.0,749.0,359.0,744.54095,354.06558
24,0,25,0,Callose,1.0,0.0,53.0,635.0,369.0,643.0,378.0,638.0377,372.79245
25,0,26,0,Callose,1.0,0.0,128.0,739.0,370.0,750.0,388.0,744.21875,378.35938
26,0,27,0,Callose,1.0,0.0,27.0,661.0,379.0,666.0,386.0,663.0,382.0
27,0,28,0,Callose,1.0,0.0,131.0,761.0,388.0,772.0,404.0,765.53436,395.1145
28,0,29,0,Callose,1.0,0.0,30.0,401.0,389.0,407.0,397.0,403.63333,392.36667
29,0,30,0,Callose,1.0,0.0,46.0,194.0,391.0,200.0,403.0,196.30435,396.13043
30,0,31,0,Callose,1.0,0.0,101.0,780.0,420.0,791.0,432.0,784.41583,424.9505
31,0,32,0,Callose,1.0,0.0,57.0,729.0,421.0,739.0,432.0,732.5263,425.21054
32,0,33,0,Callose,1.0,0.0,28.0,701.0,446.0,707.0,453.0,703.75,449.2857
33,0,34,0,Callose,1.0,0.0,116.0,781.0,447.0,793.0,461.0,786.2069,453.0345
34,0,35,0,Callose,1.0,0.0,22.0,646.0,448.0,651.0,454.0,648.13635,450.68182
35,0,36,0,Callose,1.0,0.0,24.0,403.0,450.0,409.0,455.0,405.66666,451.875
36,0,37,0,Callose,1.0,0.0,95.0,739.0,473.0,751.0,484.0,744.54736,478.17896
37,0,38,0,Callose,1.0,0.0,30.0,688.0,478.0,694.0,485.0,690.23334,481.1
38,0,39,0,Callose,1.0,0.0,66.0,705.0,480.0,714.0,490.0,709.01514,484.4091
39,0,40,0,Callose,1.0,0.0,43.0,421.0,485.0,429.0,493.0,424.65115,488.39536
40,0,41,0,Callose,1.0,0.0,26.0,777.0,486.0,784.0,491.0,779.8077,488.15384
41,0,42,0,Callose,1.0,0.0,29.0,398.0,489.0,404.0,495.0,400.5862,491.72415
42,0,43,0,Callose,1.0,0.0,28.0,94.0,490.0,100.0,496.0,96.28571,492.64285
43,0,44,0,Callose,1.0,0.0,42.0,695.0,490.0,701.0,499.0,697.5238,493.85715
44,0,45,0,Callose,1.0,0.0,167.0,777.0,500.0,787.0,520.0,781.1557,509.0479
45,0,46,0,Callose,1.0,0.0,41.0,696.0,505.0,703.0,513.0,699.561,508.19513
46,0,47,0,Callose,1.0,0.0,86.0,421.0,512.0,429.0,525.0,424.1744,517.9651
47,0,48,0,Callose,1.0,0.0,24.0,659.0,514.0,664.0,520.0,661.2917,516.5
48,0,49,0,Callose,1.0,0.0,114.0,704.0,535.0,714.0,550.0,708.2982,542.114
49,0,50,0,Callose,1.0,0.0,78.0,163.0,554.0,169.0,572.0,165.35898,562.52563
50,0,51,0,Callose,1.0,0.0,49.0,746.0,555.0,753.0,564.0,748.7143,559.46936
51,0,52,0,Callose,1.0,0.0,24.0,757.0,569.0,762.0,575.0,758.8333,571.875
52,0,53,0,Callose,1.0,0.0,67.0,805.0,570.0,813.0,581.0,808.5373,574.6866
53,0,54,0,Callose,1.0,0.0,41.0,399.0,581.0,407.0,588.0,402.2927,584.0
54,0,55,0,Callose,1.0,0.0,66.0,532.0,586.0,537.0,603.0,533.6061,594.6212
55,0,56,0,Callose,1.0,0.0,24.0,748.0,587.0,753.0,593.0,750.125,589.3333
56,0,57,0,Callose,1.0,0.0,64.0,805.0,599.0,814.0,609.0,809.03125,603.6719
57,0,58,0,Callose,1.0,0.0,27.0,670.0,606.0,676.0,612.0,672.3333,608.3333
58,0,59,0,Callose,1.0,0.0,76.0,206.0,614.0,215.0,630.0,209.19737,622.2763
59,0,60,0,Callose,1.0,0.0,20.0,703.0,619.0,707.0,625.0,704.5,621.5
60,0,61,0,Callose,1.0,0.0,40.0,648.0,622.0,654.0,630.0,650.375,625.6
61,0,62,0,Callose,1.0,0.0,27.0,669.0,625.0,675.0,631.0,671.5185,627.1852
62,0,63,0,Callose,1.0,0.0,48.0,714.0,630.0,720.0,641.0,716.6875,634.9375
63,0,64,0,Callose,1.0,0.0,45.0,450.0,636.0,455.0,647.0,451.82224,640.6889
64,0,65,0,Callose,1.0,0.0,236.0,726.0,639.0,741.0,666.0,733.22455,651.9068
65,0,66,0,Callose,1.0,0.0,26.0,807.0,647.0,813.0,653.0,809.9231,649.38464
66,0,67,0,Callose,1.0,0.0,204.0,793.0,660.0,809.0,679.0,800.14215,668.8284
67,0,68,0,Callose,1.0,0.0,20.0,717.0,661.0,722.0,666.0,718.9,663.3
68,0,69,0,Callose,1.0,0.0,25.0,582.0,664.0,586.0,671.0,583.44,667.12
69,0,70,0,Callose,1.0,0.0,41.0,194.0,682.0,201.0,691.0,197.0,686.0732
70,0,71,0,Callose,1.0,0.0,31.0,654.0,682.0,660.0,689.0,656.3226,684.9032
71,0,72,0,Callose,1.0,0.0,112.0,746.0,682.0,756.0,698.0,750.3125,689.4821
72,0,73,0,Callose,1.0,0.0,109.0,441.0,683.0,451.0,698.0,445.40366,689.84406
73,0,74,0,Callose,1.0,0.0,44.0,797.0,687.0,806.0,693.0,800.8409,689.0455
74,0,75,0,Callose,1.0,0.0,56.0,505.0,688.0,512.0,698.0,508.01785,692.4643
