object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,28.0,198.0,0.0,205.0,5.0,201.46428,2.0714285
1,0,2,0,Callose,1.0,0.0,43.0,737.0,12.0,744.0,20.0,739.907,15.44186
2,0,3,0,Callose,1.0,0.0,23.0,404.0,32.0,408.0,40.0,405.52173,36.260868
3,0,4,0,Callose,1.0,0.0,53.0,522.0,55.0,531.0,63.0,525.7547,58.226414
4,0,5,0,Callose,1.0,0.0,77.0,334.0,92.0,342.0,107.0,337.25974,99.25974
5,0,6,0,Callose,1.0,0.0,172.0,435.0,141.0,448.0,160.0,439.9244,150.31395
6,0,7,0,Callose,1.0,0.0,45.0,377.0,162.0,384.0,170.0,380.02222,165.42223
7,0,8,0,Callose,1.0,0.0,29.0,397.0,170.0,403.0,177.0,399.51724,172.68965
8,0,9,0,Callose,1.0,0.0,38.0,636.0,182.0,645.0,188.0,639.2368,184.63158
9,0,10,0,Callose,1.0,0.0,38.0,602.0,184.0,607.0,196.0,604.2368,189.02632
10,0,11,0,Callose,1.0,0.0,44.0,780.0,211.0,787.0,222.0,783.0455,215.75
11,0,12,0,Callose,1.0,0.0,60.0,402.0,225.0,409.0,237.0,405.5,230.06667
12,0,13,0,Callose,1.0,0.0,86.0,534.0,259.0,546.0,275.0,537.7558,265.83722
13,0,14,0,Callose,1.0,0.0,48.0,812.0,276.0,819.0,285.0,815.1458,280.08334
14,0,15,0,Callose,1.0,0.0,129.0,477.0,280.0,488.0,295.0,481.58914,287.33334
15,0,16,0,Callose,1.0,0.0,85.0,391.0,284.0,400.0,296.0,395.15295,289.45883
16,0,17,0,Callose,1.0,0.0,56.0,833.0,302.0,843.0,310.0,838.125,305.5893
17,0,18,0,Callose,1.0,0.0,53.0,502.0,308.0,509.0,318.0,505.03775,312.32074
18,0,19,0,Callose,1.0,0.0,55.0,481.0,333.0,486.0,346.0,482.87274,338.6182
19,0,20,0,Callose,1.0,0.0,39.0,415.0,348.0,422.0,356.0,418.07693,351.46155
20,0,21,0,Callose,1.0,0.0,20.0,573.0,364.0,578.0,369.0,575.1,366.05
21,0,22,0,Callose,1.0,0.0,26.0,638.0,364.0,644.0,370.0,640.4231,366.23077
22,0,23,0,Callose,1.0,0.0,22.0,469.0,391.0,474.0,397.0,471.18182,393.4091
23,0,24,0,Callose,1.0,0.0,92.0,500.0,398.0,509.0,411.0,504.06522,404.03262
24,0,25,0,Callose,1.0,0.0,122.0,610.0,399.0,624.0,413.0,616.582,405.5492
25,0,26,0,Callose,1.0,0.0,95.0,367.0,406.0,377.0,420.0,371.35788,413.22104
