object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,52.0,298.0,36.0,304.0,48.0,300.53845,41.634617
1,0,2,0,Callose,1.0,0.0,41.0,840.0,52.0,846.0,61.0,842.39026,55.80488
2,0,3,0,Callose,1.0,0.0,21.0,726.0,64.0,732.0,71.0,728.6667,66.95238
3,0,4,0,Callose,1.0,0.0,54.0,893.0,78.0,900.0,88.0,895.9074,82.81481
4,0,5,0,Callose,1.0,0.0,28.0,340.0,86.0,344.0,95.0,341.39285,89.92857
5,0,6,0,Callose,1.0,0.0,39.0,791.0,108.0,797.0,116.0,793.5641,111.46154
6,0,7,0,Callose,1.0,0.0,69.0,791.0,143.0,800.0,153.0,795.07245,147.82608
7,0,8,0,Callose,1.0,0.0,49.0,295.0,188.0,302.0,197.0,298.2245,192.30612
8,0,9,0,Callose,1.0,0.0,60.0,779.0,189.0,785.0,202.0,781.7833,195.53334
9,0,10,0,Callose,1.0,0.0,58.0,820.0,222.0,828.0,232.0,823.2414,226.39655
10,0,11,0,Callose,1.0,0.0,44.0,290.0,285.0,298.0,292.0,293.36365,288.04544
11,0,12,0,Callose,1.0,0.0,34.0,819.0,300.0,825.0,307.0,821.7647,302.88235
12,0,13,0,Callose,1.0,0.0,52.0,382.0,329.0,388.0,340.0,384.42307,333.94232
13,0,14,0,Callose,1.0,0.0,29.0,808.0,400.0,813.0,407.0,810.10345,402.82758
14,0,15,0,Callose,1.0,0.0,45.0,808.0,408.0,814.0,417.0,810.3555,412.5111
15,0,16,0,Callose,1.0,0.0,29.0,791.0,419.0,796.0,426.0,793.10345,421.82758
16,0,17,0,Callose,1.0,0.0,24.0,370.0,429.0,374.0,439.0,371.5,433.33334
17,0,18,0,Callose,1.0,0.0,49.0,809.0,475.0,817.0,483.0,812.53064,478.7551
18,0,19,0,Callose,1.0,0.0,24.0,741.0,478.0,745.0,485.0,742.625,480.95834
19,0,20,0,Callose,1.0,0.0,27.0,740.0,487.0,745.0,493.0,742.03705,489.4074
20,0,21,0,Callose,1.0,0.0,43.0,456.0,529.0,462.0,537.0,458.55814,532.4186
21,0,22,0,Callose,1.0,0.0,46.0,799.0,541.0,806.0,550.0,801.8043,544.95654
22,0,23,0,Callose,1.0,0.0,37.0,741.0,545.0,751.0,551.0,745.62164,547.8919
23,0,24,0,Callose,1.0,0.0,24.0,394.0,584.0,399.0,590.0,396.125,586.6667
24,0,25,0,Callose,1.0,0.0,29.0,618.0,627.0,623.0,634.0,619.89655,629.8276
25,0,26,0,Callose,1.0,0.0,25.0,703.0,726.0,707.0,733.0,704.44,729.08
26,0,27,0,Callose,1.0,0.0,33.0,795.0,731.0,800.0,742.0,796.8485,735.3939
27,0,28,0,Callose,1.0,0.0,32.0,388.0,741.0,394.0,748.0,390.90625,743.65625
28,0,29,0,Callose,1.0,0.0,26.0,386.0,752.0,392.0,758.0,388.0,753.9231
29,0,30,0,Callose,1.0,0.0,38.0,773.0,885.0,782.0,891.0,776.4737,888.2105
30,0,31,0,Callose,1.0,0.0,36.0,690.0,907.0,699.0,915.0,694.0,910.80554
31,0,32,0,Callose,1.0,0.0,45.0,796.0,935.0,804.0,942.0,799.3333,938.04443
32,0,33,0,Callose,1.0,0.0,43.0,796.0,946.0,802.0,955.0,798.44183,949.8372
33,0,34,0,Callose,1.0,0.0,33.0,324.0,957.0,330.0,964.0,326.66666,959.9394
34,0,35,0,Callose,1.0,0.0,45.0,859.0,981.0,865.0,990.0,861.44446,985.24445
