object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,26.0,349.0,0.0,356.0,5.0,351.73077,1.5769231
1,0,2,0,Callose,1.0,0.0,24.0,512.0,12.0,517.0,18.0,514.0,13.958333
2,0,3,0,Callose,1.0,0.0,34.0,465.0,27.0,474.0,36.0,468.64706,31.294117
3,0,4,0,Callose,1.0,0.0,25.0,839.0,30.0,844.0,36.0,840.92,32.96
4,0,5,0,Callose,1.0,0.0,54.0,419.0,31.0,425.0,45.0,421.16666,37.055557
5,0,6,0,Callose,1.0,0.0,37.0,774.0,37.0,780.0,45.0,776.67566,40.48649
6,0,7,0,Callose,1.0,0.0,61.0,694.0,39.0,705.0,53.0,698.83606,43.688526
7,0,8,0,Callose,1.0,0.0,35.0,349.0,40.0,356.0,47.0,352.3143,43.0
8,0,9,0,Callose,1.0,0.0,28.0,309.0,47.0,315.0,53.0,311.32144,49.357143
9,0,10,0,Callose,1.0,0.0,20.0,263.0,49.0,268.0,54.0,265.25,50.95
10,0,11,0,Callose,1.0,0.0,27.0,250.0,72.0,255.0,81.0,251.92592,75.666664
11,0,12,0,Callose,1.0,0.0,26.0,496.0,74.0,503.0,79.0,499.26923,75.96154
12,0,13,0,Callose,1.0,0.0,48.0,483.0,85.0,491.0,94.0,486.39584,89.25
13,0,14,0,Callose,1.0,0.0,31.0,400.0,87.0,405.0,96.0,401.7097,91.354836
14,0,15,0,Callose,1.0,0.0,39.0,791.0,95.0,797.0,105.0,793.3077,99.5641
15,0,16,0,Callose,1.0,0.0,54.0,313.0,96.0,320.0,107.0,315.87036,100.833336
16,0,17,0,Callose,1.0,0.0,39.0,820.0,100.0,824.0,111.0,821.5897,105.35897
17,0,18,0,Callose,1.0,0.0,26.0,266.0,105.0,273.0,113.0,269.30768,107.34615
18,0,19,0,Callose,1.0,0.0,50.0,224.0,127.0,230.0,136.0,226.5,131.0
19,0,20,0,Callose,1.0,0.0,54.0,548.0,139.0,555.0,151.0,550.55554,143.96297
20,0,21,0,Callose,1.0,0.0,61.0,380.0,147.0,387.0,163.0,382.5082,154.59016
21,0,22,0,Callose,1.0,0.0,54.0,481.0,156.0,489.0,165.0,484.42593,159.92592
22,0,23,0,Callose,1.0,0.0,56.0,427.0,159.0,433.0,171.0,429.625,164.33928
23,0,24,0,Callose,1.0,0.0,21.0,244.0,166.0,248.0,172.0,245.42857,168.61905
24,0,25,0,Callose,1.0,0.0,72.0,226.0,172.0,235.0,186.0,230.0,178.80556
25,0,26,0,Callose,1.0,0.0,32.0,265.0,186.0,271.0,194.0,267.5625,189.78125
26,0,27,0,Callose,1.0,0.0,65.0,429.0,194.0,437.0,207.0,432.44617,200.4
27,0,28,0,Callose,1.0,0.0,70.0,308.0,196.0,315.0,211.0,311.2143,203.28572
28,0,29,0,Callose,1.0,0.0,50.0,829.0,206.0,834.0,218.0,830.92,210.8
29,0,30,0,Callose,1.0,0.0,27.0,590.0,210.0,595.0,220.0,591.96295,214.7037
30,0,31,0,Callose,1.0,0.0,25.0,451.0,226.0,456.0,232.0,452.96,228.4
31,0,32,0,Callose,1.0,0.0,73.0,446.0,248.0,455.0,261.0,449.0,254.39726
32,0,33,0,Callose,1.0,0.0,28.0,294.0,251.0,299.0,258.0,296.07144,253.92857
33,0,34,0,Callose,1.0,0.0,25.0,266.0,262.0,272.0,268.0,269.2,265.0
34,0,35,0,Callose,1.0,0.0,39.0,296.0,274.0,302.0,283.0,298.3846,278.10257
35,0,36,0,Callose,1.0,0.0,27.0,413.0,279.0,418.0,286.0,415.0,282.0
36,0,37,0,Callose,1.0,0.0,60.0,591.0,279.0,599.0,296.0,593.95,285.81668
37,0,38,0,Callose,1.0,0.0,57.0,834.0,284.0,840.0,297.0,836.7368,289.8421
38,0,39,0,Callose,1.0,0.0,26.0,291.0,287.0,296.0,293.0,293.0,289.5
39,0,40,0,Callose,1.0,0.0,31.0,628.0,298.0,632.0,310.0,629.4516,302.74194
40,0,41,0,Callose,1.0,0.0,38.0,247.0,299.0,253.0,306.0,249.5,302.0
41,0,42,0,Callose,1.0,0.0,50.0,354.0,316.0,360.0,328.0,356.2,321.4
42,0,43,0,Callose,1.0,0.0,32.0,189.0,317.0,195.0,324.0,191.34375,320.28125
43,0,44,0,Callose,1.0,0.0,53.0,214.0,320.0,220.0,331.0,216.26414,325.0
44,0,45,0,Callose,1.0,0.0,57.0,753.0,343.0,764.0,354.0,757.9298,348.5263
45,0,46,0,Callose,1.0,0.0,25.0,757.0,356.0,764.0,361.0,759.76,358.0
46,0,47,0,Callose,1.0,0.0,38.0,366.0,359.0,374.0,366.0,369.1316,361.55264
47,0,48,0,Callose,1.0,0.0,24.0,223.0,377.0,228.0,383.0,225.29167,379.41666
48,0,49,0,Callose,1.0,0.0,33.0,724.0,377.0,730.0,384.0,726.75757,380.33334
49,0,50,0,Callose,1.0,0.0,26.0,484.0,404.0,489.0,411.0,485.92307,406.57693
50,0,51,0,Callose,1.0,0.0,53.0,695.0,407.0,700.0,420.0,697.26416,413.09433
51,0,52,0,Callose,1.0,0.0,47.0,407.0,411.0,415.0,418.0,410.57446,414.02127
52,0,53,0,Callose,1.0,0.0,31.0,195.0,412.0,201.0,419.0,197.35484,415.3871
53,0,54,0,Callose,1.0,0.0,21.0,452.0,426.0,458.0,433.0,454.2381,428.4762
54,0,55,0,Callose,1.0,0.0,32.0,207.0,428.0,214.0,433.0,210.09375,429.9375
55,0,56,0,Callose,1.0,0.0,80.0,642.0,434.0,653.0,446.0,646.675,438.625
56,0,57,0,Callose,1.0,0.0,21.0,187.0,435.0,193.0,440.0,189.5238,436.90475
57,0,58,0,Callose,1.0,0.0,95.0,726.0,445.0,738.0,459.0,731.22107,451.5579
58,0,59,0,Callose,1.0,0.0,42.0,250.0,450.0,257.0,458.0,252.7381,453.1905
59,0,60,0,Callose,1.0,0.0,20.0,334.0,451.0,338.0,457.0,335.5,453.5
60,0,61,0,Callose,1.0,0.0,23.0,222.0,469.0,228.0,474.0,224.78261,470.91306
61,0,62,0,Callose,1.0,0.0,36.0,771.0,476.0,777.0,483.0,773.30554,478.69446
62,0,63,0,Callose,1.0,0.0,21.0,587.0,478.0,592.0,484.0,588.9048,480.1905
63,0,64,0,Callose,1.0,0.0,45.0,796.0,487.0,801.0,498.0,797.91113,492.13333
64,0,65,0,Callose,1.0,0.0,35.0,748.0,493.0,754.0,501.0,751.0,496.77142
65,0,66,0,Callose,1.0,0.0,37.0,368.0,497.0,374.0,506.0,370.3784,500.75674
66,0,67,0,Callose,1.0,0.0,34.0,779.0,501.0,784.0,509.0,781.08826,504.67648
67,0,68,0,Callose,1.0,0.0,37.0,822.0,502.0,828.0,510.0,824.7838,505.51352
68,0,69,0,Callose,1.0,0.0,21.0,635.0,504.0,640.0,510.0,637.0952,506.42856
69,0,70,0,Callose,1.0,0.0,29.0,627.0,511.0,633.0,517.0,629.5172,513.5862
70,0,71,0,Callose,1.0,0.0,29.0,163.0,525.0,169.0,531.0,165.44827,527.31036
71,0,72,0,Callose,1.0,0.0,21.0,760.0,526.0,766.0,531.0,762.381,528.2381
72,0,73,0,Callose,1.0,0.0,63.0,467.0,528.0,474.0,542.0,469.8095,534.98413
73,0,74,0,Callose,1.0,0.0,34.0,817.0,528.0,824.0,534.0,820.41174,530.32355
74,0,75,0,Callose,1.0,0.0,20.0,678.0,529.0,683.0,534.0,680.25,531.05
75,0,76,0,Callose,1.0,0.0,46.0,734.0,533.0,740.0,545.0,736.34784,537.54346
76,0,77,0,Callose,1.0,0.0,82.0,349.0,541.0,357.0,557.0,352.17075,548.13416
77,0,78,0,Callose,1.0,0.0,58.0,444.0,552.0,453.0,562.0,448.05173,556.31036
78,0,79,0,Callose,1.0,0.0,42.0,618.0,554.0,625.0,567.0,620.9524,560.5
79,0,80,0,Callose,1.0,0.0,53.0,801.0,554.0,809.0,562.0,804.4151,557.67926
80,0,81,0,Callose,1.0,0.0,25.0,479.0,562.0,485.0,570.0,481.52,565.84
81,0,82,0,Callose,1.0,0.0,37.0,393.0,571.0,399.0,579.0,395.51352,574.1081
82,0,83,0,Callose,1.0,0.0,28.0,530.0,571.0,535.0,579.0,531.8571,574.1429
83,0,84,0,Callose,1.0,0.0,44.0,213.0,580.0,221.0,588.0,216.65909,583.5227
84,0,85,0,Callose,1.0,0.0,33.0,659.0,583.0,664.0,591.0,660.8485,586.3939
85,0,86,0,Callose,1.0,0.0,32.0,701.0,583.0,707.0,590.0,703.625,585.84375
86,0,87,0,Callose,1.0,0.0,52.0,546.0,591.0,553.0,600.0,548.8461,594.9039
87,0,88,0,Callose,1.0,0.0,39.0,758.0,597.0,766.0,604.0,761.6667,599.7692
88,0,89,0,Callose,1.0,0.0,35.0,680.0,603.0,685.0,611.0,681.9429,606.4286
89,0,90,0,Callose,1.0,0.0,56.0,359.0,606.0,365.0,618.0,361.2857,611.5357
90,0,91,0,Callose,1.0,0.0,21.0,288.0,607.0,293.0,613.0,289.90475,609.381
91,0,92,0,Callose,1.0,0.0,56.0,802.0,608.0,809.0,618.0,805.2143,612.7321
92,0,93,0,Callose,1.0,0.0,41.0,631.0,615.0,638.0,624.0,634.63416,619.1707
93,0,94,0,Callose,1.0,0.0,22.0,276.0,626.0,280.0,633.0,277.4091,628.7727
94,0,95,0,Callose,1.0,0.0,56.0,737.0,641.0,744.0,652.0,739.9643,645.9464
95,0,96,0,Callose,1.0,0.0,55.0,195.0,647.0,201.0,658.0,197.63637,651.9818
96,0,97,0,Callose,1.0,0.0,50.0,163.0,651.0,169.0,662.0,165.64,655.96
97,0,98,0,Callose,1.0,0.0,37.0,598.0,651.0,606.0,658.0,601.62164,654.3514
98,0,99,0,Callose,1.0,0.0,31.0,230.0,656.0,235.0,663.0,232.0,659.0
99,0,100,0,Callose,1.0,0.0,42.0,756.0,666.0,763.0,674.0,758.7857,669.6905
100,0,101,0,Callose,1.0,0.0,28.0,370.0,668.0,375.0,676.0,371.75,671.3571
101,0,102,0,Callose,1.0,0.0,20.0,83.0,670.0,87.0,677.0,84.15,672.25
102,0,103,0,Callose,1.0,0.0,53.0,801.0,672.0,808.0,682.0,803.9623,676.3396
103,0,104,0,Callose,1.0,0.0,40.0,525.0,674.0,533.0,680.0,528.5,676.5
104,0,105,0,Callose,1.0,0.0,23.0,80.0,680.0,85.0,686.0,82.08696,682.56525
105,0,106,0,Callose,1.0,0.0,31.0,327.0,688.0,334.0,696.0,330.7097,691.9677
106,0,107,0,Callose,1.0,0.0,43.0,285.0,689.0,291.0,699.0,287.3256,693.06976
107,0,108,0,Callose,1.0,0.0,37.0,681.0,692.0,687.0,703.0,682.7838,697.8378
108,0,109,0,Callose,1.0,0.0,28.0,753.0,693.0,759.0,700.0,755.3929,695.8571
109,0,110,0,Callose,1.0,0.0,37.0,423.0,708.0,428.0,719.0,424.72974,713.08105
110,0,111,0,Callose,1.0,0.0,39.0,791.0,708.0,797.0,716.0,793.5641,711.7436
111,0,112,0,Callose,1.0,0.0,38.0,214.0,709.0,221.0,721.0,217.10527,714.5789
112,0,113,0,Callose,1.0,0.0,54.0,691.0,720.0,699.0,729.0,694.3148,723.96295
113,0,114,0,Callose,1.0,0.0,28.0,532.0,723.0,537.0,731.0,533.75,726.7143
114,0,115,0,Callose,1.0,0.0,29.0,785.0,724.0,791.0,730.0,787.37933,726.7241
115,0,116,0,Callose,1.0,0.0,31.0,379.0,730.0,385.0,737.0,381.03226,732.70966
116,0,117,0,Callose,1.0,0.0,33.0,72.0,731.0,80.0,743.0,75.69697,736.1818
117,0,118,0,Callose,1.0,0.0,44.0,617.0,738.0,624.0,747.0,620.0455,741.6818
118,0,119,0,Callose,1.0,0.0,21.0,691.0,746.0,696.0,751.0,693.1905,747.8571
119,0,120,0,Callose,1.0,0.0,56.0,733.0,753.0,740.0,764.0,736.25,757.75
120,0,121,0,Callose,1.0,0.0,46.0,402.0,755.0,409.0,763.0,405.06522,758.26086
121,0,122,0,Callose,1.0,0.0,32.0,748.0,762.0,754.0,769.0,750.78125,765.03125
122,0,123,0,Callose,1.0,0.0,57.0,786.0,765.0,793.0,777.0,788.8246,770.1579
123,0,124,0,Callose,1.0,0.0,20.0,669.0,778.0,674.0,783.0,671.05,780.25
124,0,125,0,Callose,1.0,0.0,23.0,694.0,788.0,699.0,794.0,696.34784,790.3913
125,0,126,0,Callose,1.0,0.0,36.0,722.0,793.0,729.0,800.0,725.0833,795.7778
126,0,127,0,Callose,1.0,0.0,28.0,335.0,798.0,341.0,804.0,337.64285,800.8929
127,0,128,0,Callose,1.0,0.0,52.0,457.0,798.0,464.0,807.0,459.84616,801.8269
128,0,129,0,Callose,1.0,0.0,21.0,384.0,801.0,389.0,806.0,386.0,803.0
129,0,130,0,Callose,1.0,0.0,84.0,47.0,807.0,54.0,823.0,50.333332,814.5714
