object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,70.0,697.0,121.0,706.0,132.0,701.17145,125.814285
1,0,2,0,Callose,1.0,0.0,50.0,640.0,369.0,647.0,380.0,643.1,373.58
2,0,3,0,Callose,1.0,0.0,41.0,539.0,453.0,544.0,463.0,541.1951,457.87805
3,0,4,0,Callose,1.0,0.0,29.0,822.0,486.0,829.0,493.0,825.0,489.0
4,0,5,0,Callose,1.0,0.0,34.0,483.0,514.0,493.0,519.0,487.91177,515.7647
5,0,6,0,Callose,1.0,0.0,54.0,543.0,583.0,549.0,598.0,545.0741,589.8148
6,0,7,0,Callose,1.0,0.0,44.0,826.0,614.0,830.0,628.0,827.6591,620.5
7,0,8,0,Callose,1.0,0.0,50.0,469.0,636.0,474.0,647.0,470.98,641.1
8,0,9,0,Callose,1.0,0.0,32.0,929.0,647.0,935.0,656.0,930.71875,650.375
9,0,10,0,Callose,1.0,0.0,61.0,880.0,691.0,889.0,700.0,883.63934,695.13116
10,0,11,0,Callose,1.0,0.0,29.0,960.0,702.0,968.0,708.0,964.0345,704.0
11,0,12,0,Callose,1.0,0.0,31.0,964.0,710.0,968.0,720.0,965.64514,714.9677
12,0,13,0,Callose,1.0,0.0,38.0,814.0,727.0,820.0,736.0,816.6053,731.3158
13,0,14,0,Callose,1.0,0.0,20.0,463.0,742.0,468.0,747.0,465.05,743.75
14,0,15,0,Callose,1.0,0.0,22.0,814.0,747.0,818.0,753.0,815.5,749.5
15,0,16,0,Callose,1.0,0.0,21.0,461.0,749.0,467.0,754.0,463.7619,751.0476
16,0,17,0,Callose,1.0,0.0,38.0,871.0,749.0,880.0,760.0,875.6842,753.8158
17,0,18,0,Callose,1.0,0.0,30.0,780.0,757.0,785.0,764.0,781.93335,760.06665
18,0,19,0,Callose,1.0,0.0,43.0,525.0,796.0,532.0,804.0,528.0,799.23254
19,0,20,0,Callose,1.0,0.0,57.0,874.0,843.0,881.0,855.0,877.1228,849.193
20,0,21,0,Callose,1.0,0.0,21.0,664.0,864.0,669.0,869.0,666.1905,866.0476
21,0,22,0,Callose,1.0,0.0,24.0,799.0,873.0,804.0,879.0,801.2917,875.7917
22,0,23,0,Callose,1.0,0.0,29.0,976.0,889.0,983.0,895.0,978.9655,891.7931
23,0,24,0,Callose,1.0,0.0,27.0,940.0,911.0,946.0,917.0,942.2963,913.55554
24,0,25,0,Callose,1.0,0.0,41.0,649.0,942.0,656.0,950.0,652.12195,945.12195
25,0,26,0,Callose,1.0,0.0,30.0,754.0,960.0,760.0,966.0,756.63336,962.36664
26,0,27,0,Callose,1.0,0.0,33.0,715.0,973.0,720.0,981.0,717.0303,976.75757
27,0,28,0,Callose,1.0,0.0,71.0,609.0,977.0,615.0,993.0,611.8028,984.91547
28,0,29,0,Callose,1.0,0.0,46.0,776.0,988.0,783.0,998.0,779.45654,992.8043
29,0,30,0,Callose,1.0,0.0,20.0,643.0,1012.0,647.0,1018.0,644.25,1014.7
