object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,52.0,279.0,397.0,285.0,409.0,280.96155,403.01923
1,0,2,0,Callose,1.0,0.0,45.0,321.0,523.0,328.0,532.0,324.3111,527.08887
2,0,3,0,Callose,1.0,0.0,67.0,195.0,665.0,202.0,677.0,197.8806,670.1791
3,0,4,0,Callose,1.0,0.0,39.0,388.0,688.0,393.0,697.0,389.89743,692.0
4,0,5,0,Callose,1.0,0.0,43.0,312.0,730.0,317.0,744.0,314.2093,735.67444
5,0,6,0,Callose,1.0,0.0,38.0,791.0,828.0,796.0,838.0,793.0,832.3684
6,0,7,0,Callose,1.0,0.0,57.0,304.0,877.0,314.0,885.0,308.3158,881.0
7,0,8,0,Callose,1.0,0.0,47.0,190.0,919.0,195.0,930.0,192.04256,924.19147
8,0,9,0,Callose,1.0,0.0,29.0,182.0,966.0,188.0,972.0,184.41379,968.37933
9,0,10,0,Callose,1.0,0.0,45.0,783.0,976.0,788.0,986.0,785.1111,980.3778
10,0,11,0,Callose,1.0,0.0,21.0,309.0,981.0,314.0,986.0,311.0,983.0
11,0,12,0,Callose,1.0,0.0,44.0,308.0,994.0,315.0,1002.0,310.72726,997.3409
