object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,37.0,366.0,0.0,372.0,7.0,368.43243,2.9189188
1,0,2,0,Callose,1.0,0.0,26.0,247.0,8.0,252.0,15.0,248.96153,10.884615
2,0,3,0,Callose,1.0,0.0,20.0,264.0,10.0,269.0,15.0,266.25,11.75
3,0,4,0,Callose,1.0,0.0,39.0,729.0,21.0,734.0,31.0,731.0769,25.410257
4,0,5,0,Callose,1.0,0.0,34.0,416.0,23.0,422.0,30.0,418.5,25.882353
5,0,6,0,Callose,1.0,0.0,138.0,809.0,33.0,820.0,49.0,814.2246,39.746376
6,0,7,0,Callose,1.0,0.0,37.0,481.0,44.0,488.0,51.0,483.83783,47.405407
7,0,8,0,Callose,1.0,0.0,22.0,344.0,55.0,349.0,61.0,345.72726,57.5
8,0,9,0,Callose,1.0,0.0,25.0,593.0,55.0,596.0,65.0,594.12,59.44
9,0,10,0,Callose,1.0,0.0,48.0,396.0,59.0,403.0,68.0,398.9375,63.020832
10,0,11,0,Callose,1.0,0.0,50.0,473.0,68.0,479.0,78.0,475.32,72.18
11,0,12,0,Callose,1.0,0.0,59.0,361.0,73.0,368.0,83.0,363.8644,77.40678
12,0,13,0,Callose,1.0,0.0,21.0,408.0,73.0,412.0,79.0,409.42856,75.38095
13,0,14,0,Callose,1.0,0.0,114.0,349.0,81.0,359.0,96.0,353.4386,88.00877
14,0,15,0,Callose,1.0,0.0,26.0,826.0,86.0,832.0,93.0,828.46155,88.84615
15,0,16,0,Callose,1.0,0.0,48.0,761.0,88.0,767.0,99.0,763.7083,92.958336
16,0,17,0,Callose,1.0,0.0,97.0,832.0,94.0,842.0,107.0,836.57733,100.15464
17,0,18,0,Callose,1.0,0.0,37.0,348.0,103.0,355.0,110.0,351.02704,106.51351
18,0,19,0,Callose,1.0,0.0,158.0,847.0,108.0,858.0,126.0,851.85443,116.379745
19,0,20,0,Callose,1.0,0.0,43.0,284.0,124.0,290.0,132.0,286.46512,127.72093
20,0,21,0,Callose,1.0,0.0,45.0,807.0,125.0,814.0,134.0,810.13336,129.04445
21,0,22,0,Callose,1.0,0.0,27.0,871.0,129.0,877.0,135.0,873.5926,131.51852
22,0,23,0,Callose,1.0,0.0,42.0,394.0,130.0,401.0,138.0,397.3095,133.35715
23,0,24,0,Callose,1.0,0.0,69.0,577.0,150.0,586.0,160.0,581.43475,154.49275
24,0,25,0,Callose,1.0,0.0,51.0,679.0,150.0,685.0,161.0,681.58826,155.35294
