object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,29.0,866.0,6.0,872.0,12.0,868.2759,8.586206
1,0,2,0,Callose,1.0,0.0,33.0,278.0,9.0,284.0,17.0,280.54544,12.969697
2,0,3,0,Callose,1.0,0.0,20.0,963.0,92.0,968.0,98.0,964.85,94.3
3,0,4,0,Callose,1.0,0.0,38.0,870.0,104.0,876.0,113.0,872.9474,107.947365
4,0,5,0,Callose,1.0,0.0,45.0,923.0,141.0,931.0,149.0,926.3333,144.33333
5,0,6,0,Callose,1.0,0.0,41.0,873.0,173.0,879.0,181.0,875.6585,176.2683
6,0,7,0,Callose,1.0,0.0,32.0,279.0,179.0,284.0,189.0,281.125,183.84375
7,0,8,0,Callose,1.0,0.0,42.0,843.0,209.0,849.0,220.0,844.8571,214.11905
8,0,9,0,Callose,1.0,0.0,21.0,395.0,210.0,400.0,216.0,397.09525,212.4762
9,0,10,0,Callose,1.0,0.0,32.0,872.0,299.0,878.0,306.0,874.4375,302.34375
10,0,11,0,Callose,1.0,0.0,27.0,364.0,332.0,371.0,339.0,367.22223,334.81482
11,0,12,0,Callose,1.0,0.0,44.0,737.0,373.0,744.0,380.0,739.8182,375.81818
12,0,13,0,Callose,1.0,0.0,33.0,902.0,385.0,908.0,392.0,904.9697,387.9091
13,0,14,0,Callose,1.0,0.0,53.0,296.0,392.0,305.0,400.0,300.28302,395.45282
14,0,15,0,Callose,1.0,0.0,32.0,346.0,419.0,350.0,428.0,347.3125,423.0
15,0,16,0,Callose,1.0,0.0,53.0,298.0,436.0,305.0,447.0,300.96225,440.69812
16,0,17,0,Callose,1.0,0.0,60.0,339.0,538.0,346.0,551.0,342.18332,544.4
17,0,18,0,Callose,1.0,0.0,28.0,871.0,606.0,877.0,612.0,873.3571,608.6071
18,0,19,0,Callose,1.0,0.0,32.0,872.0,616.0,877.0,624.0,874.3125,619.34375
19,0,20,0,Callose,1.0,0.0,29.0,355.0,659.0,362.0,665.0,358.10345,661.5862
20,0,21,0,Callose,1.0,0.0,47.0,900.0,677.0,908.0,684.0,903.5319,679.93616
21,0,22,0,Callose,1.0,0.0,48.0,778.0,743.0,786.0,752.0,781.8125,746.7917
22,0,23,0,Callose,1.0,0.0,52.0,891.0,783.0,900.0,791.0,894.75,787.0192
23,0,24,0,Callose,1.0,0.0,35.0,856.0,791.0,861.0,801.0,857.9429,795.2286
24,0,25,0,Callose,1.0,0.0,36.0,466.0,811.0,472.0,821.0,468.58334,814.2222
25,0,26,0,Callose,1.0,0.0,34.0,809.0,821.0,815.0,829.0,811.55884,824.2059
26,0,27,0,Callose,1.0,0.0,30.0,861.0,828.0,868.0,835.0,864.1,831.0
27,0,28,0,Callose,1.0,0.0,68.0,434.0,899.0,442.0,912.0,437.22058,905.2794
28,0,29,0,Callose,1.0,0.0,21.0,769.0,899.0,773.0,906.0,770.619,902.0952
29,0,30,0,Callose,1.0,0.0,36.0,856.0,938.0,861.0,948.0,857.9722,942.0278
30,0,31,0,Callose,1.0,0.0,46.0,472.0,941.0,479.0,950.0,474.73914,944.8261
31,0,32,0,Callose,1.0,0.0,28.0,725.0,965.0,730.0,972.0,726.8214,967.9643
32,0,33,0,Callose,1.0,0.0,47.0,806.0,1005.0,812.0,1014.0,808.5319,1008.78723
