object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,32.0,833.0,12.0,839.0,19.0,835.46875,14.8125
1,0,2,0,Callose,1.0,0.0,34.0,833.0,22.0,839.0,29.0,835.58826,24.558823
2,0,3,0,Callose,1.0,0.0,41.0,781.0,191.0,787.0,200.0,783.70734,195.09756
3,0,4,0,Callose,1.0,0.0,24.0,827.0,230.0,832.0,237.0,829.2083,232.83333
4,0,5,0,Callose,1.0,0.0,48.0,827.0,243.0,833.0,254.0,829.4792,248.14583
5,0,6,0,Callose,1.0,0.0,22.0,636.0,254.0,640.0,261.0,637.63635,257.27274
6,0,7,0,Callose,1.0,0.0,34.0,817.0,296.0,822.0,304.0,819.08826,299.17648
7,0,8,0,Callose,1.0,0.0,57.0,802.0,301.0,807.0,313.0,803.9825,306.5965
8,0,9,0,Callose,1.0,0.0,91.0,732.0,388.0,738.0,410.0,734.7143,397.8022
9,0,10,0,Callose,1.0,0.0,45.0,829.0,418.0,834.0,432.0,831.13336,424.24445
10,0,11,0,Callose,1.0,0.0,48.0,740.0,538.0,746.0,549.0,742.6667,543.6458
11,0,12,0,Callose,1.0,0.0,33.0,741.0,554.0,746.0,564.0,743.24243,558.63635
12,0,13,0,Callose,1.0,0.0,36.0,757.0,696.0,763.0,703.0,759.1389,699.2222
13,0,14,0,Callose,1.0,0.0,63.0,738.0,723.0,745.0,738.0,740.9048,729.619
14,0,15,0,Callose,1.0,0.0,30.0,742.0,888.0,748.0,894.0,744.63336,890.63336
15,0,16,0,Callose,1.0,0.0,28.0,776.0,999.0,781.0,1006.0,778.25,1001.7857
