object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,61.0,122.0,191.0,128.0,203.0,124.14754,196.91803
1,0,2,0,Callose,1.0,0.0,61.0,346.0,330.0,353.0,343.0,349.08197,335.55737
2,0,3,0,Callose,1.0,0.0,76.0,448.0,332.0,459.0,341.0,453.0658,335.80264
3,0,4,0,Callose,1.0,0.0,31.0,307.0,407.0,311.0,416.0,308.25806,411.0645
4,0,5,0,Callose,1.0,0.0,46.0,267.0,430.0,273.0,442.0,269.26086,435.15216
5,0,6,0,Callose,1.0,0.0,27.0,304.0,447.0,309.0,454.0,305.62964,449.81482
6,0,7,0,Callose,1.0,0.0,26.0,198.0,460.0,204.0,466.0,200.6923,462.5
7,0,8,0,Callose,1.0,0.0,48.0,210.0,483.0,216.0,496.0,212.64583,489.83334
8,0,9,0,Callose,1.0,0.0,35.0,469.0,487.0,475.0,494.0,471.2,489.51428
9,0,10,0,Callose,1.0,0.0,53.0,501.0,592.0,507.0,603.0,503.71698,596.9623
10,0,11,0,Callose,1.0,0.0,32.0,495.0,688.0,500.0,696.0,497.0,691.125
11,0,12,0,Callose,1.0,0.0,41.0,447.0,737.0,452.0,748.0,449.02438,741.7805
12,0,13,0,Callose,1.0,0.0,24.0,647.0,737.0,650.0,746.0,648.0417,740.5417
13,0,14,0,Callose,1.0,0.0,59.0,438.0,802.0,447.0,811.0,441.57626,805.77966
14,0,15,0,Callose,1.0,0.0,46.0,858.0,816.0,865.0,824.0,861.1957,819.36957
15,0,16,0,Callose,1.0,0.0,51.0,572.0,830.0,579.0,841.0,575.0196,834.451
16,0,17,0,Callose,1.0,0.0,46.0,438.0,832.0,445.0,841.0,441.21738,835.93475
17,0,18,0,Callose,1.0,0.0,41.0,941.0,926.0,948.0,933.0,944.0,929.0
18,0,19,0,Callose,1.0,0.0,81.0,611.0,945.0,620.0,961.0,615.09875,953.0247
19,0,20,0,Callose,1.0,0.0,36.0,563.0,952.0,570.0,959.0,566.25,954.4722
20,0,21,0,Callose,1.0,0.0,32.0,960.0,979.0,966.0,986.0,962.375,982.15625
21,0,22,0,Callose,1.0,0.0,66.0,709.0,991.0,716.0,1003.0,711.74243,996.9394
