object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,49.0,581.0,0.0,590.0,9.0,584.7959,4.367347
1,0,2,0,Callose,1.0,0.0,42.0,930.0,16.0,937.0,23.0,932.8333,19.333334
2,0,3,0,Callose,1.0,0.0,27.0,806.0,21.0,812.0,27.0,808.4074,23.814816
3,0,4,0,Callose,1.0,0.0,24.0,842.0,33.0,847.0,39.0,843.7083,35.708332
4,0,5,0,Callose,1.0,0.0,23.0,841.0,43.0,847.0,48.0,843.3913,45.04348
5,0,6,0,Callose,1.0,0.0,51.0,523.0,44.0,532.0,52.0,527.35297,47.980392
6,0,7,0,Callose,1.0,0.0,38.0,364.0,61.0,370.0,69.0,366.60526,64.3421
7,0,8,0,Callose,1.0,0.0,58.0,997.0,67.0,1009.0,74.0,1001.89655,69.81035
8,0,9,0,Callose,1.0,0.0,48.0,363.0,73.0,369.0,82.0,365.58334,77.145836
9,0,10,0,Callose,1.0,0.0,27.0,830.0,82.0,836.0,88.0,832.4815,84.888885
10,0,11,0,Callose,1.0,0.0,36.0,866.0,90.0,872.0,98.0,868.4167,93.05556
11,0,12,0,Callose,1.0,0.0,55.0,784.0,99.0,790.0,115.0,786.6909,107.70909
12,0,13,0,Callose,1.0,0.0,32.0,864.0,104.0,870.0,111.0,866.21875,106.8125
13,0,14,0,Callose,1.0,0.0,25.0,911.0,106.0,917.0,111.0,913.56,107.8
14,0,15,0,Callose,1.0,0.0,31.0,661.0,122.0,667.0,129.0,663.5161,125.29032
15,0,16,0,Callose,1.0,0.0,37.0,764.0,130.0,770.0,138.0,766.4865,133.89189
16,0,17,0,Callose,1.0,0.0,23.0,900.0,145.0,905.0,151.0,901.86957,147.60869
17,0,18,0,Callose,1.0,0.0,33.0,341.0,147.0,347.0,154.0,343.81818,149.9697
18,0,19,0,Callose,1.0,0.0,21.0,920.0,149.0,925.0,154.0,921.7619,150.66667
19,0,20,0,Callose,1.0,0.0,23.0,652.0,168.0,658.0,173.0,654.7826,169.91304
20,0,21,0,Callose,1.0,0.0,51.0,896.0,168.0,903.0,177.0,898.9216,172.0196
21,0,22,0,Callose,1.0,0.0,27.0,984.0,178.0,990.0,184.0,986.2593,180.62962
22,0,23,0,Callose,1.0,0.0,45.0,824.0,182.0,832.0,189.0,827.6667,184.64444
23,0,24,0,Callose,1.0,0.0,44.0,664.0,204.0,669.0,215.0,666.2727,209.65909
24,0,25,0,Callose,1.0,0.0,28.0,973.0,224.0,980.0,231.0,976.1429,226.92857
25,0,26,0,Callose,1.0,0.0,42.0,565.0,225.0,572.0,232.0,567.6905,228.0
26,0,27,0,Callose,1.0,0.0,22.0,574.0,233.0,578.0,239.0,575.5,235.5
27,0,28,0,Callose,1.0,0.0,32.0,962.0,235.0,969.0,242.0,964.9375,238.125
28,0,29,0,Callose,1.0,0.0,37.0,642.0,277.0,649.0,284.0,644.8378,280.4054
29,0,30,0,Callose,1.0,0.0,48.0,388.0,292.0,393.0,304.0,390.16666,297.54166
30,0,31,0,Callose,1.0,0.0,23.0,331.0,297.0,336.0,303.0,333.21738,299.3913
31,0,32,0,Callose,1.0,0.0,84.0,949.0,312.0,959.0,326.0,953.0,318.2381
32,0,33,0,Callose,1.0,0.0,27.0,326.0,313.0,331.0,320.0,327.92593,315.85184
33,0,34,0,Callose,1.0,0.0,23.0,904.0,317.0,908.0,324.0,905.4783,319.86957
34,0,35,0,Callose,1.0,0.0,59.0,652.0,325.0,660.0,335.0,655.4068,329.69492
35,0,36,0,Callose,1.0,0.0,78.0,492.0,327.0,501.0,341.0,495.58975,334.46155
36,0,37,0,Callose,1.0,0.0,23.0,814.0,334.0,819.0,340.0,816.13043,336.21738
37,0,38,0,Callose,1.0,0.0,25.0,462.0,340.0,465.0,351.0,463.04,345.28
38,0,39,0,Callose,1.0,0.0,45.0,543.0,348.0,551.0,357.0,546.93335,351.62222
39,0,40,0,Callose,1.0,0.0,27.0,900.0,349.0,905.0,356.0,902.2222,351.81482
40,0,41,0,Callose,1.0,0.0,41.0,860.0,366.0,867.0,374.0,862.8049,369.12195
41,0,42,0,Callose,1.0,0.0,23.0,836.0,372.0,841.0,378.0,838.1739,374.43478
42,0,43,0,Callose,1.0,0.0,58.0,992.0,387.0,1000.0,398.0,995.0172,392.5
43,0,44,0,Callose,1.0,0.0,53.0,929.0,390.0,936.0,400.0,931.84906,394.3585
44,0,45,0,Callose,1.0,0.0,37.0,935.0,425.0,942.0,432.0,937.91895,428.13513
45,0,46,0,Callose,1.0,0.0,45.0,619.0,435.0,625.0,444.0,621.2222,438.93332
46,0,47,0,Callose,1.0,0.0,32.0,693.0,453.0,698.0,460.0,695.0625,455.90625
47,0,48,0,Callose,1.0,0.0,59.0,574.0,472.0,579.0,487.0,575.98303,479.2034
48,0,49,0,Callose,1.0,0.0,20.0,977.0,504.0,981.0,514.0,978.5,508.25
49,0,50,0,Callose,1.0,0.0,32.0,778.0,522.0,784.0,530.0,780.71875,525.25
50,0,51,0,Callose,1.0,0.0,44.0,777.0,540.0,783.0,549.0,779.4773,543.6818
51,0,52,0,Callose,1.0,0.0,26.0,789.0,542.0,794.0,549.0,791.2308,544.8077
52,0,53,0,Callose,1.0,0.0,44.0,466.0,543.0,473.0,551.0,468.88635,546.61365
53,0,54,0,Callose,1.0,0.0,23.0,233.0,582.0,237.0,590.0,234.47826,586.0
54,0,55,0,Callose,1.0,0.0,20.0,818.0,585.0,823.0,590.0,819.9,587.05
55,0,56,0,Callose,1.0,0.0,20.0,470.0,586.0,475.0,591.0,471.95,588.1
56,0,57,0,Callose,1.0,0.0,34.0,396.0,589.0,403.0,595.0,398.97058,591.6177
57,0,58,0,Callose,1.0,0.0,22.0,444.0,594.0,450.0,599.0,447.0,595.8182
58,0,59,0,Callose,1.0,0.0,41.0,687.0,619.0,694.0,627.0,689.8293,622.4146
59,0,60,0,Callose,1.0,0.0,49.0,547.0,621.0,552.0,636.0,548.53064,627.2449
60,0,61,0,Callose,1.0,0.0,59.0,1005.0,640.0,1011.0,655.0,1006.9153,646.88135
61,0,62,0,Callose,1.0,0.0,23.0,273.0,644.0,278.0,650.0,274.73914,646.4783
62,0,63,0,Callose,1.0,0.0,47.0,827.0,650.0,834.0,658.0,829.93616,653.44684
63,0,64,0,Callose,1.0,0.0,40.0,948.0,680.0,954.0,689.0,950.35,683.75
64,0,65,0,Callose,1.0,0.0,22.0,523.0,682.0,528.0,688.0,525.0,684.5
65,0,66,0,Callose,1.0,0.0,28.0,715.0,701.0,721.0,711.0,716.8929,706.2143
66,0,67,0,Callose,1.0,0.0,40.0,490.0,703.0,497.0,711.0,492.925,706.925
67,0,68,0,Callose,1.0,0.0,34.0,277.0,710.0,285.0,717.0,280.35294,713.2059
68,0,69,0,Callose,1.0,0.0,24.0,394.0,722.0,399.0,729.0,396.25,724.7083
69,0,70,0,Callose,1.0,0.0,74.0,598.0,747.0,605.0,760.0,601.0541,753.0541
70,0,71,0,Callose,1.0,0.0,47.0,81.0,748.0,87.0,760.0,83.44681,754.5319
71,0,72,0,Callose,1.0,0.0,32.0,578.0,763.0,584.0,770.0,580.40625,766.34375
72,0,73,0,Callose,1.0,0.0,54.0,84.0,770.0,95.0,777.0,89.31481,772.64813
73,0,74,0,Callose,1.0,0.0,54.0,971.0,783.0,979.0,792.0,974.03705,786.96295
74,0,75,0,Callose,1.0,0.0,28.0,977.0,805.0,983.0,811.0,979.1786,807.6071
75,0,76,0,Callose,1.0,0.0,36.0,363.0,820.0,371.0,827.0,365.58334,822.94446
76,0,77,0,Callose,1.0,0.0,42.0,417.0,822.0,424.0,830.0,419.57144,825.7857
77,0,78,0,Callose,1.0,0.0,41.0,569.0,826.0,576.0,834.0,572.0732,829.53656
78,0,79,0,Callose,1.0,0.0,39.0,865.0,836.0,870.0,847.0,867.20514,840.4359
79,0,80,0,Callose,1.0,0.0,33.0,965.0,890.0,971.0,897.0,967.1818,893.51514
80,0,81,0,Callose,1.0,0.0,52.0,954.0,905.0,960.0,915.0,956.5769,909.5192
81,0,82,0,Callose,1.0,0.0,22.0,289.0,907.0,293.0,914.0,290.77274,910.2727
82,0,83,0,Callose,1.0,0.0,34.0,906.0,923.0,912.0,930.0,908.5,925.7059
83,0,84,0,Callose,1.0,0.0,91.0,64.0,970.0,72.0,989.0,67.43956,979.26373
84,0,85,0,Callose,1.0,0.0,44.0,751.0,978.0,758.0,986.0,753.9545,981.63635
