object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,28.0,878.0,0.0,886.0,5.0,881.5714,1.3928572
1,0,2,0,Callose,1.0,0.0,24.0,214.0,10.0,220.0,15.0,216.66667,12.125
2,0,3,0,Callose,1.0,0.0,32.0,996.0,91.0,1002.0,98.0,998.5,94.09375
3,0,4,0,Callose,1.0,0.0,33.0,874.0,113.0,880.0,119.0,876.57574,115.42424
4,0,5,0,Callose,1.0,0.0,37.0,926.0,120.0,932.0,128.0,928.4054,123.810814
5,0,6,0,Callose,1.0,0.0,62.0,209.0,159.0,218.0,169.0,212.37097,163.69354
6,0,7,0,Callose,1.0,0.0,35.0,884.0,171.0,891.0,177.0,886.82855,173.68571
7,0,8,0,Callose,1.0,0.0,31.0,906.0,205.0,912.0,211.0,908.4516,207.70967
8,0,9,0,Callose,1.0,0.0,42.0,989.0,205.0,997.0,211.0,992.1905,207.66667
9,0,10,0,Callose,1.0,0.0,71.0,471.0,222.0,477.0,238.0,473.4507,229.35211
10,0,11,0,Callose,1.0,0.0,48.0,960.0,228.0,967.0,238.0,963.1458,232.4375
11,0,12,0,Callose,1.0,0.0,59.0,989.0,252.0,999.0,262.0,993.661,256.44067
12,0,13,0,Callose,1.0,0.0,44.0,208.0,259.0,215.0,267.0,210.88637,262.63635
13,0,14,0,Callose,1.0,0.0,25.0,662.0,277.0,667.0,284.0,664.4,279.8
14,0,15,0,Callose,1.0,0.0,57.0,877.0,289.0,886.0,298.0,880.8596,292.98245
15,0,16,0,Callose,1.0,0.0,26.0,139.0,294.0,144.0,301.0,141.03847,296.73077
16,0,17,0,Callose,1.0,0.0,37.0,988.0,315.0,995.0,323.0,991.0541,319.21622
17,0,18,0,Callose,1.0,0.0,43.0,867.0,339.0,874.0,346.0,870.1163,342.11627
