object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,22.0,260.0,0.0,265.0,9.0,262.22726,4.818182
1,0,2,0,Callose,1.0,0.0,38.0,98.0,3.0,104.0,12.0,100.1579,7.0526314
2,0,3,0,Callose,1.0,0.0,57.0,233.0,12.0,242.0,21.0,237.10527,15.614035
3,0,4,0,Callose,1.0,0.0,30.0,33.0,18.0,41.0,24.0,36.2,20.4
4,0,5,0,Callose,1.0,0.0,21.0,107.0,30.0,112.0,35.0,109.0,32.0
5,0,6,0,Callose,1.0,0.0,46.0,575.0,41.0,582.0,49.0,577.93475,44.369564
6,0,7,0,Callose,1.0,0.0,21.0,169.0,42.0,174.0,47.0,171.0,44.0
7,0,8,0,Callose,1.0,0.0,22.0,3.0,45.0,7.0,53.0,4.6363635,48.31818
8,0,9,0,Callose,1.0,0.0,37.0,255.0,60.0,261.0,71.0,256.9189,65.83784
9,0,10,0,Callose,1.0,0.0,34.0,112.0,77.0,119.0,83.0,115.29412,79.5
10,0,11,0,Callose,1.0,0.0,95.0,271.0,80.0,280.0,93.0,275.18948,86.11579
11,0,12,0,Callose,1.0,0.0,113.0,201.0,93.0,211.0,108.0,205.0885,99.504425
12,0,13,0,Callose,1.0,0.0,43.0,101.0,103.0,108.0,111.0,103.976746,106.18604
13,0,14,0,Callose,1.0,0.0,61.0,222.0,105.0,231.0,114.0,225.7705,109.22951
14,0,15,0,Callose,1.0,0.0,71.0,249.0,108.0,255.0,125.0,251.5493,116.80282
15,0,16,0,Callose,1.0,0.0,35.0,74.0,110.0,80.0,117.0,76.42857,112.91428
16,0,17,0,Callose,1.0,0.0,42.0,158.0,113.0,165.0,121.0,160.90475,116.61905
17,0,18,0,Callose,1.0,0.0,52.0,651.0,115.0,660.0,123.0,654.6539,118.82692
18,0,19,0,Callose,1.0,0.0,57.0,571.0,145.0,579.0,157.0,574.4737,150.47368
19,0,20,0,Callose,1.0,0.0,53.0,130.0,146.0,136.0,156.0,132.60378,149.96227
20,0,21,0,Callose,1.0,0.0,44.0,190.0,151.0,195.0,161.0,191.84091,155.36363
21,0,22,0,Callose,1.0,0.0,39.0,354.0,154.0,363.0,160.0,358.33334,156.89743
22,0,23,0,Callose,1.0,0.0,60.0,306.0,160.0,314.0,169.0,309.4,164.1
23,0,24,0,Callose,1.0,0.0,49.0,95.0,163.0,101.0,177.0,97.081635,168.95918
24,0,25,0,Callose,1.0,0.0,63.0,215.0,169.0,222.0,181.0,218.25397,174.49207
25,0,26,0,Callose,1.0,0.0,70.0,159.0,182.0,173.0,190.0,164.62857,186.04286
26,0,27,0,Callose,1.0,0.0,37.0,125.0,186.0,131.0,196.0,127.35135,190.86487
27,0,28,0,Callose,1.0,0.0,52.0,190.0,186.0,198.0,194.0,193.51923,189.28847
28,0,29,0,Callose,1.0,0.0,75.0,640.0,191.0,649.0,204.0,643.52,196.54666
29,0,30,0,Callose,1.0,0.0,58.0,210.0,208.0,218.0,218.0,213.8793,212.48276
30,0,31,0,Callose,1.0,0.0,23.0,234.0,214.0,240.0,219.0,236.04347,216.08696
31,0,32,0,Callose,1.0,0.0,37.0,217.0,228.0,224.0,235.0,219.86487,230.7027
32,0,33,0,Callose,1.0,0.0,49.0,579.0,242.0,585.0,255.0,581.6531,248.95918
33,0,34,0,Callose,1.0,0.0,43.0,401.0,248.0,407.0,258.0,403.48837,252.48837
34,0,35,0,Callose,1.0,0.0,20.0,295.0,250.0,300.0,255.0,296.95,252.1
35,0,36,0,Callose,1.0,0.0,37.0,308.0,267.0,313.0,277.0,310.1081,271.21622
36,0,37,0,Callose,1.0,0.0,58.0,154.0,280.0,162.0,289.0,157.55173,283.89655
37,0,38,0,Callose,1.0,0.0,61.0,223.0,281.0,229.0,294.0,225.40984,287.459
38,0,39,0,Callose,1.0,0.0,52.0,205.0,284.0,213.0,293.0,208.6923,287.67307
39,0,40,0,Callose,1.0,0.0,30.0,626.0,294.0,631.0,302.0,628.1,297.3
40,0,41,0,Callose,1.0,0.0,24.0,139.0,296.0,147.0,300.0,142.5,297.5
41,0,42,0,Callose,1.0,0.0,28.0,648.0,325.0,655.0,331.0,650.8929,327.35715
42,0,43,0,Callose,1.0,0.0,20.0,184.0,344.0,189.0,349.0,185.9,346.1
43,0,44,0,Callose,1.0,0.0,48.0,298.0,361.0,304.0,372.0,300.66666,365.70834
44,0,45,0,Callose,1.0,0.0,29.0,182.0,368.0,187.0,375.0,183.93103,371.0
45,0,46,0,Callose,1.0,0.0,39.0,577.0,376.0,584.0,385.0,579.7692,380.17947
46,0,47,0,Callose,1.0,0.0,37.0,111.0,381.0,117.0,389.0,113.62162,384.75674
47,0,48,0,Callose,1.0,0.0,39.0,50.0,382.0,55.0,392.0,52.205128,386.43588
48,0,49,0,Callose,1.0,0.0,27.0,539.0,398.0,544.0,405.0,540.8889,400.96295
49,0,50,0,Callose,1.0,0.0,57.0,124.0,404.0,131.0,415.0,127.10526,409.05264
50,0,51,0,Callose,1.0,0.0,28.0,600.0,416.0,604.0,426.0,601.3929,420.2857
51,0,52,0,Callose,1.0,0.0,29.0,631.0,418.0,638.0,424.0,633.8276,420.27585
52,0,53,0,Callose,1.0,0.0,31.0,279.0,420.0,284.0,429.0,280.67743,424.48386
53,0,54,0,Callose,1.0,0.0,54.0,320.0,425.0,329.0,436.0,324.33334,430.31482
54,0,55,0,Callose,1.0,0.0,59.0,78.0,432.0,89.0,440.0,83.57627,435.22034
55,0,56,0,Callose,1.0,0.0,54.0,306.0,448.0,312.0,459.0,308.2963,453.27777
56,0,57,0,Callose,1.0,0.0,52.0,188.0,450.0,197.0,458.0,192.15384,453.21155
57,0,58,0,Callose,1.0,0.0,51.0,68.0,462.0,75.0,474.0,71.17647,466.68628
58,0,59,0,Callose,1.0,0.0,62.0,165.0,470.0,174.0,480.0,169.58064,474.7742
59,0,60,0,Callose,1.0,0.0,56.0,557.0,477.0,566.0,487.0,561.4107,481.80356
60,0,61,0,Callose,1.0,0.0,44.0,435.0,478.0,440.0,489.0,437.13635,483.43182
61,0,62,0,Callose,1.0,0.0,23.0,107.0,479.0,113.0,483.0,109.391304,480.43478
62,0,63,0,Callose,1.0,0.0,33.0,196.0,480.0,204.0,486.0,199.81818,482.33334
63,0,64,0,Callose,1.0,0.0,71.0,272.0,485.0,283.0,500.0,276.4507,490.7324
64,0,65,0,Callose,1.0,0.0,41.0,72.0,495.0,78.0,504.0,74.48781,498.90244
65,0,66,0,Callose,1.0,0.0,40.0,156.0,508.0,162.0,518.0,158.85,513.55
66,0,67,0,Callose,1.0,0.0,28.0,166.0,512.0,172.0,518.0,168.5,514.7857
67,0,68,0,Callose,1.0,0.0,55.0,619.0,516.0,628.0,524.0,622.7273,519.41815
68,0,69,0,Callose,1.0,0.0,30.0,120.0,517.0,125.0,524.0,121.8,520.0
