object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,45.0,506.0,31.0,514.0,39.0,509.1111,34.88889
1,0,2,0,Callose,1.0,0.0,46.0,424.0,44.0,431.0,53.0,427.36957,47.630436
2,0,3,0,Callose,1.0,0.0,147.0,592.0,44.0,605.0,62.0,598.9184,53.156464
3,0,4,0,Callose,1.0,0.0,65.0,158.0,67.0,164.0,80.0,160.41539,72.8
4,0,5,0,Callose,1.0,0.0,25.0,243.0,67.0,249.0,74.0,245.28,70.32
5,0,6,0,Callose,1.0,0.0,23.0,357.0,70.0,363.0,76.0,358.9565,72.78261
6,0,7,0,Callose,1.0,0.0,46.0,520.0,70.0,527.0,79.0,522.76086,73.95652
7,0,8,0,Callose,1.0,0.0,31.0,483.0,91.0,489.0,98.0,485.32257,93.741936
8,0,9,0,Callose,1.0,0.0,30.0,495.0,99.0,501.0,106.0,497.36667,101.5
9,0,10,0,Callose,1.0,0.0,25.0,302.0,103.0,308.0,109.0,304.4,105.56
10,0,11,0,Callose,1.0,0.0,40.0,696.0,113.0,702.0,122.0,698.425,116.575
11,0,12,0,Callose,1.0,0.0,24.0,488.0,140.0,493.0,146.0,490.04166,142.83333
12,0,13,0,Callose,1.0,0.0,21.0,463.0,167.0,468.0,174.0,464.8095,169.80952
13,0,14,0,Callose,1.0,0.0,88.0,227.0,171.0,236.0,184.0,230.97728,177.06818
14,0,15,0,Callose,1.0,0.0,60.0,104.0,179.0,110.0,193.0,106.8,185.65
15,0,16,0,Callose,1.0,0.0,29.0,435.0,198.0,440.0,205.0,437.10345,200.82759
16,0,17,0,Callose,1.0,0.0,32.0,696.0,210.0,701.0,217.0,698.0625,212.9375
17,0,18,0,Callose,1.0,0.0,148.0,613.0,243.0,627.0,260.0,618.4122,251.67567
18,0,19,0,Callose,1.0,0.0,161.0,520.0,244.0,533.0,262.0,525.8013,251.75156
19,0,20,0,Callose,1.0,0.0,50.0,440.0,247.0,450.0,257.0,444.18,251.84
20,0,21,0,Callose,1.0,0.0,29.0,517.0,278.0,522.0,286.0,519.2069,281.10345
21,0,22,0,Callose,1.0,0.0,59.0,440.0,285.0,447.0,299.0,443.661,290.71185
22,0,23,0,Callose,1.0,0.0,68.0,498.0,304.0,507.0,314.0,502.13235,308.33823
23,0,24,0,Callose,1.0,0.0,39.0,377.0,307.0,382.0,318.0,378.79486,312.43588
24,0,25,0,Callose,1.0,0.0,26.0,458.0,327.0,463.0,333.0,460.0,329.5
25,0,26,0,Callose,1.0,0.0,37.0,532.0,327.0,539.0,335.0,535.1892,330.13513
26,0,27,0,Callose,1.0,0.0,22.0,634.0,342.0,639.0,348.0,635.5909,344.9091
27,0,28,0,Callose,1.0,0.0,49.0,731.0,372.0,739.0,381.0,734.4286,375.85715
28,0,29,0,Callose,1.0,0.0,29.0,273.0,388.0,279.0,394.0,275.55173,390.68967
29,0,30,0,Callose,1.0,0.0,127.0,545.0,397.0,554.0,417.0,548.2047,406.38583
