object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,28.0,85.0,330.0,89.0,338.0,86.5,333.5
1,0,2,0,Callose,1.0,0.0,35.0,235.0,587.0,241.0,595.0,237.48572,590.25714
2,0,3,0,Callose,1.0,0.0,32.0,163.0,598.0,172.0,605.0,167.71875,600.8125
3,0,4,0,Callose,1.0,0.0,48.0,196.0,654.0,202.0,666.0,198.3125,659.5417
4,0,5,0,Callose,1.0,0.0,30.0,164.0,658.0,169.0,665.0,166.3,660.8
5,0,6,0,Callose,1.0,0.0,55.0,196.0,710.0,203.0,721.0,199.16364,715.3273
6,0,7,0,Callose,1.0,0.0,22.0,276.0,714.0,281.0,720.0,278.22726,716.7727
7,0,8,0,Callose,1.0,0.0,69.0,199.0,799.0,205.0,816.0,201.36232,806.4058
8,0,9,0,Callose,1.0,0.0,27.0,188.0,911.0,193.0,919.0,190.33333,914.5926
9,0,10,0,Callose,1.0,0.0,35.0,404.0,973.0,411.0,979.0,406.94287,975.34283
10,0,11,0,Callose,1.0,0.0,40.0,239.0,994.0,244.0,1005.0,240.5,998.425
