object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Callose,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
0,0,1,0,Callose,1.0,0.0,32.0,830.0,38.0,837.0,44.0,833.0625,40.625
1,0,2,0,Callose,1.0,0.0,65.0,917.0,94.0,927.0,105.0,922.18463,100.04615
2,0,3,0,Callose,1.0,0.0,36.0,1010.0,94.0,1019.0,100.0,1014.0833,96.52778
3,0,4,0,Callose,1.0,0.0,87.0,825.0,107.0,836.0,117.0,829.71265,111.94253
4,0,5,0,Callose,1.0,0.0,52.0,940.0,121.0,947.0,131.0,943.21155,125.19231
5,0,6,0,Callose,1.0,0.0,37.0,931.0,140.0,938.0,149.0,933.91895,144.13513
6,0,7,0,Callose,1.0,0.0,45.0,739.0,141.0,747.0,149.0,742.57776,144.55556
7,0,8,0,Callose,1.0,0.0,76.0,984.0,148.0,992.0,161.0,987.8553,154.47368
8,0,9,0,Callose,1.0,0.0,48.0,774.0,152.0,782.0,163.0,777.1042,156.85417
9,0,10,0,Callose,1.0,0.0,36.0,848.0,161.0,855.0,167.0,850.8333,163.5
10,0,11,0,Callose,1.0,0.0,215.0,804.0,179.0,817.0,206.0,809.8046,191.27907
11,0,12,0,Callose,1.0,0.0,35.0,973.0,206.0,980.0,212.0,976.0857,208.57143
12,0,13,0,Callose,1.0,0.0,26.0,732.0,208.0,737.0,215.0,733.9231,211.3077
13,0,14,0,Callose,1.0,0.0,41.0,899.0,213.0,906.0,220.0,901.85364,215.95122
14,0,15,0,Callose,1.0,0.0,36.0,688.0,214.0,696.0,221.0,691.55554,216.83333
15,0,16,0,Callose,1.0,0.0,27.0,643.0,218.0,649.0,224.0,645.4074,220.51852
16,0,17,0,Callose,1.0,0.0,53.0,966.0,218.0,974.0,227.0,969.3585,222.26414
17,0,18,0,Callose,1.0,0.0,182.0,747.0,223.0,759.0,243.0,751.9011,232.37363
18,0,19,0,Callose,1.0,0.0,20.0,700.0,234.0,705.0,240.0,701.8,236.7
19,0,20,0,Callose,1.0,0.0,66.0,1006.0,234.0,1013.0,248.0,1008.6061,239.92424
20,0,21,0,Callose,1.0,0.0,97.0,925.0,254.0,936.0,267.0,929.8866,260.3402
21,0,22,0,Callose,1.0,0.0,56.0,792.0,297.0,801.0,305.0,795.5893,300.5
22,0,23,0,Callose,1.0,0.0,51.0,907.0,297.0,914.0,306.0,909.902,301.0392
23,0,24,0,Callose,1.0,0.0,81.0,971.0,302.0,981.0,314.0,976.35803,307.2963
24,0,25,0,Callose,1.0,0.0,82.0,938.0,320.0,948.0,331.0,942.3293,324.63416
25,0,26,0,Callose,1.0,0.0,148.0,791.0,331.0,805.0,345.0,797.77026,337.83783
26,0,27,0,Callose,1.0,0.0,24.0,668.0,332.0,672.0,339.0,669.5,335.20834
27,0,28,0,Callose,1.0,0.0,28.0,657.0,350.0,662.0,357.0,658.7857,353.10715
28,0,29,0,Callose,1.0,0.0,35.0,997.0,360.0,1004.0,366.0,999.7714,362.42856
29,0,30,0,Callose,1.0,0.0,153.0,945.0,374.0,957.0,391.0,949.96735,382.2745
30,0,31,0,Callose,1.0,0.0,25.0,919.0,377.0,925.0,382.0,921.6,379.04
31,0,32,0,Callose,1.0,0.0,34.0,660.0,382.0,667.0,388.0,662.82355,384.44116
32,0,33,0,Callose,1.0,0.0,31.0,920.0,388.0,927.0,393.0,922.80646,389.90323
33,0,34,0,Callose,1.0,0.0,31.0,684.0,392.0,689.0,401.0,686.19354,396.2258
34,0,35,0,Callose,1.0,0.0,50.0,957.0,393.0,963.0,403.0,959.5,397.8
35,0,36,0,Callose,1.0,0.0,44.0,632.0,395.0,639.0,403.0,634.7955,398.47726
36,0,37,0,Callose,1.0,0.0,26.0,965.0,408.0,970.0,414.0,967.11536,410.65384
37,0,38,0,Callose,1.0,0.0,48.0,683.0,425.0,688.0,436.0,684.8125,430.27084
38,0,39,0,Callose,1.0,0.0,45.0,544.0,442.0,553.0,449.0,547.95557,444.95557
39,0,40,0,Callose,1.0,0.0,59.0,816.0,465.0,824.0,474.0,819.339,469.28815
40,0,41,0,Callose,1.0,0.0,56.0,492.0,470.0,497.0,483.0,494.14285,475.92856
41,0,42,0,Callose,1.0,0.0,52.0,600.0,494.0,607.0,503.0,603.21155,498.19232
42,0,43,0,Callose,1.0,0.0,37.0,615.0,515.0,621.0,524.0,616.86487,518.67566
43,0,44,0,Callose,1.0,0.0,47.0,547.0,525.0,558.0,530.0,551.70215,527.0
44,0,45,0,Callose,1.0,0.0,48.0,872.0,525.0,879.0,534.0,875.1458,528.9375
45,0,46,0,Callose,1.0,0.0,38.0,941.0,548.0,948.0,555.0,943.9474,551.0789
46,0,47,0,Callose,1.0,0.0,75.0,556.0,577.0,565.0,589.0,560.06665,582.6
47,0,48,0,Callose,1.0,0.0,49.0,595.0,592.0,603.0,600.0,598.2653,594.9388
48,0,49,0,Callose,1.0,0.0,23.0,479.0,612.0,484.0,618.0,480.78262,614.3913
49,0,50,0,Callose,1.0,0.0,62.0,869.0,615.0,877.0,625.0,872.4516,619.2258
50,0,51,0,Callose,1.0,0.0,55.0,488.0,627.0,496.0,636.0,491.6182,631.12726
51,0,52,0,Callose,1.0,0.0,55.0,540.0,639.0,551.0,647.0,544.65454,642.7818
52,0,53,0,Callose,1.0,0.0,61.0,590.0,648.0,599.0,658.0,593.63934,652.8033
53,0,54,0,Callose,1.0,0.0,56.0,927.0,662.0,933.0,674.0,929.4286,667.0536
54,0,55,0,Callose,1.0,0.0,58.0,806.0,666.0,814.0,676.0,809.4828,669.84485
55,0,56,0,Callose,1.0,0.0,107.0,519.0,674.0,530.0,687.0,524.2243,680.27106
56,0,57,0,Callose,1.0,0.0,20.0,550.0,709.0,555.0,714.0,551.9,710.95
57,0,58,0,Callose,1.0,0.0,70.0,348.0,715.0,358.0,724.0,352.2857,718.7714
58,0,59,0,Callose,1.0,0.0,46.0,381.0,721.0,388.0,729.0,384.02173,724.913
59,0,60,0,Callose,1.0,0.0,48.0,470.0,741.0,476.0,751.0,472.41666,745.625
60,0,61,0,Callose,1.0,0.0,21.0,350.0,746.0,354.0,752.0,351.7143,748.5714
61,0,62,0,Callose,1.0,0.0,48.0,27.0,786.0,34.0,794.0,29.875,789.4792
62,0,63,0,Callose,1.0,0.0,24.0,254.0,788.0,259.0,794.0,256.0,790.5
63,0,64,0,Callose,1.0,0.0,54.0,305.0,798.0,312.0,807.0,307.7963,802.2963
64,0,65,0,Callose,1.0,0.0,50.0,928.0,814.0,936.0,823.0,931.86,818.18
